scenario,draw,harmonic,q_shape_proxy,delta_uv,determinant_norm,minimum_role_pixels,role_0_pixels,role_1_pixels,role_2_pixels,role_3_pixels,phase_anchor_deg,phase_amplitude,phase_delta_from_baseline_deg,star_clipped_fraction,h2_clipped_fraction,hi_clipped_fraction
star_only,80,1,-0.06427881195,0.9999982421,0.07358248799,102,103,108,105,102,10.4185288,0.4204326673,7.094262445,0.02675014229,0,0
star_only,80,2,0.1119105094,0.998628882,0.06133751323,103,107,104,104,103,86.7027375,0.5638517387,2.005444969,0.02675014229,0,0
co_independent_only,80,1,-0.05004400027,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.01365964713,0
co_independent_only,80,2,0.09585695057,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.01365964713,0
star_plus_co_independent,80,1,-0.0712463057,0.9999982421,0.07358248799,102,103,108,105,102,10.4185288,0.4204326673,7.094262445,0.02675014229,0.01365964713,0
star_plus_co_independent,80,2,0.1162875532,0.998628882,0.06133751323,103,107,104,104,103,86.7027375,0.5638517387,2.005444969,0.02675014229,0.01365964713,0
star_co_plus_hi_ctl49,80,1,-0.06508355177,0.9999982421,0.07358248799,102,103,108,105,102,10.4185288,0.4204326673,7.094262445,0.02675014229,0.01365964713,0
star_co_plus_hi_ctl49,80,2,0.1113632959,0.998628882,0.06133751323,103,107,104,104,103,86.7027375,0.5638517387,2.005444969,0.02675014229,0.01365964713,0
star_only,81,1,-0.04168737895,0.995581561,0.04394135152,103,103,107,103,105,3.088829456,0.3396348134,0.2354368956,0,0,0
star_only,81,2,0.08532051863,0.9919447288,0.03863910519,103,107,104,104,103,83.75720162,0.5017445033,0.9400909174,0,0,0
co_independent_only,81,1,-0.03928593418,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.003414911781,0
co_independent_only,81,2,0.08826613722,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.003414911781,0
star_plus_co_independent,81,1,-0.03755058804,0.995581561,0.04394135152,103,103,107,103,105,3.088829456,0.3396348134,0.2354368956,0,0.003414911781,0
star_plus_co_independent,81,2,0.08233442714,0.9919447288,0.03863910519,103,107,104,104,103,83.75720162,0.5017445033,0.9400909174,0,0.003414911781,0
star_co_plus_hi_ctl49,81,1,-0.04251045852,0.995581561,0.04394135152,103,103,107,103,105,3.088829456,0.3396348134,0.2354368956,0,0.003414911781,0
star_co_plus_hi_ctl49,81,2,0.08311076993,0.9919447288,0.03863910519,103,107,104,104,103,83.75720162,0.5017445033,0.9400909174,0,0.003414911781,0
star_only,82,1,0.02289056519,0.9950038463,0.05127490481,104,104,106,104,104,12.97265145,0.2593002221,9.648385099,0,0,0
star_only,82,2,0.07641570939,0.9955716493,0.03265305934,103,107,103,105,103,84.06262317,0.5234430014,0.6346693647,0,0,0
co_independent_only,82,1,-0.04402374666,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.001707455891,0
co_independent_only,82,2,0.09170683922,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.001707455891,0
star_plus_co_independent,82,1,0.02359529123,0.9950038463,0.05127490481,104,104,106,104,104,12.97265145,0.2593002221,9.648385099,0,0.001707455891,0
star_plus_co_independent,82,2,0.07673199416,0.9955716493,0.03265305934,103,107,103,105,103,84.06262317,0.5234430014,0.6346693647,0,0.001707455891,0
star_co_plus_hi_ctl49,82,1,0.01394485823,0.9950038463,0.05127490481,104,104,106,104,104,12.97265145,0.2593002221,9.648385099,0,0.001707455891,0
star_co_plus_hi_ctl49,82,2,0.08321798529,0.9955716493,0.03265305934,103,107,103,105,103,84.06262317,0.5234430014,0.6346693647,0,0.001707455891,0
star_only,83,1,-0.1044259708,0.9640580433,0.04835938486,102,102,108,104,104,-6.929657551,0.3667791363,10.2539239,0,0,0
star_only,83,2,0.09417400793,0.9662505886,0.05030117227,102,106,105,105,102,84.94917311,0.5539880444,0.2518805798,0,0,0
co_independent_only,83,1,-0.04591806745,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0,0
co_independent_only,83,2,0.09513537823,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,83,1,-0.1085278157,0.9640580433,0.04835938486,102,102,108,104,104,-6.929657551,0.3667791363,10.2539239,0,0,0
star_plus_co_independent,83,2,0.09787382131,0.9662505886,0.05030117227,102,106,105,105,102,84.94917311,0.5539880444,0.2518805798,0,0,0
star_co_plus_hi_ctl49,83,1,-0.1004283342,0.9640580433,0.04835938486,102,102,108,104,104,-6.929657551,0.3667791363,10.2539239,0,0,0
star_co_plus_hi_ctl49,83,2,0.09092712617,0.9662505886,0.05030117227,102,106,105,105,102,84.94917311,0.5539880444,0.2518805798,0,0,0
star_only,84,1,-0.02730020492,0.9965035222,0.06641173916,103,103,107,103,105,12.49575511,0.4224580812,9.171488754,0.005691519636,0,0
star_only,84,2,0.0943720936,0.9823103038,0.05407939239,103,107,104,104,103,84.33584137,0.5105073331,0.3614511681,0.005691519636,0,0
co_independent_only,84,1,-0.03885966856,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0,0
co_independent_only,84,2,0.08757576581,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,84,1,-0.0222804639,0.9965035222,0.06641173916,103,103,107,103,105,12.49575511,0.4224580812,9.171488754,0.005691519636,0,0
star_plus_co_independent,84,2,0.09076503513,0.9823103038,0.05407939239,103,107,104,104,103,84.33584137,0.5105073331,0.3614511681,0.005691519636,0,0
star_co_plus_hi_ctl49,84,1,-0.01895718053,0.9965035222,0.06641173916,103,103,107,103,105,12.49575511,0.4224580812,9.171488754,0.005691519636,0,0
star_co_plus_hi_ctl49,84,2,0.09153455872,0.9823103038,0.05407939239,103,107,104,104,103,84.33584137,0.5105073331,0.3614511681,0.005691519636,0,0
star_only,85,1,-0.09584960499,0.9335531854,0.02948836478,103,104,106,105,103,-2.214546847,0.2623582095,5.538813199,0,0,0
star_only,85,2,0.1007378405,0.9378856512,0.03042030594,103,107,104,104,103,85.82086331,0.566850213,1.12357077,0,0,0
co_independent_only,85,1,-0.04379440015,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0,0
co_independent_only,85,2,0.09569610353,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,85,1,-0.1000220136,0.9335531854,0.02948836478,103,104,106,105,103,-2.214546847,0.2623582095,5.538813199,0,0,0
star_plus_co_independent,85,2,0.1052576684,0.9378856512,0.03042030594,103,107,104,104,103,85.82086331,0.566850213,1.12357077,0,0,0
star_co_plus_hi_ctl49,85,1,-0.100438263,0.9335531854,0.02948836478,103,104,106,105,103,-2.214546847,0.2623582095,5.538813199,0,0,0
star_co_plus_hi_ctl49,85,2,0.1056632103,0.9378856512,0.03042030594,103,107,104,104,103,85.82086331,0.566850213,1.12357077,0,0,0
star_only,86,1,-0.07353254488,0.9844579615,0.05296399167,103,104,106,105,103,-2.179580461,0.3923188034,5.503846813,0,0,0
star_only,86,2,0.08966119563,0.9840062455,0.05208582754,102,107,105,104,102,82.89949636,0.5027660652,1.797796171,0,0,0
co_independent_only,86,1,-0.04293158659,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0,0
co_independent_only,86,2,0.0913732944,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,86,1,-0.07331752678,0.9844579615,0.05296399167,103,104,106,105,103,-2.179580461,0.3923188034,5.503846813,0,0,0
star_plus_co_independent,86,2,0.08980092068,0.9840062455,0.05208582754,102,107,105,104,102,82.89949636,0.5027660652,1.797796171,0,0,0
star_co_plus_hi_ctl49,86,1,-0.06978359862,0.9844579615,0.05296399167,103,104,106,105,103,-2.179580461,0.3923188034,5.503846813,0,0,0
star_co_plus_hi_ctl49,86,2,0.08721790892,0.9840062455,0.05208582754,102,107,105,104,102,82.89949636,0.5027660652,1.797796171,0,0,0
star_only,87,1,0.01438625573,0.9968809427,0.05735004515,103,103,107,103,105,12.43447684,0.2835478549,9.11021049,0,0,0
star_only,87,2,0.08018241118,0.9965740566,0.03726880076,103,107,104,104,103,83.59068214,0.5517092859,1.106610399,0,0,0
co_independent_only,87,1,-0.04310624218,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0,0
co_independent_only,87,2,0.08849795765,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,87,1,0.01289416197,0.9968809427,0.05735004515,103,103,107,103,105,12.43447684,0.2835478549,9.11021049,0,0,0
star_plus_co_independent,87,2,0.07764334033,0.9965740566,0.03726880076,103,107,104,104,103,83.59068214,0.5517092859,1.106610399,0,0,0
star_co_plus_hi_ctl49,87,1,0.01584629265,0.9968809427,0.05735004515,103,103,107,103,105,12.43447684,0.2835478549,9.11021049,0,0,0
star_co_plus_hi_ctl49,87,2,0.07654058679,0.9965740566,0.03726880076,103,107,104,104,103,83.59068214,0.5517092859,1.106610399,0,0,0
star_only,88,1,-0.03700272481,0.9615681602,0.02417571999,103,103,107,104,104,-2.694347385,0.206679131,6.018613736,0,0,0
star_only,88,2,0.05800387288,0.9516543243,0.0243190377,103,106,105,104,103,84.91208859,0.5454561384,0.2147960569,0,0,0
co_independent_only,88,1,-0.03800266101,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0,0
co_independent_only,88,2,0.08734565359,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,88,1,-0.0314185013,0.9615681602,0.02417571999,103,103,107,104,104,-2.694347385,0.206679131,6.018613736,0,0,0
star_plus_co_independent,88,2,0.0528718247,0.9516543243,0.0243190377,103,106,105,104,103,84.91208859,0.5454561384,0.2147960569,0,0,0
star_co_plus_hi_ctl49,88,1,-0.02678181481,0.9615681602,0.02417571999,103,103,107,104,104,-2.694347385,0.206679131,6.018613736,0,0,0
star_co_plus_hi_ctl49,88,2,0.04908884398,0.9516543243,0.0243190377,103,106,105,104,103,84.91208859,0.5454561384,0.2147960569,0,0,0
star_only,89,1,-0.0662839675,0.9988576583,0.05170560327,104,104,105,104,105,7.321203043,0.3759625109,3.996936692,0,0,0
star_only,89,2,0.1082112356,0.9997252039,0.04580557574,103,107,105,103,103,87.44018146,0.5367631967,2.74288892,0,0,0
co_independent_only,89,1,-0.04584189483,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.002276607854,0
co_independent_only,89,2,0.09102069734,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.002276607854,0
star_plus_co_independent,89,1,-0.06833602873,0.9988576583,0.05170560327,104,104,105,104,105,7.321203043,0.3759625109,3.996936692,0,0.002276607854,0
star_plus_co_independent,89,2,0.1077352564,0.9997252039,0.04580557574,103,107,105,103,103,87.44018146,0.5367631967,2.74288892,0,0.002276607854,0
star_co_plus_hi_ctl49,89,1,-0.06800565473,0.9988576583,0.05170560327,104,104,105,104,105,7.321203043,0.3759625109,3.996936692,0,0.002276607854,0
star_co_plus_hi_ctl49,89,2,0.1073314455,0.9997252039,0.04580557574,103,107,105,103,103,87.44018146,0.5367631967,2.74288892,0,0.002276607854,0
star_only,90,1,-0.04448720164,0.9998893381,0.04446493314,102,102,106,104,106,5.174344219,0.30749375,1.850077868,0.01309049516,0,0
star_only,90,2,0.1018889517,0.9999987287,0.03917236307,104,106,104,104,104,86.28386657,0.5620546811,1.586574038,0.01309049516,0,0
co_independent_only,90,1,-0.04485206477,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.0005691519636,0
co_independent_only,90,2,0.09207175907,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.0005691519636,0
star_plus_co_independent,90,1,-0.04593604822,0.9998893381,0.04446493314,102,102,106,104,106,5.174344219,0.30749375,1.850077868,0.01309049516,0.0005691519636,0
star_plus_co_independent,90,2,0.1027374387,0.9999987287,0.03917236307,104,106,104,104,104,86.28386657,0.5620546811,1.586574038,0.01309049516,0.0005691519636,0
star_co_plus_hi_ctl49,90,1,-0.04728394774,0.9998893381,0.04446493314,102,102,106,104,106,5.174344219,0.30749375,1.850077868,0.01309049516,0.0005691519636,0
star_co_plus_hi_ctl49,90,2,0.1049921962,0.9999987287,0.03917236307,104,106,104,104,104,86.28386657,0.5620546811,1.586574038,0.01309049516,0.0005691519636,0
star_only,91,1,0.002168259668,0.9974505769,0.06313682965,104,104,105,104,105,19.09928487,0.3383215814,15.77501852,0.001138303927,0,0
star_only,91,2,0.1034240008,0.9803476339,0.03801885985,103,107,105,103,103,87.46961403,0.52841073,2.772321492,0.001138303927,0,0
co_independent_only,91,1,-0.04787138518,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.006829823563,0
co_independent_only,91,2,0.09294630373,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.006829823563,0
star_plus_co_independent,91,1,-0.004458979578,0.9974505769,0.06313682965,104,104,105,104,105,19.09928487,0.3383215814,15.77501852,0.001138303927,0.006829823563,0
star_plus_co_independent,91,2,0.10541757,0.9803476339,0.03801885985,103,107,105,103,103,87.46961403,0.52841073,2.772321492,0.001138303927,0.006829823563,0
star_co_plus_hi_ctl49,91,1,-0.005964530445,0.9974505769,0.06313682965,104,104,105,104,105,19.09928487,0.3383215814,15.77501852,0.001138303927,0.006829823563,0
star_co_plus_hi_ctl49,91,2,0.107816467,0.9803476339,0.03801885985,103,107,105,103,103,87.46961403,0.52841073,2.772321492,0.001138303927,0.006829823563,0
star_only,92,1,0.06898105886,0.9999925175,0.05118329484,103,103,106,105,104,20.59299991,0.205127918,17.26873356,0,0,0
star_only,92,2,0.05188504383,0.9921152926,0.01999203269,102,104,107,102,105,81.4285449,0.5153337037,3.268747638,0,0,0
co_independent_only,92,1,-0.03268931077,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.001138303927,0
co_independent_only,92,2,0.07948069314,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.001138303927,0
star_plus_co_independent,92,1,0.07512636983,0.9999925175,0.05118329484,103,103,106,105,104,20.59299991,0.205127918,17.26873356,0,0.001138303927,0
star_plus_co_independent,92,2,0.03995353125,0.9921152926,0.01999203269,102,104,107,102,105,81.4285449,0.5153337037,3.268747638,0,0.001138303927,0
star_co_plus_hi_ctl49,92,1,0.07711254962,0.9999925175,0.05118329484,103,103,106,105,104,20.59299991,0.205127918,17.26873356,0,0.001138303927,0
star_co_plus_hi_ctl49,92,2,0.03917001209,0.9921152926,0.01999203269,102,104,107,102,105,81.4285449,0.5153337037,3.268747638,0,0.001138303927,0
star_only,93,1,0.0002067346013,0.998718268,0.05269869524,104,104,105,104,105,9.09170144,0.2784231874,5.767435089,0.02105862265,0,0
star_only,93,2,0.08906151786,0.9981725024,0.03718075458,103,105,106,104,103,82.12962274,0.5505833409,2.5676698,0.02105862265,0,0
co_independent_only,93,1,-0.05107612932,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.001138303927,0
co_independent_only,93,2,0.09561217172,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.001138303927,0
star_plus_co_independent,93,1,-0.008824858359,0.998718268,0.05269869524,104,104,105,104,105,9.09170144,0.2784231874,5.767435089,0.02105862265,0.001138303927,0
star_plus_co_independent,93,2,0.09252509659,0.9981725024,0.03718075458,103,105,106,104,103,82.12962274,0.5505833409,2.5676698,0.02105862265,0.001138303927,0
star_co_plus_hi_ctl49,93,1,-0.001616049421,0.998718268,0.05269869524,104,104,105,104,105,9.09170144,0.2784231874,5.767435089,0.02105862265,0.001138303927,0
star_co_plus_hi_ctl49,93,2,0.09036873465,0.9981725024,0.03718075458,103,105,106,104,103,82.12962274,0.5505833409,2.5676698,0.02105862265,0.001138303927,0
star_only,94,1,0.07892982564,0.9982920501,0.09431355701,103,103,106,104,105,32.40111123,0.2602033801,29.07684488,0.05008537279,0,0
star_only,94,2,0.08792654129,0.9847158803,0.03764164599,103,106,105,104,103,84.94203012,0.5917873727,0.2447375813,0.05008537279,0,0
co_independent_only,94,1,-0.04047316186,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0,0
co_independent_only,94,2,0.09134041116,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,94,1,0.08126337727,0.9982920501,0.09431355701,103,103,106,104,105,32.40111123,0.2602033801,29.07684488,0.05008537279,0,0
star_plus_co_independent,94,2,0.08777788434,0.9847158803,0.03764164599,103,106,105,104,103,84.94203012,0.5917873727,0.2447375813,0.05008537279,0,0
star_co_plus_hi_ctl49,94,1,0.0804445052,0.9982920501,0.09431355701,103,103,106,104,105,32.40111123,0.2602033801,29.07684488,0.05008537279,0,0
star_co_plus_hi_ctl49,94,2,0.08948963622,0.9847158803,0.03764164599,103,106,105,104,103,84.94203012,0.5917873727,0.2447375813,0.05008537279,0,0
star_only,95,1,-0.07247452361,0.9998528994,0.05824723321,103,103,106,104,105,8.547105068,0.3883499723,5.222838717,0.01195219124,0,0
star_only,95,2,0.1109269737,0.9996273751,0.05362931045,103,107,104,104,103,87.32015677,0.4955796517,2.622864236,0.01195219124,0,0
co_independent_only,95,1,-0.0440149482,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0,0
co_independent_only,95,2,0.09246659069,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,95,1,-0.07329582582,0.9998528994,0.05824723321,103,103,106,104,105,8.547105068,0.3883499723,5.222838717,0.01195219124,0,0
star_plus_co_independent,95,2,0.112244181,0.9996273751,0.05362931045,103,107,104,104,103,87.32015677,0.4955796517,2.622864236,0.01195219124,0,0
star_co_plus_hi_ctl49,95,1,-0.07128206616,0.9998528994,0.05824723321,103,103,106,104,105,8.547105068,0.3883499723,5.222838717,0.01195219124,0,0
star_co_plus_hi_ctl49,95,2,0.1084005475,0.9996273751,0.05362931045,103,107,104,104,103,87.32015677,0.4955796517,2.622864236,0.01195219124,0,0
star_only,96,1,-0.07134594615,0.9997078861,0.05517310937,102,102,107,103,106,3.648106824,0.4053217041,0.3238404722,0,0,0
star_only,96,2,0.10272007,0.9994114362,0.05351690668,103,106,104,105,103,85.40322306,0.547083823,0.7059305212,0,0,0
co_independent_only,96,1,-0.042729192,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0,0
co_independent_only,96,2,0.09268465779,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,96,1,-0.07198537291,0.9997078861,0.05517310937,102,102,107,103,106,3.648106824,0.4053217041,0.3238404722,0,0,0
star_plus_co_independent,96,2,0.104649298,0.9994114362,0.05351690668,103,106,104,105,103,85.40322306,0.547083823,0.7059305212,0,0,0
star_co_plus_hi_ctl49,96,1,-0.06940347125,0.9997078861,0.05517310937,102,102,107,103,106,3.648106824,0.4053217041,0.3238404722,0,0,0
star_co_plus_hi_ctl49,96,2,0.09966311438,0.9994114362,0.05351690668,103,106,104,105,103,85.40322306,0.547083823,0.7059305212,0,0,0
star_only,97,1,-0.1070036392,0.995817361,0.04998970965,103,103,106,104,105,-0.5948397351,0.3998197106,3.919106086,0,0,0
star_only,97,2,0.1140568042,0.9961406788,0.04806309027,103,106,105,104,103,87.87261586,0.5274257678,3.175323328,0,0,0
co_independent_only,97,1,-0.04162895392,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0,0
co_independent_only,97,2,0.09019457224,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,97,1,-0.1063143333,0.995817361,0.04998970965,103,103,106,104,105,-0.5948397351,0.3998197106,3.919106086,0,0,0
star_plus_co_independent,97,2,0.1139609443,0.9961406788,0.04806309027,103,106,105,104,103,87.87261586,0.5274257678,3.175323328,0,0,0
star_co_plus_hi_ctl49,97,1,-0.1090615243,0.995817361,0.04998970965,103,103,106,104,105,-0.5948397351,0.3998197106,3.919106086,0,0,0
