scenario,draw,radial_index,radius_lo_arcsec,radius_hi_arcsec,q_shape_proxy,delta_uv,star_clipped_fraction,h2_clipped_fraction,hi_clipped_fraction
star_co_plus_hi_ctl49,163,3,35,45,0.01532802603,0.9818282873,0,0.00796812749,0
star_co_plus_hi_ctl49,163,4,45,55,-0.1049001424,0.9983430297,0,0.00796812749,0
star_co_plus_hi_ctl49,163,5,55,65,-0.1073349252,0.9878841509,0,0.00796812749,0
star_only,164,0,5,15,-0.0582907799,0.8142082547,0,0,0
star_only,164,1,15,25,-0.03748396356,0.7493549011,0,0,0
star_only,164,2,25,35,0.03471152389,0.9673910836,0,0,0
star_only,164,3,35,45,0.01499170308,0.9621285526,0,0,0
star_only,164,4,45,55,-0.08528009087,0.9730338187,0,0,0
star_only,164,5,55,65,-0.1607343218,0.9375357402,0,0,0
co_independent_only,164,0,5,15,-0.05743251166,0.7770716789,0,0,0
co_independent_only,164,1,15,25,-0.03362484308,0.8923255771,0,0,0
co_independent_only,164,2,25,35,0.02620914718,0.931726178,0,0,0
co_independent_only,164,3,35,45,0.01977476373,0.9986816763,0,0,0
co_independent_only,164,4,45,55,-0.04120046938,0.9343224355,0,0,0
co_independent_only,164,5,55,65,-0.101340539,0.9762370048,0,0,0
star_plus_co_independent,164,0,5,15,-0.05561050323,0.8142082547,0,0,0
star_plus_co_independent,164,1,15,25,-0.03450812016,0.7493549011,0,0,0
star_plus_co_independent,164,2,25,35,0.02612366666,0.9673910836,0,0,0
star_plus_co_independent,164,3,35,45,0.008394920546,0.9621285526,0,0,0
star_plus_co_independent,164,4,45,55,-0.087780019,0.9730338187,0,0,0
star_plus_co_independent,164,5,55,65,-0.1649986432,0.9375357402,0,0,0
star_plus_co_correlated_control,164,0,5,15,-0.06041251469,0.8142082547,0,0.06374501992,0
star_plus_co_correlated_control,164,1,15,25,-0.03995619483,0.7493549011,0,0.06374501992,0
star_plus_co_correlated_control,164,2,25,35,0.03883047832,0.9673910836,0,0.06374501992,0
star_plus_co_correlated_control,164,3,35,45,0.01266965853,0.9621285526,0,0.06374501992,0
star_plus_co_correlated_control,164,4,45,55,-0.08831936981,0.9730338187,0,0.06374501992,0
star_plus_co_correlated_control,164,5,55,65,-0.171273084,0.9375357402,0,0.06374501992,0
star_co_plus_hi_ctl01,164,0,5,15,-0.05552892833,0.8142082547,0,0,0
star_co_plus_hi_ctl01,164,1,15,25,-0.03472537249,0.7493549011,0,0,0
star_co_plus_hi_ctl01,164,2,25,35,0.026136548,0.9673910836,0,0,0
star_co_plus_hi_ctl01,164,3,35,45,0.008087176994,0.9621285526,0,0,0
star_co_plus_hi_ctl01,164,4,45,55,-0.08753152014,0.9730338187,0,0,0
star_co_plus_hi_ctl01,164,5,55,65,-0.1647832873,0.9375357402,0,0,0
star_co_plus_hi_ctl10,164,0,5,15,-0.05530942177,0.8142082547,0,0,0
star_co_plus_hi_ctl10,164,1,15,25,-0.03531079345,0.7493549011,0,0,0
star_co_plus_hi_ctl10,164,2,25,35,0.0261713083,0.9673910836,0,0,0
star_co_plus_hi_ctl10,164,3,35,45,0.007261361995,0.9621285526,0,0,0
star_co_plus_hi_ctl10,164,4,45,55,-0.08686234695,0.9730338187,0,0,0
star_co_plus_hi_ctl10,164,5,55,65,-0.1635529019,0.9375357402,0,0,0
star_co_plus_hi_ctl49,164,0,5,15,-0.05493460781,0.8142082547,0,0,0
star_co_plus_hi_ctl49,164,1,15,25,-0.03631320964,0.7493549011,0,0,0
star_co_plus_hi_ctl49,164,2,25,35,0.02648109835,0.9673910836,0,0,0
star_co_plus_hi_ctl49,164,3,35,45,0.005858914925,0.9621285526,0,0,0
star_co_plus_hi_ctl49,164,4,45,55,-0.08571803609,0.9730338187,0,0,0
star_co_plus_hi_ctl49,164,5,55,65,-0.1616335937,0.9375357402,0,0,0
star_only,165,0,5,15,-0.06021252647,0.7398053069,0,0,0
star_only,165,1,15,25,-0.03784432781,0.760116331,0,0,0
star_only,165,2,25,35,0.03264150976,0.8973899691,0,0,0
star_only,165,3,35,45,0.038583587,0.9945120807,0,0,0
star_only,165,4,45,55,-0.01589408968,0.9517697479,0,0,0
star_only,165,5,55,65,0.04870696801,0.986250331,0,0,0
co_independent_only,165,0,5,15,-0.05944860059,0.7770716789,0,0.001138303927,0
co_independent_only,165,1,15,25,-0.03610487459,0.8923255771,0,0.001138303927,0
co_independent_only,165,2,25,35,0.03550030068,0.931726178,0,0.001138303927,0
co_independent_only,165,3,35,45,0.02377691926,0.9986816763,0,0.001138303927,0
co_independent_only,165,4,45,55,-0.04406868187,0.9343224355,0,0.001138303927,0
co_independent_only,165,5,55,65,-0.1121786753,0.9762370048,0,0.001138303927,0
star_plus_co_independent,165,0,5,15,-0.05937650182,0.7398053069,0,0.001138303927,0
star_plus_co_independent,165,1,15,25,-0.03772873967,0.760116331,0,0.001138303927,0
star_plus_co_independent,165,2,25,35,0.03386739911,0.8973899691,0,0.001138303927,0
star_plus_co_independent,165,3,35,45,0.03808531158,0.9945120807,0,0.001138303927,0
star_plus_co_independent,165,4,45,55,-0.02070008297,0.9517697479,0,0.001138303927,0
star_plus_co_independent,165,5,55,65,0.03628389949,0.986250331,0,0.001138303927,0
star_plus_co_correlated_control,165,0,5,15,-0.05838278961,0.7398053069,0,0,0
star_plus_co_correlated_control,165,1,15,25,-0.03521017638,0.760116331,0,0,0
star_plus_co_correlated_control,165,2,25,35,0.02856946592,0.8973899691,0,0,0
star_plus_co_correlated_control,165,3,35,45,0.03940692285,0.9945120807,0,0,0
star_plus_co_correlated_control,165,4,45,55,-0.01564030982,0.9517697479,0,0,0
star_plus_co_correlated_control,165,5,55,65,0.04300040992,0.986250331,0,0,0
star_co_plus_hi_ctl01,165,0,5,15,-0.05912948197,0.7398053069,0,0.001138303927,0
star_co_plus_hi_ctl01,165,1,15,25,-0.03774256162,0.760116331,0,0.001138303927,0
star_co_plus_hi_ctl01,165,2,25,35,0.03332251625,0.8973899691,0,0.001138303927,0
star_co_plus_hi_ctl01,165,3,35,45,0.03834153535,0.9945120807,0,0.001138303927,0
star_co_plus_hi_ctl01,165,4,45,55,-0.02015996979,0.9517697479,0,0.001138303927,0
star_co_plus_hi_ctl01,165,5,55,65,0.03678003795,0.986250331,0,0.001138303927,0
star_co_plus_hi_ctl10,165,0,5,15,-0.05846442459,0.7398053069,0,0.001138303927,0
star_co_plus_hi_ctl10,165,1,15,25,-0.0377797171,0.760116331,0,0.001138303927,0
star_co_plus_hi_ctl10,165,2,25,35,0.03185476494,0.8973899691,0,0.001138303927,0
star_co_plus_hi_ctl10,165,3,35,45,0.03903213317,0.9945120807,0,0.001138303927,0
star_co_plus_hi_ctl10,165,4,45,55,-0.01870433722,0.9517697479,0,0.001138303927,0
star_co_plus_hi_ctl10,165,5,55,65,0.03713277409,0.986250331,0,0.001138303927,0
star_co_plus_hi_ctl49,165,0,5,15,-0.0573275973,0.7398053069,0,0.001138303927,0
star_co_plus_hi_ctl49,165,1,15,25,-0.03784303437,0.760116331,0,0.001138303927,0
star_co_plus_hi_ctl49,165,2,25,35,0.02934329767,0.8973899691,0,0.001138303927,0
star_co_plus_hi_ctl49,165,3,35,45,0.04021519295,0.9945120807,0,0.001138303927,0
star_co_plus_hi_ctl49,165,4,45,55,-0.01635862263,0.9517697479,0,0.001138303927,0
star_co_plus_hi_ctl49,165,5,55,65,0.0383862803,0.986250331,0,0.001138303927,0
star_only,166,0,5,15,-0.05968113534,0.8068842539,0.0005691519636,0,0
star_only,166,1,15,25,-0.0362214366,0.7856170996,0.0005691519636,0,0
star_only,166,2,25,35,0.03455244381,0.9153284805,0.0005691519636,0,0
star_only,166,3,35,45,0.02260973853,0.9876688543,0.0005691519636,0,0
star_only,166,4,45,55,-0.04134145538,0.999756788,0.0005691519636,0,0
star_only,166,5,55,65,-0.003154547438,0.9808148186,0.0005691519636,0,0
co_independent_only,166,0,5,15,-0.05792452629,0.7770716789,0,0.0005691519636,0
co_independent_only,166,1,15,25,-0.03865330145,0.8923255771,0,0.0005691519636,0
co_independent_only,166,2,25,35,0.02566811102,0.931726178,0,0.0005691519636,0
co_independent_only,166,3,35,45,0.01981005382,0.9986816763,0,0.0005691519636,0
co_independent_only,166,4,45,55,-0.04552813959,0.9343224355,0,0.0005691519636,0
co_independent_only,166,5,55,65,-0.09889533201,0.9762370048,0,0.0005691519636,0
star_plus_co_independent,166,0,5,15,-0.0572406082,0.8068842539,0.0005691519636,0.0005691519636,0
star_plus_co_independent,166,1,15,25,-0.03873334671,0.7856170996,0.0005691519636,0.0005691519636,0
star_plus_co_independent,166,2,25,35,0.02559704822,0.9153284805,0.0005691519636,0.0005691519636,0
star_plus_co_independent,166,3,35,45,0.01773433393,0.9876688543,0.0005691519636,0.0005691519636,0
star_plus_co_independent,166,4,45,55,-0.04695715872,0.999756788,0.0005691519636,0.0005691519636,0
star_plus_co_independent,166,5,55,65,-0.001712911234,0.9808148186,0.0005691519636,0.0005691519636,0
star_plus_co_correlated_control,166,0,5,15,-0.06289288707,0.8068842539,0.0005691519636,0.09504837792,0
star_plus_co_correlated_control,166,1,15,25,-0.03972499984,0.7856170996,0.0005691519636,0.09504837792,0
star_plus_co_correlated_control,166,2,25,35,0.04059284688,0.9153284805,0.0005691519636,0.09504837792,0
star_plus_co_correlated_control,166,3,35,45,0.02011354923,0.9876688543,0.0005691519636,0.09504837792,0
star_plus_co_correlated_control,166,4,45,55,-0.04335721305,0.999756788,0.0005691519636,0.09504837792,0
star_plus_co_correlated_control,166,5,55,65,-0.001016593714,0.9808148186,0.0005691519636,0.09504837792,0
star_co_plus_hi_ctl01,166,0,5,15,-0.0574624862,0.8068842539,0.0005691519636,0.0005691519636,0
star_co_plus_hi_ctl01,166,1,15,25,-0.03889128735,0.7856170996,0.0005691519636,0.0005691519636,0
star_co_plus_hi_ctl01,166,2,25,35,0.02596640327,0.9153284805,0.0005691519636,0.0005691519636,0
star_co_plus_hi_ctl01,166,3,35,45,0.0174508185,0.9876688543,0.0005691519636,0.0005691519636,0
star_co_plus_hi_ctl01,166,4,45,55,-0.0464040013,0.999756788,0.0005691519636,0.0005691519636,0
star_co_plus_hi_ctl01,166,5,55,65,-0.002148224815,0.9808148186,0.0005691519636,0.0005691519636,0
star_co_plus_hi_ctl10,166,0,5,15,-0.05805912877,0.8068842539,0.0005691519636,0.0005691519636,0
star_co_plus_hi_ctl10,166,1,15,25,-0.03931572476,0.7856170996,0.0005691519636,0.0005691519636,0
star_co_plus_hi_ctl10,166,2,25,35,0.02655127292,0.9153284805,0.0005691519636,0.0005691519636,0
star_co_plus_hi_ctl10,166,3,35,45,0.01645244599,0.9876688543,0.0005691519636,0.0005691519636,0
star_co_plus_hi_ctl10,166,4,45,55,-0.04492511382,0.999756788,0.0005691519636,0.0005691519636,0
star_co_plus_hi_ctl10,166,5,55,65,-0.003318798507,0.9808148186,0.0005691519636,0.0005691519636,0
star_co_plus_hi_ctl49,166,0,5,15,-0.05907656841,0.8068842539,0.0005691519636,0.0005691519636,0
star_co_plus_hi_ctl49,166,1,15,25,-0.04003858734,0.7856170996,0.0005691519636,0.0005691519636,0
star_co_plus_hi_ctl49,166,2,25,35,0.02728580464,0.9153284805,0.0005691519636,0.0005691519636,0
star_co_plus_hi_ctl49,166,3,35,45,0.01475911008,0.9876688543,0.0005691519636,0.0005691519636,0
star_co_plus_hi_ctl49,166,4,45,55,-0.04348532051,0.999756788,0.0005691519636,0.0005691519636,0
star_co_plus_hi_ctl49,166,5,55,65,-0.00551078703,0.9808148186,0.0005691519636,0.0005691519636,0
star_only,167,0,5,15,-0.05994173928,0.7696265778,0,0,0
star_only,167,1,15,25,-0.0362237703,0.9123162593,0,0,0
star_only,167,2,25,35,0.03470864332,0.9834687764,0,0,0
star_only,167,3,35,45,0.02116112854,0.8673778346,0,0,0
star_only,167,4,45,55,-0.0413389868,0.7991889408,0,0,0
star_only,167,5,55,65,-0.05559320979,0.8965166217,0,0,0
co_independent_only,167,0,5,15,-0.06046053226,0.7770716789,0,0.001707455891,0
co_independent_only,167,1,15,25,-0.03036076138,0.8923255771,0,0.001707455891,0
co_independent_only,167,2,25,35,0.04019303705,0.931726178,0,0.001707455891,0
co_independent_only,167,3,35,45,0.03121737855,0.9986816763,0,0.001707455891,0
co_independent_only,167,4,45,55,-0.03512664618,0.9343224355,0,0.001707455891,0
co_independent_only,167,5,55,65,-0.09751929797,0.9762370048,0,0.001707455891,0
star_plus_co_independent,167,0,5,15,-0.0602139428,0.7696265778,0,0.001707455891,0
star_plus_co_independent,167,1,15,25,-0.03044986505,0.9123162593,0,0.001707455891,0
star_plus_co_independent,167,2,25,35,0.04007255066,0.9834687764,0,0.001707455891,0
star_plus_co_independent,167,3,35,45,0.02764781007,0.8673778346,0,0.001707455891,0
star_plus_co_independent,167,4,45,55,-0.03649908581,0.7991889408,0,0.001707455891,0
star_plus_co_independent,167,5,55,65,-0.05506896412,0.8965166217,0,0.001707455891,0
star_plus_co_correlated_control,167,0,5,15,-0.05776735888,0.7696265778,0,0,0
star_plus_co_correlated_control,167,1,15,25,-0.03320467839,0.9123162593,0,0,0
star_plus_co_correlated_control,167,2,25,35,0.02989354422,0.9834687764,0,0,0
star_plus_co_correlated_control,167,3,35,45,0.02322215085,0.8673778346,0,0,0
star_plus_co_correlated_control,167,4,45,55,-0.04040684915,0.7991889408,0,0,0
star_plus_co_correlated_control,167,5,55,65,-0.0552903269,0.8965166217,0,0,0
star_co_plus_hi_ctl01,167,0,5,15,-0.05993909252,0.7696265778,0,0.001707455891,0
star_co_plus_hi_ctl01,167,1,15,25,-0.03032685321,0.9123162593,0,0.001707455891,0
star_co_plus_hi_ctl01,167,2,25,35,0.03990775007,0.9834687764,0,0.001707455891,0
star_co_plus_hi_ctl01,167,3,35,45,0.02811110479,0.8673778346,0,0.001707455891,0
star_co_plus_hi_ctl01,167,4,45,55,-0.03636934968,0.7991889408,0,0.001707455891,0
star_co_plus_hi_ctl01,167,5,55,65,-0.05421946943,0.8965166217,0,0.001707455891,0
star_co_plus_hi_ctl10,167,0,5,15,-0.05920218518,0.7696265778,0,0.001707455891,0
star_co_plus_hi_ctl10,167,1,15,25,-0.02997686908,0.9123162593,0,0.001707455891,0
star_co_plus_hi_ctl10,167,2,25,35,0.03946497064,0.9834687764,0,0.001707455891,0
star_co_plus_hi_ctl10,167,3,35,45,0.02935923712,0.8673778346,0,0.001707455891,0
star_co_plus_hi_ctl10,167,4,45,55,-0.03601862878,0.7991889408,0,0.001707455891,0
star_co_plus_hi_ctl10,167,5,55,65,-0.05192439917,0.8965166217,0,0.001707455891,0
star_co_plus_hi_ctl49,167,0,5,15,-0.05795283824,0.7696265778,0,0.001707455891,0
star_co_plus_hi_ctl49,167,1,15,25,-0.02916365335,0.9123162593,0,0.001707455891,0
star_co_plus_hi_ctl49,167,2,25,35,0.03862303488,0.9834687764,0,0.001707455891,0
star_co_plus_hi_ctl49,167,3,35,45,0.03149543878,0.8673778346,0,0.001707455891,0
star_co_plus_hi_ctl49,167,4,45,55,-0.0354142659,0.7991889408,0,0.001707455891,0
star_co_plus_hi_ctl49,167,5,55,65,-0.04785818583,0.8965166217,0,0.001707455891,0
star_only,168,0,5,15,-0.0599083321,0.7376046282,0,0,0
star_only,168,1,15,25,-0.03572478933,0.7568650178,0,0,0
star_only,168,2,25,35,0.03469834496,0.816489037,0,0,0
star_only,168,3,35,45,0.03643856921,0.9221662079,0,0,0
star_only,168,4,45,55,-0.009019833466,0.9979748884,0,0,0
star_only,168,5,55,65,-0.01509463636,0.9999958095,0,0,0
co_independent_only,168,0,5,15,-0.05966933288,0.7770716789,0,0.01138303927,0
co_independent_only,168,1,15,25,-0.03628580963,0.8923255771,0,0.01138303927,0
co_independent_only,168,2,25,35,0.03544175307,0.931726178,0,0.01138303927,0
co_independent_only,168,3,35,45,0.02794325648,0.9986816763,0,0.01138303927,0
co_independent_only,168,4,45,55,-0.0452578084,0.9343224355,0,0.01138303927,0
co_independent_only,168,5,55,65,-0.1016146338,0.9762370048,0,0.01138303927,0
star_plus_co_independent,168,0,5,15,-0.0592824703,0.7376046282,0,0.01138303927,0
star_plus_co_independent,168,1,15,25,-0.03584140619,0.7568650178,0,0.01138303927,0
star_plus_co_independent,168,2,25,35,0.03546068131,0.816489037,0,0.01138303927,0
star_plus_co_independent,168,3,35,45,0.03739568923,0.9221662079,0,0.01138303927,0
star_plus_co_independent,168,4,45,55,-0.01454212391,0.9979748884,0,0.01138303927,0
star_plus_co_independent,168,5,55,65,-0.01827893005,0.9999958095,0,0.01138303927,0
star_plus_co_correlated_control,168,0,5,15,-0.05619360247,0.7376046282,0,0,0
star_plus_co_correlated_control,168,1,15,25,-0.03044553144,0.7568650178,0,0,0
star_plus_co_correlated_control,168,2,25,35,0.02651316369,0.816489037,0,0,0
star_plus_co_correlated_control,168,3,35,45,0.03820289959,0.9221662079,0,0,0
star_plus_co_correlated_control,168,4,45,55,-0.009987170917,0.9979748884,0,0,0
star_plus_co_correlated_control,168,5,55,65,-0.01958785666,0.9999958095,0,0,0
star_co_plus_hi_ctl01,168,0,5,15,-0.05901487789,0.7376046282,0,0.01138303927,0
star_co_plus_hi_ctl01,168,1,15,25,-0.03577657066,0.7568650178,0,0.01138303927,0
star_co_plus_hi_ctl01,168,2,25,35,0.03478195317,0.816489037,0,0.01138303927,0
star_co_plus_hi_ctl01,168,3,35,45,0.0372445915,0.9221662079,0,0.01138303927,0
star_co_plus_hi_ctl01,168,4,45,55,-0.01563533322,0.9979748884,0,0.01138303927,0
star_co_plus_hi_ctl01,168,5,55,65,-0.01918727729,0.9999958095,0,0.01138303927,0
star_co_plus_hi_ctl10,168,0,5,15,-0.05829427039,0.7376046282,0,0.01138303927,0
star_co_plus_hi_ctl10,168,1,15,25,-0.0356017929,0.7568650178,0,0.01138303927,0
star_co_plus_hi_ctl10,168,2,25,35,0.03295339392,0.816489037,0,0.01138303927,0
star_co_plus_hi_ctl10,168,3,35,45,0.03683731715,0.9221662079,0,0.01138303927,0
star_co_plus_hi_ctl10,168,4,45,55,-0.01858030283,0.9979748884,0,0.01138303927,0
star_co_plus_hi_ctl10,168,5,55,65,-0.02283422441,0.9999958095,0,0.01138303927,0
star_co_plus_hi_ctl49,168,0,5,15,-0.0570619403,0.7376046282,0,0.01138303927,0
star_co_plus_hi_ctl49,168,1,15,25,-0.03530229372,0.7568650178,0,0.01138303927,0
star_co_plus_hi_ctl49,168,2,25,35,0.02964053726,0.816489037,0,0.01138303927,0
star_co_plus_hi_ctl49,168,3,35,45,0.0359428083,0.9221662079,0,0.01138303927,0
star_co_plus_hi_ctl49,168,4,45,55,-0.02354603428,0.9979748884,0,0.01138303927,0
star_co_plus_hi_ctl49,168,5,55,65,-0.0281583153,0.9999958095,0,0.01138303927,0
star_only,169,0,5,15,-0.06113631029,0.825538725,0.02902675014,0,0
star_only,169,1,15,25,-0.03305122578,0.9992267392,0.02902675014,0,0
star_only,169,2,25,35,0.03150983562,0.9919790774,0.02902675014,0,0
star_only,169,3,35,45,0.03122815137,0.961495127,0.02902675014,0,0
star_only,169,4,45,55,-0.0311530675,0.8445265112,0.02902675014,0,0
star_only,169,5,55,65,-0.06109497817,0.9518026315,0.02902675014,0,0
co_independent_only,169,0,5,15,-0.06352677069,0.7770716789,0,0,0
co_independent_only,169,1,15,25,-0.03887590217,0.8923255771,0,0,0
co_independent_only,169,2,25,35,0.03708030653,0.931726178,0,0,0
co_independent_only,169,3,35,45,0.0204056087,0.9986816763,0,0,0
co_independent_only,169,4,45,55,-0.04429809315,0.9343224355,0,0,0
co_independent_only,169,5,55,65,-0.1140874017,0.9762370048,0,0,0
star_plus_co_independent,169,0,5,15,-0.06451674585,0.825538725,0.02902675014,0,0
star_plus_co_independent,169,1,15,25,-0.0351985489,0.9992267392,0.02902675014,0,0
star_plus_co_independent,169,2,25,35,0.03138516194,0.9919790774,0.02902675014,0,0
star_plus_co_independent,169,3,35,45,0.02596459766,0.961495127,0.02902675014,0,0
star_plus_co_independent,169,4,45,55,-0.0359430151,0.8445265112,0.02902675014,0,0
star_plus_co_independent,169,5,55,65,-0.07704307173,0.9518026315,0.02902675014,0,0
star_plus_co_correlated_control,169,0,5,15,-0.06289189049,0.825538725,0.02902675014,0.05236198065,0
star_plus_co_correlated_control,169,1,15,25,-0.03471948334,0.9992267392,0.02902675014,0.05236198065,0
star_plus_co_correlated_control,169,2,25,35,0.03409246479,0.9919790774,0.02902675014,0.05236198065,0
star_plus_co_correlated_control,169,3,35,45,0.02999352533,0.961495127,0.02902675014,0.05236198065,0
star_plus_co_correlated_control,169,4,45,55,-0.03188348856,0.8445265112,0.02902675014,0.05236198065,0
star_plus_co_correlated_control,169,5,55,65,-0.063283963,0.9518026315,0.02902675014,0.05236198065,0
star_co_plus_hi_ctl01,169,0,5,15,-0.06456714195,0.825538725,0.02902675014,0,0
star_co_plus_hi_ctl01,169,1,15,25,-0.03564992038,0.9992267392,0.02902675014,0,0
star_co_plus_hi_ctl01,169,2,25,35,0.03128387724,0.9919790774,0.02902675014,0,0
star_co_plus_hi_ctl01,169,3,35,45,0.02566340532,0.961495127,0.02902675014,0,0
star_co_plus_hi_ctl01,169,4,45,55,-0.03649081802,0.8445265112,0.02902675014,0,0
star_co_plus_hi_ctl01,169,5,55,65,-0.07728791897,0.9518026315,0.02902675014,0,0
star_co_plus_hi_ctl10,169,0,5,15,-0.06470314129,0.825538725,0.02902675014,0,0
star_co_plus_hi_ctl10,169,1,15,25,-0.036868045,0.9992267392,0.02902675014,0,0
star_co_plus_hi_ctl10,169,2,25,35,0.03120406495,0.9919790774,0.02902675014,0,0
star_co_plus_hi_ctl10,169,3,35,45,0.02485541771,0.961495127,0.02902675014,0,0
star_co_plus_hi_ctl10,169,4,45,55,-0.03768192087,0.8445265112,0.02902675014,0,0
star_co_plus_hi_ctl10,169,5,55,65,-0.07794517005,0.9518026315,0.02902675014,0,0
star_co_plus_hi_ctl49,169,0,5,15,-0.06493668918,0.825538725,0.02902675014,0,0
star_co_plus_hi_ctl49,169,1,15,25,-0.03896006947,0.9992267392,0.02902675014,0,0
star_co_plus_hi_ctl49,169,2,25,35,0.03033966313,0.9919790774,0.02902675014,0,0
star_co_plus_hi_ctl49,169,3,35,45,0.02348406856,0.961495127,0.02902675014,0,0
star_co_plus_hi_ctl49,169,4,45,55,-0.03972450049,0.8445265112,0.02902675014,0,0
star_co_plus_hi_ctl49,169,5,55,65,-0.07850670876,0.9518026315,0.02902675014,0,0
star_only,170,0,5,15,-0.06102442359,0.7309660579,0.002276607854,0,0
star_only,170,1,15,25,-0.02949763573,0.8466794209,0.002276607854,0,0
star_only,170,2,25,35,0.03462017532,0.8772503265,0.002276607854,0,0
star_only,170,3,35,45,0.01190638969,0.9889910985,0.002276607854,0,0
star_only,170,4,45,55,-0.078586418,0.9949607263,0.002276607854,0,0
star_only,170,5,55,65,-0.1523732944,0.978872242,0.002276607854,0,0
co_independent_only,170,0,5,15,-0.06180516,0.7770716789,0,0.01309049516,0
co_independent_only,170,1,15,25,-0.04252951184,0.8923255771,0,0.01309049516,0
co_independent_only,170,2,25,35,0.03551822243,0.931726178,0,0.01309049516,0
co_independent_only,170,3,35,45,0.01457892416,0.9986816763,0,0.01309049516,0
co_independent_only,170,4,45,55,-0.04378201145,0.9343224355,0,0.01309049516,0
co_independent_only,170,5,55,65,-0.09667449322,0.9762370048,0,0.01309049516,0
