panel_x,panel_y,source_x,source_y,palette_class,robust_side_class,endpoint_access
100,51,637,593,blue,robust_approaching,False
101,51,638,593,blue,robust_approaching,False
102,51,639,593,blue,robust_approaching,False
103,51,640,593,blue,robust_approaching,False
104,51,641,593,blue,robust_approaching,False
105,51,642,593,blue,robust_approaching,False
106,51,643,593,blue,robust_approaching,False
107,51,644,593,blue,robust_approaching,False
108,51,645,593,blue,robust_approaching,False
109,51,646,593,blue,robust_approaching,False
110,51,647,593,blue,robust_approaching,False
111,51,648,593,blue,robust_approaching,False
112,51,649,593,blue,robust_approaching,False
113,51,650,593,blue,robust_approaching,False
68,52,605,594,light_blue,robust_approaching,False
69,52,606,594,light_blue,robust_approaching,False
70,52,607,594,light_blue,robust_approaching,False
71,52,608,594,light_blue,robust_approaching,False
72,52,609,594,light_blue,robust_approaching,False
74,52,611,594,blue,robust_approaching,False
75,52,612,594,blue,robust_approaching,False
76,52,613,594,blue,robust_approaching,False
77,52,614,594,blue,robust_approaching,False
78,52,615,594,blue,robust_approaching,False
79,52,616,594,blue,robust_approaching,False
80,52,617,594,blue,robust_approaching,False
81,52,618,594,blue,robust_approaching,False
83,52,620,594,purple,robust_approaching,False
84,52,621,594,purple,robust_approaching,False
85,52,622,594,purple,robust_approaching,False
86,52,623,594,purple,robust_approaching,False
87,52,624,594,purple,robust_approaching,False
88,52,625,594,purple,robust_approaching,False
89,52,626,594,purple,robust_approaching,False
90,52,627,594,purple,robust_approaching,False
91,52,628,594,blue,robust_approaching,False
92,52,629,594,blue,robust_approaching,False
93,52,630,594,blue,robust_approaching,False
94,52,631,594,blue,robust_approaching,False
95,52,632,594,blue,robust_approaching,False
96,52,633,594,blue,robust_approaching,False
97,52,634,594,blue,robust_approaching,False
98,52,635,594,blue,robust_approaching,False
99,52,636,594,blue,robust_approaching,False
100,52,637,594,blue,robust_approaching,False
101,52,638,594,blue,robust_approaching,False
102,52,639,594,blue,robust_approaching,False
103,52,640,594,blue,robust_approaching,False
104,52,641,594,blue,robust_approaching,False
105,52,642,594,blue,robust_approaching,False
106,52,643,594,blue,robust_approaching,False
107,52,644,594,blue,robust_approaching,False
108,52,645,594,blue,robust_approaching,False
109,52,646,594,blue,robust_approaching,False
110,52,647,594,blue,robust_approaching,False
112,52,649,594,light_blue,robust_approaching,False
113,52,650,594,light_blue,robust_approaching,False
68,53,605,595,light_blue,robust_approaching,False
69,53,606,595,light_blue,robust_approaching,False
70,53,607,595,light_blue,robust_approaching,False
71,53,608,595,light_blue,robust_approaching,False
72,53,609,595,light_blue,robust_approaching,False
74,53,611,595,blue,robust_approaching,False
75,53,612,595,blue,robust_approaching,False
76,53,613,595,blue,robust_approaching,False
77,53,614,595,blue,robust_approaching,False
78,53,615,595,blue,robust_approaching,False
79,53,616,595,blue,robust_approaching,False
80,53,617,595,blue,robust_approaching,False
81,53,618,595,blue,robust_approaching,False
83,53,620,595,purple,robust_approaching,False
84,53,621,595,purple,robust_approaching,False
85,53,622,595,purple,robust_approaching,False
86,53,623,595,purple,robust_approaching,False
87,53,624,595,purple,robust_approaching,False
88,53,625,595,purple,robust_approaching,False
89,53,626,595,purple,robust_approaching,False
90,53,627,595,purple,robust_approaching,False
91,53,628,595,blue,robust_approaching,False
92,53,629,595,blue,robust_approaching,False
93,53,630,595,blue,robust_approaching,False
94,53,631,595,blue,robust_approaching,False
95,53,632,595,blue,robust_approaching,False
96,53,633,595,blue,robust_approaching,False
97,53,634,595,blue,robust_approaching,False
98,53,635,595,blue,robust_approaching,False
99,53,636,595,blue,robust_approaching,False
100,53,637,595,blue,robust_approaching,False
101,53,638,595,blue,robust_approaching,False
102,53,639,595,blue,robust_approaching,False
103,53,640,595,blue,robust_approaching,False
104,53,641,595,blue,robust_approaching,False
105,53,642,595,blue,robust_approaching,False
106,53,643,595,blue,robust_approaching,False
107,53,644,595,blue,robust_approaching,False
108,53,645,595,blue,robust_approaching,False
109,53,646,595,blue,robust_approaching,False
110,53,647,595,blue,robust_approaching,False
112,53,649,595,light_blue,robust_approaching,False
113,53,650,595,light_blue,robust_approaching,False
68,54,605,596,light_blue,robust_approaching,False
69,54,606,596,light_blue,robust_approaching,False
70,54,607,596,light_blue,robust_approaching,False
71,54,608,596,light_blue,robust_approaching,False
72,54,609,596,light_blue,robust_approaching,False
74,54,611,596,blue,robust_approaching,False
75,54,612,596,blue,robust_approaching,False
76,54,613,596,blue,robust_approaching,False
77,54,614,596,blue,robust_approaching,False
78,54,615,596,blue,robust_approaching,False
79,54,616,596,blue,robust_approaching,False
80,54,617,596,blue,robust_approaching,False
81,54,618,596,blue,robust_approaching,False
83,54,620,596,purple,robust_approaching,False
84,54,621,596,purple,robust_approaching,False
85,54,622,596,purple,robust_approaching,False
86,54,623,596,purple,robust_approaching,False
87,54,624,596,purple,robust_approaching,False
88,54,625,596,purple,robust_approaching,False
89,54,626,596,purple,robust_approaching,False
90,54,627,596,purple,robust_approaching,False
91,54,628,596,blue,robust_approaching,False
92,54,629,596,blue,robust_approaching,False
93,54,630,596,blue,robust_approaching,False
94,54,631,596,blue,robust_approaching,False
95,54,632,596,blue,robust_approaching,False
96,54,633,596,blue,robust_approaching,False
97,54,634,596,blue,robust_approaching,False
98,54,635,596,blue,robust_approaching,False
99,54,636,596,blue,robust_approaching,False
100,54,637,596,blue,robust_approaching,False
101,54,638,596,blue,robust_approaching,False
102,54,639,596,blue,robust_approaching,False
103,54,640,596,blue,robust_approaching,False
104,54,641,596,blue,robust_approaching,False
105,54,642,596,blue,robust_approaching,False
106,54,643,596,blue,robust_approaching,False
107,54,644,596,blue,robust_approaching,False
108,54,645,596,blue,robust_approaching,False
109,54,646,596,blue,robust_approaching,False
110,54,647,596,blue,robust_approaching,False
112,54,649,596,light_blue,robust_approaching,False
113,54,650,596,light_blue,robust_approaching,False
68,55,605,597,light_blue,robust_approaching,False
69,55,606,597,light_blue,robust_approaching,False
71,55,608,597,blue,robust_approaching,False
72,55,609,597,blue,robust_approaching,False
73,55,610,597,blue,robust_approaching,False
74,55,611,597,blue,robust_approaching,False
75,55,612,597,blue,robust_approaching,False
76,55,613,597,blue,robust_approaching,False
77,55,614,597,blue,robust_approaching,False
78,55,615,597,blue,robust_approaching,False
79,55,616,597,blue,robust_approaching,False
80,55,617,597,blue,robust_approaching,False
81,55,618,597,blue,robust_approaching,False
83,55,620,597,purple,robust_approaching,False
84,55,621,597,purple,robust_approaching,False
85,55,622,597,purple,robust_approaching,False
86,55,623,597,purple,robust_approaching,False
87,55,624,597,purple,robust_approaching,False
89,55,626,597,blue,robust_approaching,False
90,55,627,597,blue,robust_approaching,False
91,55,628,597,blue,robust_approaching,False
92,55,629,597,blue,robust_approaching,False
93,55,630,597,blue,robust_approaching,False
94,55,631,597,blue,robust_approaching,False
95,55,632,597,blue,robust_approaching,False
96,55,633,597,blue,robust_approaching,False
97,55,634,597,blue,robust_approaching,False
98,55,635,597,blue,robust_approaching,False
99,55,636,597,blue,robust_approaching,False
100,55,637,597,blue,robust_approaching,False
101,55,638,597,blue,robust_approaching,False
102,55,639,597,blue,robust_approaching,False
103,55,640,597,blue,robust_approaching,False
104,55,641,597,blue,robust_approaching,False
105,55,642,597,blue,robust_approaching,False
106,55,643,597,blue,robust_approaching,False
107,55,644,597,blue,robust_approaching,False
109,55,646,597,light_blue,robust_approaching,False
110,55,647,597,light_blue,robust_approaching,False
111,55,648,597,light_blue,robust_approaching,False
112,55,649,597,light_blue,robust_approaching,False
113,55,650,597,light_blue,robust_approaching,False
68,56,605,598,light_blue,robust_approaching,False
69,56,606,598,light_blue,robust_approaching,False
71,56,608,598,blue,robust_approaching,False
72,56,609,598,blue,robust_approaching,False
73,56,610,598,blue,robust_approaching,False
74,56,611,598,blue,robust_approaching,False
75,56,612,598,blue,robust_approaching,False
76,56,613,598,blue,robust_approaching,False
77,56,614,598,blue,robust_approaching,False
78,56,615,598,blue,robust_approaching,False
79,56,616,598,blue,robust_approaching,False
80,56,617,598,blue,robust_approaching,False
81,56,618,598,blue,robust_approaching,False
83,56,620,598,purple,robust_approaching,False
84,56,621,598,purple,robust_approaching,False
85,56,622,598,purple,robust_approaching,False
86,56,623,598,purple,robust_approaching,False
87,56,624,598,purple,robust_approaching,False
89,56,626,598,blue,robust_approaching,False
90,56,627,598,blue,robust_approaching,False
91,56,628,598,blue,robust_approaching,False
92,56,629,598,blue,robust_approaching,False
93,56,630,598,blue,robust_approaching,False
94,56,631,598,blue,robust_approaching,False
95,56,632,598,blue,robust_approaching,False
96,56,633,598,blue,robust_approaching,False
97,56,634,598,blue,robust_approaching,False
98,56,635,598,blue,robust_approaching,False
99,56,636,598,blue,robust_approaching,False
100,56,637,598,blue,robust_approaching,False
101,56,638,598,blue,robust_approaching,False
102,56,639,598,blue,robust_approaching,False
103,56,640,598,blue,robust_approaching,False
104,56,641,598,blue,robust_approaching,False
105,56,642,598,blue,robust_approaching,False
106,56,643,598,blue,robust_approaching,False
107,56,644,598,blue,robust_approaching,False
109,56,646,598,light_blue,robust_approaching,False
110,56,647,598,light_blue,robust_approaching,False
111,56,648,598,light_blue,robust_approaching,False
112,56,649,598,light_blue,robust_approaching,False
113,56,650,598,light_blue,robust_approaching,False
68,57,605,599,light_blue,robust_approaching,False
69,57,606,599,light_blue,robust_approaching,False
71,57,608,599,blue,robust_approaching,False
72,57,609,599,blue,robust_approaching,False
73,57,610,599,blue,robust_approaching,False
74,57,611,599,blue,robust_approaching,False
75,57,612,599,blue,robust_approaching,False
76,57,613,599,blue,robust_approaching,False
77,57,614,599,blue,robust_approaching,False
78,57,615,599,blue,robust_approaching,False
79,57,616,599,blue,robust_approaching,False
80,57,617,599,blue,robust_approaching,False
81,57,618,599,blue,robust_approaching,False
86,57,623,599,purple,robust_approaching,False
87,57,624,599,purple,robust_approaching,False
89,57,626,599,blue,robust_approaching,False
90,57,627,599,blue,robust_approaching,False
91,57,628,599,blue,robust_approaching,False
92,57,629,599,blue,robust_approaching,False
93,57,630,599,blue,robust_approaching,False
94,57,631,599,blue,robust_approaching,False
95,57,632,599,blue,robust_approaching,False
96,57,633,599,blue,robust_approaching,False
97,57,634,599,blue,robust_approaching,False
98,57,635,599,blue,robust_approaching,False
99,57,636,599,blue,robust_approaching,False
100,57,637,599,blue,robust_approaching,False
101,57,638,599,blue,robust_approaching,False
102,57,639,599,blue,robust_approaching,False
103,57,640,599,blue,robust_approaching,False
104,57,641,599,blue,robust_approaching,False
105,57,642,599,blue,robust_approaching,False
106,57,643,599,blue,robust_approaching,False
107,57,644,599,blue,robust_approaching,False
68,58,605,600,light_blue,robust_approaching,False
69,58,606,600,light_blue,robust_approaching,False
71,58,608,600,blue,robust_approaching,False
72,58,609,600,blue,robust_approaching,False
73,58,610,600,blue,robust_approaching,False
74,58,611,600,blue,robust_approaching,False
75,58,612,600,blue,robust_approaching,False
76,58,613,600,blue,robust_approaching,False
77,58,614,600,blue,robust_approaching,False
78,58,615,600,blue,robust_approaching,False
79,58,616,600,blue,robust_approaching,False
80,58,617,600,blue,robust_approaching,False
81,58,618,600,blue,robust_approaching,False
82,58,619,600,blue,robust_approaching,False
83,58,620,600,blue,robust_approaching,False
84,58,621,600,blue,robust_approaching,False
86,58,623,600,purple,robust_approaching,False
87,58,624,600,purple,robust_approaching,False
89,58,626,600,blue,robust_approaching,False
90,58,627,600,blue,robust_approaching,False
91,58,628,600,blue,robust_approaching,False
92,58,629,600,blue,robust_approaching,False
93,58,630,600,blue,robust_approaching,False
94,58,631,600,blue,robust_approaching,False
95,58,632,600,blue,robust_approaching,False
96,58,633,600,blue,robust_approaching,False
97,58,634,600,blue,robust_approaching,False
98,58,635,600,blue,robust_approaching,False
99,58,636,600,blue,robust_approaching,False
100,58,637,600,blue,robust_approaching,False
101,58,638,600,blue,robust_approaching,False
102,58,639,600,blue,robust_approaching,False
103,58,640,600,blue,robust_approaching,False
104,58,641,600,blue,robust_approaching,False
105,58,642,600,blue,robust_approaching,False
106,58,643,600,blue,robust_approaching,False
107,58,644,600,blue,robust_approaching,False
68,59,605,601,light_blue,robust_approaching,False
