baseline_id,model_id,galaxy,n_points,rmse_model_kms,rmse_zero_kms,delta_rmse_model_minus_zero_kms,model_beats_zero,mean_required_u_kms,mean_predicted_u_kms
tpg_v6,combined,NGC4214,14,17.5275535692,17.9910481996,-0.463494630317,True,16.8681451896,0.262215915996
tpg_v6,combined,NGC4389,6,33.206821621,46.5569334229,-13.3501118019,True,-46.0327739203,-14.1624071465
tpg_v6,combined,NGC5907,19,17.5119721946,16.7855176815,0.726454513039,False,1.0070374364,2.54517963183
tpg_v6,combined,NGC5985,33,72.0890589073,72.2874390249,-0.198380117602,True,69.7525616926,-0.0525313353384
tpg_v6,combined,NGC6789,4,20.0618750983,15.8977525955,4.16412250274,False,12.7946475519,-4.28827957378
tpg_v6,combined,NGC6946,58,14.6409653987,15.0254522605,-0.38448686175,True,-14.0116889221,-0.337791903344
tpg_v6,combined,NGC7331,36,26.7785027279,25.4850844858,1.2934182421,False,-22.2055987233,1.71903584383
tpg_v6,combined,UGC00731,12,11.6800496792,12.8454534006,-1.16540372141,True,7.29233851778,3.14540847887
tpg_v6,combined,UGC00891,5,6.34244898963,5.95836567994,0.384083309686,False,-1.91641142544,-2.74085793418
tpg_v6,combined,UGC02023,5,7.75060584102,12.1980491175,-4.44744327648,True,-11.440544031,-7.17118426173
tpg_v6,combined,UGC02259,8,19.5074753853,16.435141679,3.0723337063,False,15.9374323513,-3.29306079085
tpg_v6,combined,UGC03580,47,22.823979603,25.4945286949,-2.67054909187,True,-19.6320982337,-2.86867468097
tpg_v6,combined,UGC04305,22,18.1308524822,23.9996223509,-5.86876986863,True,-21.4039003359,-6.11350854621
tpg_v6,combined,UGC04499,9,7.84269787232,6.0406344423,1.80206343002,False,-5.16176272356,2.06238856228
tpg_v6,combined,UGC05414,6,4.87736215816,6.40081279579,-1.52345063763,True,-6.29582130109,-1.90014470128
tpg_v6,combined,UGC05716,12,5.35012838747,5.84486903462,-0.494740647153,True,4.87708085122,2.00368747192
tpg_v6,combined,UGC05829,11,4.66269214447,6.22267810021,-1.55998595574,True,-1.8253369702,-3.36845611586
tpg_v6,combined,UGC05986,15,24.3386130303,17.5321618365,6.80645119387,False,15.2335372283,-7.14030698393
tpg_v6,combined,UGC06818,8,10.7360409654,12.3861210327,-1.65008006731,True,-7.55079363408,-4.1979167295
tpg_v6,combined,UGC06917,11,6.81932856033,6.43093708706,0.388391473264,False,5.08032417691,-0.313581045493
tpg_v6,combined,UGC06983,17,8.6526113544,11.0368401084,-2.38422875399,True,8.6785003139,3.04265654607
tpg_v6,combined,UGC07151,11,5.81360120805,4.3119125305,1.50168867755,False,-1.99621810041,1.91635171026
tpg_v6,combined,UGC07261,7,7.87093175879,4.29683944647,3.57409231233,False,2.22277324277,-5.20823419964
tpg_v6,combined,UGC07577,9,7.29020483346,10.601722012,-3.31151717851,True,-9.8074462849,-3.29905250691
tpg_v6,combined,UGC07603,12,5.39936576307,9.31889760832,-3.91953184525,True,7.23571635123,4.05773572281
tpg_v6,combined,UGC08699,41,16.2019637917,15.1843135072,1.01765028448,False,7.34006510817,-2.77934899063
tpg_v6,combined,UGC11914,65,35.4920763117,33.8201701956,1.67190611611,False,32.1487619343,-1.72683494868
tpg_v6,combined,UGC12506,31,44.2807213333,40.6978590198,3.58286231352,False,35.56992478,-4.92646777778
tpg_v6,combined,UGCA444,36,4.43220686071,3.05800947389,1.37419738682,False,-1.54785735698,1.33235797292
mond_fixed,radial_only,CamB,9,11.2262898527,15.6235241636,-4.39723431087,True,-15.2680887393,-4.57117762021
mond_fixed,radial_only,ESO116-G012,15,13.3271092249,9.10866749397,4.21844173097,False,6.66340956587,-4.48097983332
mond_fixed,radial_only,F561-1,6,27.2732401951,32.526021423,-5.25278122786,True,-30.6037684047,-4.97879125221
mond_fixed,radial_only,F563-1,17,21.9700405361,18.4456886836,3.52435185241,False,15.0143957452,-4.41771192653
mond_fixed,radial_only,F568-1,12,33.8313057805,29.9741920645,3.85711371596,False,26.3962162889,-4.23779829402
mond_fixed,radial_only,IC2574,34,8.89431232342,13.5131703068,-4.61885798342,True,-13.2801248996,-4.69817080451
mond_fixed,radial_only,IC4202,32,26.1716753404,26.1280353748,0.0436399656313,False,-4.09746751578,-4.46776193509
mond_fixed,radial_only,NGC0024,29,23.9506697824,20.6526241692,3.29804561324,False,19.2184775832,-3.46721063516
mond_fixed,radial_only,NGC2683,11,11.0639625024,14.1510198847,-3.08705738226,True,-8.15082702699,-4.66665612083
mond_fixed,radial_only,NGC3726,12,22.8103127762,26.3253525031,-3.51503972688,True,-24.3765924448,-4.49644818874
mond_fixed,radial_only,NGC3949,7,9.00293315691,11.2979077692,-2.29497461229,True,-9.03891456197,-5.08608533978
mond_fixed,radial_only,NGC3972,10,10.58729586,6.77474857572,3.81254728425,False,3.49245524229,-4.79078921568
mond_fixed,radial_only,NGC4013,36,11.5692951554,14.3342275693,-2.76493241396,True,-11.6526486052,-4.88043239467
mond_fixed,radial_only,NGC4088,12,37.7148589247,42.1838630673,-4.46900414261,True,-41.2137246847,-4.67013239957
mond_fixed,radial_only,NGC4183,23,7.48754727926,10.3549950933,-2.86744781404,True,-6.13375365724,-4.54945327569
mond_fixed,radial_only,NGC4214,14,19.9749756915,15.2788822769,4.69609341456,False,14.3701155278,-4.65459878876
mond_fixed,radial_only,NGC4389,6,43.8123231508,48.5011080323,-4.68878488145,True,-47.9931284925,-4.98945550758
mond_fixed,radial_only,NGC5907,19,17.1257435925,18.5953739594,-1.46963036697,True,-4.34980464356,-4.74626744511
mond_fixed,radial_only,NGC5985,33,73.2256617699,69.4036270595,3.82203471037,False,66.6870181593,-4.2052409593
mond_fixed,radial_only,NGC6789,4,20.597999745,15.3962465508,5.20175319417,False,12.280312744,-5.02531932899
mond_fixed,radial_only,NGC6946,58,13.4030607985,17.7281488931,-4.32508809458,True,-16.9423604066,-4.54767014882
mond_fixed,radial_only,NGC7331,36,26.0163909911,29.3116978909,-3.29530689978,True,-26.4519738949,-4.51957289576
mond_fixed,radial_only,UGC00731,12,11.5805264706,11.4668275502,0.113698920356,False,1.33977588419,-4.74348365234
mond_fixed,radial_only,UGC00891,5,5.65208404795,7.68208181519,-2.02999776724,True,-6.72066731945,-5.08120000949
mond_fixed,radial_only,UGC02023,5,9.84796787634,13.9798370611,-4.13186918473,True,-13.4524527211,-5.07424273217
mond_fixed,radial_only,UGC02259,8,17.8901623771,13.6614424112,4.22871996599,False,12.5665613162,-4.85947219908
mond_fixed,radial_only,UGC03580,47,24.7168935017,27.172709352,-2.4558158503,True,-22.8705007897,-3.46635789529
mond_fixed,radial_only,UGC04305,22,21.8233506506,26.5883649538,-4.76501430322,True,-23.8975683262,-4.6425714373
mond_fixed,radial_only,UGC04499,9,4.43991471569,8.98502207234,-4.54510735665,True,-8.25384621664,-4.82103523402
mond_fixed,radial_only,UGC05414,6,3.8574426985,8.26188438193,-4.40444168343,True,-8.22490329076,-4.97177041017
mond_fixed,radial_only,UGC05716,12,5.28022687871,5.60564760632,-0.325420727613,True,-1.27376686648,-4.75119041067
mond_fixed,radial_only,UGC05829,11,4.89380411406,8.60690583779,-3.71310172374,True,-6.0023199223,-4.76529140817
mond_fixed,radial_only,UGC05986,15,19.5797978221,15.0593011046,4.52049671747,False,12.8450182826,-4.70029760506
mond_fixed,radial_only,UGC06818,8,11.4386145992,13.6636221572,-2.22500755802,True,-10.7031095583,-4.859450384
mond_fixed,radial_only,UGC06917,11,8.23451293079,4.61507974074,3.61943319005,False,2.4087024854,-4.90762060587
mond_fixed,radial_only,UGC06983,17,11.467405053,9.14897162402,2.31843342902,False,4.29630099672,-4.77883977781
mond_fixed,radial_only,UGC07151,11,3.50901908059,5.61595156847,-2.10693248789,True,-3.63358165859,-4.76222754772
mond_fixed,radial_only,UGC07261,7,5.73218973751,4.6168187434,1.11537099411,False,-0.276142060179,-4.90683361995
mond_fixed,radial_only,UGC07577,9,8.27795315634,13.1257661877,-4.84781303135,True,-12.3640255608,-4.83058379689
mond_fixed,radial_only,UGC07603,12,11.3408400413,6.81565756724,4.5251824741,False,4.93008994023,-4.73820299808
mond_fixed,radial_only,UGC08699,41,15.4542027933,13.4781673011,1.97603549217,False,4.51526886781,-3.64328038801
mond_fixed,radial_only,UGC11914,65,33.9266323944,30.1976255554,3.72900683901,False,28.4146652095,-3.84811489574
mond_fixed,radial_only,UGC12506,31,41.1407996841,38.122710351,3.01808933306,False,30.6563789721,-4.58024876544
mond_fixed,radial_only,UGCA444,36,2.75317658684,4.92757145042,-2.17439486358,True,-4.18117112529,-4.61959810876
mond_fixed,distance_context,CamB,9,12.448506568,15.6235241636,-3.17501759558,True,-15.2680887393,-3.25807451307
mond_fixed,distance_context,ESO116-G012,15,13.498778394,9.10866749397,4.3901109,False,6.66340956587,-4.32511534016
mond_fixed,distance_context,F561-1,6,25.4429287004,32.526021423,-7.08309272254,True,-30.6037684047,-6.60260545287
mond_fixed,distance_context,F563-1,17,22.7994480786,18.4456886836,4.35375939493,False,15.0143957452,-5.40238832564
mond_fixed,distance_context,F568-1,12,35.2875453803,29.9741920645,5.31335331576,False,26.3962162889,-5.69999873429
mond_fixed,distance_context,IC2574,34,10.0819469045,13.5131703068,-3.43122340232,True,-13.2801248996,-3.45741295482
mond_fixed,distance_context,IC4202,32,26.6122683451,26.1280353748,0.484232970336,False,-4.09746751578,-6.19636566806
mond_fixed,distance_context,NGC0024,29,23.4032870772,20.6526241692,2.75066290805,False,19.2184775832,-2.8974868045
mond_fixed,distance_context,NGC2683,11,11.2783148186,14.1510198847,-2.87270506607,True,-8.15082702699,-4.22003506357
mond_fixed,distance_context,NGC3726,12,22.8268921009,26.3253525031,-3.49846040221,True,-24.3765924448,-4.60397642045
mond_fixed,distance_context,NGC3949,7,9.05762112826,11.2979077692,-2.24028664094,True,-9.03891456197,-5.36202885164
mond_fixed,distance_context,NGC3972,10,10.8653134047,6.77474857572,4.09056482896,False,3.49245524229,-4.98479332846
mond_fixed,distance_context,NGC4013,36,11.5772343718,14.3342275693,-2.75699319756,True,-11.6526486052,-5.12683316152
mond_fixed,distance_context,NGC4088,12,37.5483636418,42.1838630673,-4.63549942555,True,-41.2137246847,-4.84285880957
mond_fixed,distance_context,NGC4183,23,7.18189913849,10.3549950933,-3.17309595481,True,-6.13375365724,-4.69579254222
mond_fixed,distance_context,NGC4214,14,18.4608281781,15.2788822769,3.18194590122,False,14.3701155278,-3.18276388845
mond_fixed,distance_context,NGC4389,6,43.6260977048,48.5011080323,-4.87501032743,True,-47.9931284925,-5.2187742759
mond_fixed,distance_context,NGC5907,19,17.0130955489,18.5953739594,-1.58227841051,True,-4.34980464356,-4.85283807721
mond_fixed,distance_context,NGC5985,33,73.8080237232,69.4036270595,4.40439666371,False,66.6870181593,-4.95886378175
mond_fixed,distance_context,NGC6789,4,19.0372937556,15.3962465508,3.64104720474,False,12.280312744,-3.57719877061
mond_fixed,distance_context,NGC6946,58,14.2103539383,17.7281488931,-3.51779495483,True,-16.9423604066,-3.69521600014
mond_fixed,distance_context,NGC7331,36,26.1557004788,29.3116978909,-3.1559974121,True,-26.4519738949,-4.46156712045
mond_fixed,distance_context,UGC00731,12,11.0692730071,11.4668275502,-0.397554543156,True,1.33977588419,-4.66954410152
mond_fixed,distance_context,UGC00891,5,6.17727071564,7.68208181519,-1.50481109955,True,-6.72066731945,-4.91440596348
mond_fixed,distance_context,UGC02023,5,10.1735977092,13.9798370611,-3.80623935185,True,-13.4524527211,-4.91886600796
mond_fixed,distance_context,UGC02259,8,17.5956007641,13.6614424112,3.93415835292,False,12.5665613162,-4.65093357596
mond_fixed,distance_context,UGC03580,47,25.1638782595,27.172709352,-2.00883109246,True,-22.8705007897,-3.19125730649
mond_fixed,distance_context,UGC04305,22,23.2071870224,26.5883649538,-3.38117793142,True,-23.8975683262,-3.31661188891
mond_fixed,distance_context,UGC04499,9,4.48099306987,8.98502207234,-4.50402900247,True,-8.25384621664,-4.77324424529
mond_fixed,distance_context,UGC05414,6,4.32050906445,8.26188438193,-3.94137531748,True,-8.22490329076,-4.68943220104
mond_fixed,distance_context,UGC05716,12,5.13786008258,5.60564760632,-0.467787523741,True,-1.27376686648,-5.16675501307
mond_fixed,distance_context,UGC05829,11,4.64573287702,8.60690583779,-3.96117296077,True,-6.0023199223,-4.34990362994
mond_fixed,distance_context,UGC05986,15,19.3477310377,15.0593011046,4.28842993309,False,12.8450182826,-4.26774106571
mond_fixed,distance_context,UGC06818,8,11.5809007492,13.6636221572,-2.08272140804,True,-10.7031095583,-5.06598232464
mond_fixed,distance_context,UGC06917,11,8.4931355978,4.61507974074,3.87805585707,False,2.4087024854,-5.14270660035
mond_fixed,distance_context,UGC06983,17,11.5316868058,9.14897162402,2.38271518179,False,4.29630099672,-4.98324696703
mond_fixed,distance_context,UGC07151,11,3.49577679707,5.61595156847,-2.1201747714,True,-3.63358165859,-3.98480241549
mond_fixed,distance_context,UGC07261,7,5.53270636459,4.6168187434,0.915887621192,False,-0.276142060179,-4.93442210315
mond_fixed,distance_context,UGC07577,9,9.88911439073,13.1257661877,-3.23665179696,True,-12.3640255608,-3.21398747356
mond_fixed,distance_context,UGC07603,12,10.6436899023,6.81565756724,3.82803233501,False,4.93008994023,-3.77608227593
mond_fixed,distance_context,UGC08699,41,15.9142700723,13.4781673011,2.43610277124,False,4.51526886781,-3.93030640659
mond_fixed,distance_context,UGC11914,65,33.7994310595,30.1976255554,3.60180550417,False,28.4146652095,-3.66845556477
mond_fixed,distance_context,UGC12506,31,42.2204746397,38.122710351,4.09776428874,False,30.6563789721,-6.36470028813
mond_fixed,distance_context,UGCA444,36,3.06827951725,4.92757145042,-1.85929193317,True,-4.18117112529,-2.4956224751
mond_fixed,orientation_quality,CamB,9,7.75554649503,15.6235241636,-7.86797766855,True,-15.2680887393,-8.51199936125
mond_fixed,orientation_quality,ESO116-G012,15,10.1584994802,9.10866749397,1.0498319862,False,6.66340956587,-1.83198077456
mond_fixed,orientation_quality,F561-1,6,16.022324147,32.526021423,-16.503697276,True,-30.6037684047,-15.4539929298
mond_fixed,orientation_quality,F563-1,17,18.0576902736,18.4456886836,-0.387998410059,True,15.0143957452,-0.0574837484796
mond_fixed,orientation_quality,F568-1,12,29.8221374946,29.9741920645,-0.152054569924,True,26.3962162889,0.28942581652
mond_fixed,orientation_quality,IC2574,34,5.66976746614,13.5131703068,-7.8434028407,True,-13.2801248996,-8.20014494062
mond_fixed,orientation_quality,IC4202,32,25.1050607204,26.1280353748,-1.02297465442,True,-4.09746751578,-2.56551759599
mond_fixed,orientation_quality,NGC0024,29,22.3640603692,20.6526241692,1.71143620002,False,19.2184775832,-1.87818928953
mond_fixed,orientation_quality,NGC2683,11,11.3505576409,14.1510198847,-2.80046224379,True,-8.15082702699,-8.87375646081
mond_fixed,orientation_quality,NGC3726,12,19.1806129505,26.3253525031,-7.14473955266,True,-24.3765924448,-9.09735995782
mond_fixed,orientation_quality,NGC3949,7,8.54402036494,11.2979077692,-2.75388740426,True,-9.03891456197,-9.70320238537
mond_fixed,orientation_quality,NGC3972,10,7.90522235735,6.77474857572,1.13047378163,False,3.49245524229,-2.19225705262
mond_fixed,orientation_quality,NGC4013,36,8.55776492861,14.3342275693,-5.77646264072,True,-11.6526486052,-9.76170470292
mond_fixed,orientation_quality,NGC4088,12,40.4911174842,42.1838630673,-1.69274558309,True,-41.2137246847,-1.85618497712
mond_fixed,orientation_quality,NGC4183,23,10.2420386104,10.3549950933,-0.112956482915,True,-6.13375365724,-2.11047493686
mond_fixed,orientation_quality,NGC4214,14,22.7883752764,15.2788822769,7.50949299951,False,14.3701155278,-6.60455069353
mond_fixed,orientation_quality,NGC4389,6,32.6091242851,48.5011080323,-15.8919837472,True,-47.9931284925,-16.9626895972
mond_fixed,orientation_quality,NGC5907,19,19.4392354766,18.5953739594,0.843861517194,False,-4.34980464356,-1.98195616509
mond_fixed,orientation_quality,NGC5985,33,70.7850112872,69.4036270595,1.3813842277,False,66.6870181593,-1.45669422336
mond_fixed,orientation_quality,NGC6789,4,24.6059108527,15.3962465508,9.20966430185,False,12.280312744,-8.57328112635
mond_fixed,orientation_quality,NGC6946,58,16.4195039663,17.7281488931,-1.30864492682,True,-16.9423604066,-1.31430218753
mond_fixed,orientation_quality,NGC7331,36,27.2354049334,29.3116978909,-2.07629295746,True,-26.4519738949,-2.0222949792
mond_fixed,orientation_quality,UGC00731,12,10.9348488364,11.4668275502,-0.531978713791,True,1.33977588419,-1.48680955436
mond_fixed,orientation_quality,UGC00891,5,6.24875349079,7.68208181519,-1.4333283244,True,-6.72066731945,-9.04433377005
mond_fixed,orientation_quality,UGC02023,5,10.1575109542,13.9798370611,-3.82232610691,True,-13.4524527211,-7.95795719265
mond_fixed,orientation_quality,UGC02259,8,21.9986238088,13.6614424112,8.33718139767,False,12.5665613162,-9.1740960121
mond_fixed,orientation_quality,UGC03580,47,21.018849128,27.172709352,-6.15386022404,True,-22.8705007897,-8.14222131806
mond_fixed,orientation_quality,UGC04305,22,12.2232972933,26.5883649538,-14.3650676605,True,-23.8975683262,-14.5159323135
mond_fixed,orientation_quality,UGC04499,9,7.26685301895,8.98502207234,-1.71816905339,True,-8.25384621664,-1.47794763357
mond_fixed,orientation_quality,UGC05414,6,6.85523281741,8.26188438193,-1.40665156452,True,-8.22490329076,-1.61238380227
mond_fixed,orientation_quality,UGC05716,12,6.76488995618,5.60564760632,1.15924234986,False,-1.27376686648,-7.31461490947
mond_fixed,orientation_quality,UGC05829,11,3.15530169125,8.60690583779,-5.45160414655,True,-6.0023199223,-7.14582933125
mond_fixed,orientation_quality,UGC05986,15,23.4567488974,15.0593011046,8.39744779276,False,12.8450182826,-9.48807585334
mond_fixed,orientation_quality,UGC06818,8,9.17722459675,13.6636221572,-4.4863975605,True,-10.7031095583,-9.37192988561
mond_fixed,orientation_quality,UGC06917,11,5.42255692479,4.61507974074,0.807477184051,False,2.4087024854,-1.74110896288
mond_fixed,orientation_quality,UGC06983,17,9.46087594301,9.14897162402,0.311904318986,False,4.29630099672,-1.89892396007
mond_fixed,orientation_quality,UGC07151,11,5.35347642436,5.61595156847,-0.262475144115,True,-3.63358165859,-1.81598872034
mond_fixed,orientation_quality,UGC07261,7,7.74002574433,4.6168187434,3.12320700093,False,-0.276142060179,-7.48356034954
mond_fixed,orientation_quality,UGC07577,9,4.90391862014,13.1257661877,-8.22184756755,True,-12.3640255608,-9.27585428876
mond_fixed,orientation_quality,UGC07603,12,7.73374858843,6.81565756724,0.91809102119,False,4.93008994023,-1.70674569189
mond_fixed,orientation_quality,UGC08699,41,17.2365711296,13.4781673011,3.75840382854,False,4.51526886781,-7.06295927008
mond_fixed,orientation_quality,UGC11914,65,29.5896103073,30.1976255554,-0.608015248084,True,28.4146652095,0.833520070168
mond_fixed,orientation_quality,UGC12506,31,45.943920943,38.122710351,7.82121059198,False,30.6563789721,-9.20189324616
mond_fixed,orientation_quality,UGCA444,36,5.73605612835,4.92757145042,0.808484677932,False,-4.18117112529,-9.03405826928
mond_fixed,observer_geometry,CamB,9,10.8175066586,15.6235241636,-4.80601750501,True,-15.2680887393,-5.18911946429
mond_fixed,observer_geometry,ESO116-G012,15,11.127070692,9.10866749397,2.01840319803,False,6.66340956587,-2.3721174314
mond_fixed,observer_geometry,F561-1,6,12.4350167092,32.526021423,-20.0910047138,True,-30.6037684047,-18.8910138144
mond_fixed,observer_geometry,F563-1,17,19.5770080776,18.4456886836,1.13131939396,False,15.0143957452,-1.7873465171
mond_fixed,observer_geometry,F568-1,12,32.3295191707,29.9741920645,2.35532710621,False,26.3962162889,-2.2107238911
mond_fixed,observer_geometry,IC2574,34,9.44138018892,13.5131703068,-4.07179011792,True,-13.2801248996,-4.51709604015
mond_fixed,observer_geometry,IC4202,32,25.8077657768,26.1280353748,-0.320269597978,True,-4.09746751578,-7.37659673951
mond_fixed,observer_geometry,NGC0024,29,21.008412268,20.6526241692,0.355788098806,False,19.2184775832,-0.434130965041
mond_fixed,observer_geometry,NGC2683,11,12.299901148,14.1510198847,-1.85111873673,True,-8.15082702699,-7.77886896365
mond_fixed,observer_geometry,NGC3726,12,18.6340608956,26.3253525031,-7.69129160747,True,-24.3765924448,-10.1945521875
mond_fixed,observer_geometry,NGC3949,7,9.19405785099,11.2979077692,-2.10384991821,True,-9.03891456197,-11.1534019676
mond_fixed,observer_geometry,NGC3972,10,8.69539023634,6.77474857572,1.92064166062,False,3.49245524229,-3.0966527159
mond_fixed,observer_geometry,NGC4013,36,8.66711399965,14.3342275693,-5.66711356968,True,-11.6526486052,-11.8742500478
mond_fixed,observer_geometry,NGC4088,12,39.9662479645,42.1838630673,-2.21761510279,True,-41.2137246847,-2.38016899282
mond_fixed,observer_geometry,NGC4183,23,9.66138029395,10.3549950933,-0.693614799352,True,-6.13375365724,-2.80233004357
mond_fixed,observer_geometry,NGC4214,14,16.5566370676,15.2788822769,1.27775479074,False,14.3701155278,-0.840933088547
mond_fixed,observer_geometry,NGC4389,6,31.0558171218,48.5011080323,-17.4452909105,True,-47.9931284925,-18.7133373516
mond_fixed,observer_geometry,NGC5907,19,19.6484393596,18.5953739594,1.05306540018,False,-4.34980464356,-2.07961804371
mond_fixed,observer_geometry,NGC5985,33,72.8339436857,69.4036270595,3.4303166262,False,66.6870181593,-3.95020323356
mond_fixed,observer_geometry,NGC6789,4,18.9845919737,15.3962465508,3.58834542285,False,12.280312744,-3.74930741826
mond_fixed,observer_geometry,NGC6946,58,17.9870554868,17.7281488931,0.25890659376,False,-16.9423604066,0.283216664944
mond_fixed,observer_geometry,NGC7331,36,27.316832987,29.3116978909,-1.99486490389,True,-26.4519738949,-1.90096117094
mond_fixed,observer_geometry,UGC00731,12,9.8916504054,11.4668275502,-1.57517714483,True,1.33977588419,-1.9009221293
mond_fixed,observer_geometry,UGC00891,5,7.27988871844,7.68208181519,-0.402193096743,True,-6.72066731945,-9.68247035462
mond_fixed,observer_geometry,UGC02023,5,10.9896066017,13.9798370611,-2.99023045938,True,-13.4524527211,-6.69974795553
mond_fixed,observer_geometry,UGC02259,8,22.6685311418,13.6614424112,9.00708873065,False,12.5665613162,-9.93334631481
mond_fixed,observer_geometry,UGC03580,47,20.8864669339,27.172709352,-6.28624241814,True,-22.8705007897,-9.04435483363
mond_fixed,observer_geometry,UGC04305,22,16.9234156737,26.5883649538,-9.66494928013,True,-23.8975683262,-10.4298884494
mond_fixed,observer_geometry,UGC04499,9,6.92108603058,8.98502207234,-2.06393604176,True,-8.25384621664,-1.84672059088
mond_fixed,observer_geometry,UGC05414,6,7.27113628667,8.26188438193,-0.990748095262,True,-8.22490329076,-1.44214424916
mond_fixed,observer_geometry,UGC05716,12,7.21058456028,5.60564760632,1.60493695396,False,-1.27376686648,-7.93862399915
mond_fixed,observer_geometry,UGC05829,11,2.96385772348,8.60690583779,-5.64304811431,True,-6.0023199223,-5.66444633753
mond_fixed,observer_geometry,UGC05986,15,24.5117094602,15.0593011046,9.45240835564,False,12.8450182826,-10.4366640054
mond_fixed,observer_geometry,UGC06818,8,9.39413034056,13.6636221572,-4.26949181668,True,-10.7031095583,-10.734985079
mond_fixed,observer_geometry,UGC06917,11,5.8057266323,4.61507974074,1.19064689156,False,2.4087024854,-2.16318231551
mond_fixed,observer_geometry,UGC06983,17,9.49937988404,9.14897162402,0.350408260019,False,4.29630099672,-2.41301744891
mond_fixed,observer_geometry,UGC07151,11,7.64262960072,5.61595156847,2.02667803225,False,-3.63358165859,0.526180540615
mond_fixed,observer_geometry,UGC07261,7,7.29140634038,4.6168187434,2.67458759698,False,-0.276142060179,-6.96278699096
mond_fixed,observer_geometry,UGC07577,9,8.72946024276,13.1257661877,-4.39630594493,True,-12.3640255608,-5.35029168221
mond_fixed,observer_geometry,UGC07603,12,6.55866467399,6.81565756724,-0.256992893246,True,4.93008994023,-0.188510658881
mond_fixed,observer_geometry,UGC08699,41,18.7843413047,13.4781673011,5.3061740036,False,4.51526886781,-8.94415066678
mond_fixed,observer_geometry,UGC11914,65,29.2752837307,30.1976255554,-0.922341824674,True,28.4146652095,1.29548755478
mond_fixed,observer_geometry,UGC12506,31,49.7907736781,38.122710351,11.6680633272,False,30.6563789721,-14.3754601769
mond_fixed,observer_geometry,UGCA444,36,4.40897941292,4.92757145042,-0.518592037501,True,-4.18117112529,-3.9106507043
mond_fixed,morphology_proxy,CamB,9,11.772353212,15.6235241636,-3.85117095156,True,-15.2680887393,-3.90253190101
mond_fixed,morphology_proxy,ESO116-G012,15,13.2401356927,9.10866749397,4.13146819878,False,6.66340956587,-4.48535481154
mond_fixed,morphology_proxy,F561-1,6,26.3194971716,32.526021423,-6.20652425136,True,-30.6037684047,-6.00711671219
mond_fixed,morphology_proxy,F563-1,17,22.2445088165,18.4456886836,3.79882013288,False,15.0143957452,-4.71425372823
mond_fixed,morphology_proxy,F568-1,12,34.7142824958,29.9741920645,4.74009043124,False,26.3962162889,-5.1300000693
mond_fixed,morphology_proxy,IC2574,34,9.15390874786,13.5131703068,-4.35926155898,True,-13.2801248996,-4.40673867669
mond_fixed,morphology_proxy,IC4202,32,26.3886339967,26.1280353748,0.260598621909,False,-4.09746751578,-5.57122992134
mond_fixed,morphology_proxy,NGC0024,29,23.9432376075,20.6526241692,3.29061343831,False,19.2184775832,-3.46233155701
mond_fixed,morphology_proxy,NGC2683,11,11.6282516014,14.1510198847,-2.52276828335,True,-8.15082702699,-4.30587035049
mond_fixed,morphology_proxy,NGC3726,12,22.6461479812,26.3253525031,-3.67920452188,True,-24.3765924448,-4.45200806727
mond_fixed,morphology_proxy,NGC3949,7,8.34813460273,11.2979077692,-2.94977316647,True,-9.03891456197,-6.51982519335
mond_fixed,morphology_proxy,NGC3972,10,10.7840100771,6.77474857572,4.00926150134,False,3.49245524229,-5.10835593495
mond_fixed,morphology_proxy,NGC4013,36,11.5710770708,14.3342275693,-2.7631504985,True,-11.6526486052,-4.64455136066
mond_fixed,morphology_proxy,NGC4088,12,37.2761692763,42.1838630673,-4.90769379099,True,-41.2137246847,-5.05336435842
mond_fixed,morphology_proxy,NGC4183,23,7.77693904151,10.3549950933,-2.57805605178,True,-6.13375365724,-3.98817178158
mond_fixed,morphology_proxy,NGC4214,14,19.4465564316,15.2788822769,4.16767415471,False,14.3701155278,-4.28264858614
mond_fixed,morphology_proxy,NGC4389,6,42.6929287843,48.5011080323,-5.80817924794,True,-47.9931284925,-6.06766586424
mond_fixed,morphology_proxy,NGC5907,19,17.2115037477,18.5953739594,-1.38387021175,True,-4.34980464356,-4.62460006205
mond_fixed,morphology_proxy,NGC5985,33,73.903779643,69.4036270595,4.50015258353,False,66.6870181593,-4.95517507082
mond_fixed,morphology_proxy,NGC6789,4,20.7380563388,15.3962465508,5.34180978799,False,12.280312744,-5.33828665243
mond_fixed,morphology_proxy,NGC6946,58,12.6869377425,17.7281488931,-5.04121115056,True,-16.9423604066,-5.3462415419
mond_fixed,morphology_proxy,NGC7331,36,25.8227903614,29.3116978909,-3.48890752946,True,-26.4519738949,-4.66982951941
mond_fixed,morphology_proxy,UGC00731,12,11.5380324519,11.4668275502,0.0712049017053,False,1.33977588419,-4.36287395463
mond_fixed,morphology_proxy,UGC00891,5,5.41192100228,7.68208181519,-2.27016081291,True,-6.72066731945,-4.85534591978
mond_fixed,morphology_proxy,UGC02023,5,8.60385803648,13.9798370611,-5.37597902459,True,-13.4524527211,-6.41409070381
mond_fixed,morphology_proxy,UGC02259,8,17.7059134323,13.6614424112,4.04447102118,False,12.5665613162,-4.61467594119
mond_fixed,morphology_proxy,UGC03580,47,24.5869188284,27.172709352,-2.58579052359,True,-22.8705007897,-3.33993725314
mond_fixed,morphology_proxy,UGC04305,22,22.1070875462,26.5883649538,-4.48127740759,True,-23.8975683262,-4.41050600391
