ghasp_release,ghasp_name,ghasp_key,radius_kpc,radius_error_kpc,radius_arcsec,radius_error_arcsec,velocity_km_s,velocity_error_km_s,n_velocity_bins,side,aliases,sparc_match,source_url,endpoint_access,claim_boundary
VI,UGC 6118,UGC6118,0.4,0.03,4.2,0.3,118,3,18,r,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,0.41,0.03,4.3,0.3,131,3,14,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,0.51,0.03,5.3,0.3,135,3,17,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,0.51,0.03,5.3,0.3,132,2,18,r,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,0.61,0.03,6.4,0.3,123,4,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,0.66,0.06,6.9,0.6,126,5,20,r,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,0.71,0.03,7.4,0.3,130,4,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,0.91,0.08,9.5,0.8,133,4,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,1.12,0.23,11.7,2.4,124,6,20,r,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,1.19,0.1,12.4,1.0,114,5,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,1.45,0.05,15.1,0.5,104,6,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,1.6,0.05,16.7,0.5,100,6,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,1.76,0.05,18.3,0.5,98,4,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,1.79,0.16,18.6,1.7,109,6,20,r,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,1.9,0.03,19.8,0.3,107,5,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,2.07,0.05,21.6,0.5,110,4,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,2.13,0.07,22.2,0.7,114,7,20,r,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,2.22,0.04,23.1,0.4,102,4,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,2.28,0.02,23.8,0.2,120,4,20,r,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,2.4,0.04,25.0,0.4,119,4,20,r,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,2.42,0.06,25.2,0.6,113,5,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,2.51,0.03,26.1,0.3,122,5,20,r,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,2.62,0.05,27.3,0.5,130,3,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,2.64,0.05,27.5,0.5,123,3,20,r,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,2.75,0.03,28.6,0.3,127,4,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,2.77,0.03,28.9,0.3,118,4,20,r,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,2.85,0.03,29.7,0.3,123,4,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,2.91,0.05,30.3,0.5,125,4,20,r,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,2.93,0.03,30.5,0.3,131,2,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,3.01,0.02,31.4,0.2,128,2,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,3.07,0.02,32.0,0.2,127,3,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,3.07,0.04,32.0,0.4,126,4,20,r,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,3.14,0.02,32.7,0.2,137,3,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,3.2,0.02,33.3,0.2,136,2,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,3.23,0.05,33.6,0.5,141,2,20,r,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,3.27,0.02,34.1,0.2,127,2,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,3.34,0.02,34.8,0.2,133,3,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,3.41,0.02,35.5,0.2,132,2,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,3.42,0.06,35.6,0.6,132,4,20,r,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,3.48,0.03,36.3,0.3,132,2,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,3.57,0.02,37.2,0.2,131,2,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,3.62,0.07,37.7,0.7,137,3,20,r,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,3.65,0.02,38.0,0.2,134,3,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,3.73,0.03,38.9,0.3,134,3,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,3.83,0.03,39.9,0.3,138,1,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,3.85,0.06,40.1,0.6,146,4,20,r,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,3.9,0.03,40.6,0.3,137,3,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,4.01,0.04,41.8,0.4,133,3,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,4.09,0.11,42.6,1.1,138,3,20,r,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,4.16,0.06,43.3,0.6,133,4,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,4.47,0.11,46.6,1.1,136,4,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,4.66,0.22,48.5,2.3,147,3,20,r,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,4.98,0.2,51.9,2.1,144,4,20,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,5.54,0.37,57.7,3.9,152,3,15,r,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6118,UGC6118,6.11,0.41,63.7,4.3,131,4,17,a,NGC3504;UGC6118,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,0.17,0.04,2.1,0.5,148,75,2,a,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,0.2,0.04,2.4,0.5,103,45,3,r,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,0.28,0.01,3.4,0.1,167,24,2,a,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,0.39,0.0,4.8,0.0,76,19,2,r,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,0.46,0.0,5.6,0.0,46,75,1,a,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,0.53,0.04,6.5,0.5,114,62,3,a,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,0.64,0.0,7.8,0.0,132,75,1,a,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,0.69,0.01,8.4,0.1,136,17,3,r,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,0.79,0.05,9.6,0.6,71,39,3,a,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,0.87,0.04,10.6,0.5,70,27,4,a,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,0.9,0.02,11.0,0.2,124,59,3,r,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,1.06,0.0,12.9,0.0,108,75,1,r,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,1.09,0.01,13.3,0.1,165,35,3,a,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,1.13,0.02,13.8,0.2,69,23,3,r,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,1.26,0.01,15.4,0.1,119,29,3,r,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,1.27,0.02,15.5,0.2,117,51,3,a,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,1.38,0.0,16.8,0.0,121,75,1,r,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,1.39,0.01,17.0,0.1,100,36,3,a,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,1.46,0.0,17.8,0.0,72,49,2,r,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,1.49,0.03,18.2,0.4,194,38,4,a,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,1.64,0.0,20.0,0.0,158,50,2,a,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,1.71,0.02,20.9,0.2,233,31,3,a,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,1.71,0.04,20.9,0.5,179,18,5,r,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,2.09,0.2,25.5,2.4,174,17,23,a,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,2.27,0.26,27.7,3.2,192,15,23,r,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,2.69,0.13,32.8,1.6,216,15,23,a,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,3.05,0.1,37.2,1.2,212,14,23,a,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,3.06,0.17,37.3,2.1,224,24,23,r,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,3.39,0.08,41.4,1.0,243,10,23,a,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,3.63,0.07,44.3,0.9,233,20,23,a,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,3.97,0.16,48.5,2.0,260,21,23,a,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6277,UGC6277,4.73,0.34,57.7,4.1,291,25,17,a,NGC3596;UGC6277,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,0.1,0.0,1.1,0.0,-1,8,1,a,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,0.13,0.0,1.4,0.0,1,8,1,r,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,0.24,0.05,2.6,0.5,-1,3,4,r,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,0.25,0.01,2.7,0.1,-5,0,2,a,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,0.41,0.05,4.5,0.5,-4,8,4,a,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,0.42,0.06,4.6,0.7,3,2,5,r,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,0.57,0.05,6.3,0.5,-5,2,6,a,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,0.59,0.04,6.5,0.4,5,4,6,r,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,0.72,0.04,7.9,0.4,3,4,6,a,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,0.78,0.02,8.6,0.2,0,1,4,r,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,0.91,0.06,10.0,0.7,3,1,23,a,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,0.98,0.11,10.8,1.2,5,1,23,r,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,1.25,0.13,13.7,1.4,2,1,23,a,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,1.28,0.08,14.0,0.9,9,2,23,r,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,1.52,0.05,16.7,0.5,14,1,23,r,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,1.69,0.04,18.5,0.4,14,1,23,r,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,1.7,0.15,18.7,1.6,6,2,23,a,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,1.83,0.03,20.1,0.3,11,2,23,r,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,1.95,0.03,21.4,0.3,10,1,23,r,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,2.07,0.02,22.7,0.2,10,1,23,r,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,2.17,0.04,23.8,0.4,12,1,23,r,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,2.31,0.04,25.3,0.4,12,1,23,r,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,2.45,0.03,26.9,0.3,9,2,23,r,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,2.48,0.22,27.2,2.4,13,2,23,a,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,2.57,0.04,28.2,0.4,9,1,23,r,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,2.68,0.04,29.4,0.4,9,1,23,r,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,2.79,0.03,30.6,0.3,12,2,23,r,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,2.9,0.03,31.8,0.3,10,2,23,r,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,2.97,0.1,32.6,1.1,19,2,23,a,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,3.0,0.03,32.9,0.3,12,1,23,r,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,3.12,0.04,34.2,0.4,13,1,23,r,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,3.21,0.06,35.2,0.7,22,2,23,a,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,3.23,0.03,35.4,0.3,17,1,23,r,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,3.35,0.03,36.8,0.3,17,1,23,r,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,3.38,0.04,37.1,0.4,20,1,23,a,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,3.47,0.04,38.1,0.4,16,1,23,r,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,3.54,0.07,38.8,0.8,16,2,23,a,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
VI,UGC 6419,UGC6419,3.59,0.04,39.4,0.4,15,2,23,r,NGC3664;UGC6419,,https://cdsarc.cds.unistra.fr/ftp/J/MNRAS/388/500/tablef.dat,False,source acquisition only; not an endpoint score
