permutation,row_shuffle_mse_reduction,column_shuffle_mse_reduction
1876,-0.05484449940062913,-0.15785205402149943
1877,-0.5363442458459555,-0.2573311800856621
1878,-0.11840485733433853,-0.21718725248039294
1879,-0.17216768217696538,0.05127375723678412
1880,-0.037602007268167204,-0.08744933180499403
1881,-0.09768078824740783,-0.06027487512891028
1882,-0.05789642634923203,-0.2611713309161978
1883,-0.11380288761409951,-0.12878314170621685
1884,-0.01790917875876394,-0.27338563505213503
1885,-0.0366413669511958,-0.35841882657036345
1886,-0.06472128687204898,-0.13731128332710457
1887,-0.057919962043812945,-0.25678898051252247
1888,-0.05593777708097014,-0.184439405569098
1889,-0.21895482463493593,-0.1509144821327491
1890,-0.1005600720503349,-0.25660852779332494
1891,-0.037033437506492406,-0.15209380281651314
1892,-0.08408018074126589,-0.14932243832672387
1893,-0.17872499651273188,-0.004667291959840392
1894,-0.1512781869682091,-0.02774400916212369
1895,-0.08631086461824994,-0.25351255369173953
1896,0.0014243530908625013,-0.15361067058761962
1897,-0.16419792819339946,-0.18932979245287035
1898,-0.0676990424073487,-0.29401783355992067
1899,0.05044836239818659,-0.17310884306254265
1900,-0.018765805237449668,-0.08030698250276075
1901,-0.01824851321037979,-0.2763060597714342
1902,-0.23099602489358445,-0.09728234251283768
1903,-0.26350717227704556,-0.18724624958654867
1904,-0.08497230256821914,-0.03753635630457758
1905,-0.2447268272180287,-0.15357948547822525
1906,-0.03623315990454673,-0.08789957534358767
1907,-0.044235582576236665,-0.3677975912949128
1908,-0.18989858034663604,-0.1745779467374311
1909,-0.11162601935856442,-0.07206552962001084
1910,-0.17248742779711146,-0.39304632098874076
1911,-0.2990560395917123,-0.09234468732384604
1912,0.010170829723031932,-0.27470985778158574
1913,-0.18255618926142486,-0.1601017122817705
1914,0.0008681506293296559,-0.5537533313267786
1915,-0.0023393889898050135,-0.4341095442467811
1916,-0.08094324971446026,-0.17059356857636016
1917,-0.04254353527618182,-0.06513791645156458
1918,-0.1442938479501818,-0.14096013497801474
1919,-0.02691875579743372,-0.26299697081734313
1920,-0.07220039841028325,-0.29202717409540496
1921,-0.22805882429083968,-0.13682798135040236
1922,-0.046048317920309,-0.5115849980684233
1923,-0.03416441199133119,-0.17675485706240107
1924,-0.03643121324353932,-0.18170240852651548
1925,0.012353852052301467,-0.17626100041513604
1926,-0.18371746936066313,-0.1069501431123922
1927,0.012551900601190574,-0.06313488379161669
1928,-0.16845267178315332,-0.06561875230592634
1929,-0.041191030570894294,-0.07939472157346084
1930,-0.16943787088715162,-0.14837356453550915
1931,2.5052741288195124e-05,-0.11627991095001561
1932,-0.0518271844901535,-0.4445629587801438
1933,-0.04763844099888381,-0.052039573934067274
1934,-0.11828850559544918,-0.44292897993451336
1935,-0.4124155023887153,-0.2030886123030643
1936,-0.01685628137732398,-0.07071418389144213
1937,0.032167145763434796,-0.3362939183408072
1938,-0.14813167492171797,-0.2826383706281728
1939,-0.18820429496667218,-0.23368651659539252
1940,-0.07253543213453323,-0.4912958907335551
1941,-0.03999862981617297,-0.029135931457263953
1942,-0.03845663157608736,-0.1334391429185945
1943,-0.0854717782687272,-0.16642956706404377
1944,-0.17900061868537276,-0.20795885271749426
1945,-0.02228026908850078,-0.13952494604685833
1946,-0.05155818034328491,-0.06543956592559275
1947,-0.047458223793229226,-0.1786402267353816
1948,-0.0015817204213639247,-0.17535881883758536
1949,0.023307009044546606,-0.18080319964259128
1950,-0.1991179077662248,-0.44383613446893483
1951,-0.22877343705300707,-0.36090874615941654
1952,-0.14401796855059362,-0.09500662617307593
1953,0.05798151232373258,-0.07423484800175972
1954,-0.034560688490631264,-0.09932039236607859
1955,-0.07792717558244588,-0.3799021845919333
1956,-0.009449336911401707,-0.32932011060721017
1957,-0.04717494771130004,-0.314668710055585
1958,-0.016500298899455368,-0.12561887431679142
1959,-0.15970434581265297,-0.22914073144681296
1960,-0.23655334641887077,-0.18418665193238337
1961,-0.1234047585034661,-0.14090598579565394
1962,-0.12124848974513092,-0.2421765406982932
1963,-0.11093260890606282,-0.628940885087804
1964,-0.05512501367169459,-0.10232744964793461
1965,-0.06002420001988684,-0.05152241045711592
1966,-0.10918637401363296,-0.27025879386449403
1967,-0.013440287615639313,-0.02713082870944611
1968,-0.04965403643096716,-0.1200499424566866
1969,-0.07064746016152279,-0.12254622263804815
1970,-0.033879822797710124,-0.13499592758750878
1971,-0.016161541983679695,-0.34788848839167447
1972,0.009960013991914485,-0.10326282271269666
1973,-0.08747127983497244,-0.2116029078043457
1974,-0.1025164097405234,-0.08332234826210033
1975,-0.3084468216828265,-0.2895361493348981
1976,-0.0852974803278424,0.008843632802162105
1977,-0.05767429149473097,0.011913430051282675
1978,-0.09911876715554052,-0.14843406438135393
1979,-0.18542773010092545,-0.15130675779835645
1980,-0.17802707907122794,-0.06865251625590124
1981,-0.0256933736462516,-0.10139384200208285
1982,-0.0396149058883124,-0.09523976969209869
1983,-0.241765787530823,-0.13637752924263563
1984,-0.03813442246491122,-0.3166713974758493
1985,-0.04093453605537645,-0.23929815468790178
1986,-0.17022218821670304,-0.0463247763624865
1987,-0.17482148267477687,-0.10608920445185305
1988,-0.2090843870356976,-0.31128008385286615
1989,-0.2981649388994498,-0.10002711853962304
1990,-0.20168485651906426,-0.21965992920252048
1991,-0.13322367886370529,-0.10598702615911243
1992,-0.19789441858344808,-0.05891706602848784
1993,-0.10886576604117953,-0.016751355549520508
1994,-0.07579341517059218,-0.1052539013000473
1995,-0.07579596688753143,-0.26268915407547205
1996,-0.07145105653993727,-0.32717837345424966
1997,-0.24163282743843623,-0.08411057994131727
1998,-0.05989162901545603,-0.12811121569372946
1999,-0.06872464224075381,-0.15443769751032405
