galaxy,split,n_points,rmse_tau_source_normalized_l2,rmse_tpg_v6,rmse_mond,claim_boundary,rmse_l2_weight_intake,source_norm_minus_old_l2_intake,source_norm_minus_tpg_v6,source_norm_minus_mond,source_norm_beats_old_l2_intake,source_norm_beats_tpg_v6,source_norm_beats_mond
NGC4138,train,7,12.918201669881583,9.51519890085038,10.185247994852606,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,12.054569256709662,0.8636324131719206,3.403002769031202,2.732953675028977,False,False,False
NGC4157,train,17,25.738137886280168,20.216389281228402,23.480615178680974,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,21.594993422966017,4.143144463314151,5.521748605051766,2.2575227075991933,False,False,False
NGC4217,train,19,58.098578778094506,52.35219166022327,55.35556407681141,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,53.12396961541972,4.974609162674788,5.746387117871237,2.7430147012830943,False,False,False
NGC4559,train,32,19.459496772054983,15.385306161864646,18.985298676354127,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,21.408523713835457,-1.949026941780474,4.074190610190337,0.47419809570085647,True,False,False
NGC5005,train,18,12.889270640147767,12.481746631320759,13.97796581666026,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,14.231826478699654,-1.3425558385518865,0.4075240088270089,-1.088695176512493,True,False,True
NGC5033,train,22,14.258779297036627,15.138788047327509,15.295974840608453,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,14.93120795827136,-0.6724286612347328,-0.880008750290882,-1.0371955435718263,True,True,True
NGC5055,train,28,35.739545327270385,23.304882018533657,29.486670612228213,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,24.725671090263692,11.013874237006693,12.434663308736727,6.2528747150421715,False,False,False
NGC5371,train,19,50.67300302653316,41.66572118681593,44.87169677347413,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,42.30983827749317,8.363164749039989,9.00728183971723,5.801306253059032,False,False,False
NGC5585,train,24,8.709508700759846,7.910184029247681,8.365260361585127,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,33.076707918682025,-24.367199217922177,0.7993246715121654,0.34424833917471886,True,False,False
NGC6015,train,44,12.170669800782326,13.450865436024902,10.82252972156713,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,12.303262315814823,-0.13259251503249736,-1.2801956352425758,1.3481400792151952,True,True,False
NGC6195,train,23,58.37668738039998,31.92603912642373,36.238986538686945,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,32.57217973829187,25.804507642108106,26.450648253976247,22.137700841713034,False,False,False
NGC6503,train,31,5.646034852789173,7.537023161651215,4.239120184630891,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,4.818629778271447,0.8274050745177259,-1.8909883088620418,1.406914668158282,False,True,False
NGC6674,train,15,23.632570738362528,30.84415865400613,25.376939093620358,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,30.352765171507052,-6.720194433144524,-7.211587915643602,-1.74436835525783,True,True,True
NGC7793,train,46,7.098143247560454,5.722342289485416,6.0568332273601175,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,47.30616276620403,-40.20801951864358,1.3758009580750379,1.0413100202003367,True,False,False
NGC7814,train,18,11.001095766552163,22.076573970785304,20.006224427465735,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,18.43011897778805,-7.429023211235888,-11.075478204233141,-9.005128660913572,True,True,True
PGC51017,train,6,18.705583407969396,18.392706990319713,21.58619332313812,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,19.399159560993834,-0.6935761530244378,0.312876417649683,-2.880609915168723,True,False,True
UGC00128,train,22,11.579389103257112,13.983592876820651,11.714529979315056,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,14.604079788637833,-3.0246906853807207,-2.4042037735635393,-0.13514087605794423,True,True,True
UGC00191,train,9,8.27784498258083,7.100447637659804,7.3035411506648025,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,6.715513974915614,1.5623310076652155,1.177397344921025,0.9743038319160267,False,False,False
UGC00634,train,4,8.910429586829988,8.17927394861286,2.390542422509193,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,10.32560022897114,-1.4151706421411525,0.7311556382171283,6.519887164320795,True,False,False
UGC01230,train,11,15.4449459834607,15.668391396233122,19.787452508603863,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,15.633114294757826,-0.18816831129712597,-0.22344541277242236,-4.342506525143163,True,True,True
UGC01281,train,23,2.5095232712569464,2.873653918392883,2.590778492828074,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,2.3746105407048357,0.13491273055211073,-0.3641306471359367,-0.08125522157112774,False,True,True
