scenario,draw,harmonic,beam_mode,q_shape_proxy,delta_uv,determinant_norm,minimum_role_pixels,phase_anchor_rad,phase_anchor_deg,phase_amplitude,flux_phase_anchor_deg,phase_estimator_difference_deg,phase_delta_from_baseline_deg,star_clipped_fraction,h2_clipped_fraction,hi_clipped_fraction
star_only,154,2,0,0.09989751721,0.5987535476,0.2539689057,3,1.526615448,87.4686221,0.5782883251,85.76163546,1.706986639,2.771329562,0.005691519636,0,0
star_only,154,2,1,0.2931269794,0.9870614431,0.0136500427,3,1.526615448,87.4686221,0.5782883251,85.76163546,1.706986639,2.771329562,0.005691519636,0,0
co_independent_only,154,1,0,-0.00655449255,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.00796812749,0
co_independent_only,154,1,1,-0.07184080776,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.00796812749,0
co_independent_only,154,2,0,0.1105557336,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.00796812749,0
co_independent_only,154,2,1,0.1440438856,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.00796812749,0
star_plus_co_independent,154,1,0,0.08507439349,0.9799725437,0.9377440412,3,0.5174823193,29.64955287,0.3796423412,45.9424187,16.29286583,26.32528652,0.005691519636,0.00796812749,0
star_plus_co_independent,154,1,1,0.01384734461,0.8797409495,0.02392344836,3,0.5174823193,29.64955287,0.3796423412,45.9424187,16.29286583,26.32528652,0.005691519636,0.00796812749,0
star_plus_co_independent,154,2,0,0.1105865366,0.5987535476,0.2539689057,3,1.526615448,87.4686221,0.5782883251,85.76163546,1.706986639,2.771329562,0.005691519636,0.00796812749,0
star_plus_co_independent,154,2,1,0.3010213537,0.9870614431,0.0136500427,3,1.526615448,87.4686221,0.5782883251,85.76163546,1.706986639,2.771329562,0.005691519636,0.00796812749,0
star_co_plus_hi_ctl49,154,1,0,0.08545572903,0.9799725437,0.9377440412,3,0.5174823193,29.64955287,0.3796423412,45.9424187,16.29286583,26.32528652,0.005691519636,0.00796812749,0
star_co_plus_hi_ctl49,154,1,1,0.01568089233,0.8797409495,0.02392344836,3,0.5174823193,29.64955287,0.3796423412,45.9424187,16.29286583,26.32528652,0.005691519636,0.00796812749,0
star_co_plus_hi_ctl49,154,2,0,0.1049150183,0.5987535476,0.2539689057,3,1.526615448,87.4686221,0.5782883251,85.76163546,1.706986639,2.771329562,0.005691519636,0.00796812749,0
star_co_plus_hi_ctl49,154,2,1,0.2954815996,0.9870614431,0.0136500427,3,1.526615448,87.4686221,0.5782883251,85.76163546,1.706986639,2.771329562,0.005691519636,0.00796812749,0
star_only,155,1,0,0.005650555064,0.9938850231,0.354950563,3,0.1335863781,7.653935664,0.3300807758,26.26353783,18.60960217,4.329669312,0,0,0
star_only,155,1,1,-0.008875691422,0.9182096453,0.01459802513,3,0.1335863781,7.653935664,0.3300807758,26.26353783,18.60960217,4.329669312,0,0,0
star_only,155,2,0,0.1108797202,0.9606879941,0.2669079993,3,1.471215395,84.29443291,0.5169843762,84.27981718,0.0146157212,0.4028596296,0,0,0
star_only,155,2,1,0.1528769479,0.9926158554,0.01825105129,3,1.471215395,84.29443291,0.5169843762,84.27981718,0.0146157212,0.4028596296,0,0,0
co_independent_only,155,1,0,-0.004701775868,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0,0
co_independent_only,155,1,1,-0.07376025071,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0,0
co_independent_only,155,2,0,0.1053820808,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0,0
co_independent_only,155,2,1,0.1457308687,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0,0
star_plus_co_independent,155,1,0,0.005984462693,0.9938850231,0.354950563,3,0.1335863781,7.653935664,0.3300807758,26.26353783,18.60960217,4.329669312,0,0,0
star_plus_co_independent,155,1,1,-0.01189389732,0.9182096453,0.01459802513,3,0.1335863781,7.653935664,0.3300807758,26.26353783,18.60960217,4.329669312,0,0,0
star_plus_co_independent,155,2,0,0.1147256908,0.9606879941,0.2669079993,3,1.471215395,84.29443291,0.5169843762,84.27981718,0.0146157212,0.4028596296,0,0,0
star_plus_co_independent,155,2,1,0.1596524731,0.9926158554,0.01825105129,3,1.471215395,84.29443291,0.5169843762,84.27981718,0.0146157212,0.4028596296,0,0,0
star_co_plus_hi_ctl49,155,1,0,0.005223293116,0.9938850231,0.354950563,3,0.1335863781,7.653935664,0.3300807758,26.26353783,18.60960217,4.329669312,0,0,0
star_co_plus_hi_ctl49,155,1,1,-0.008413436852,0.9182096453,0.01459802513,3,0.1335863781,7.653935664,0.3300807758,26.26353783,18.60960217,4.329669312,0,0,0
star_co_plus_hi_ctl49,155,2,0,0.112930723,0.9606879941,0.2669079993,3,1.471215395,84.29443291,0.5169843762,84.27981718,0.0146157212,0.4028596296,0,0,0
star_co_plus_hi_ctl49,155,2,1,0.147369726,0.9926158554,0.01825105129,3,1.471215395,84.29443291,0.5169843762,84.27981718,0.0146157212,0.4028596296,0,0,0
star_only,156,1,0,-0.0667464444,0.9975408775,0.3692918486,3,0.06354405867,3.640806375,0.4340682766,20.09756463,16.45675825,0.3165400235,0.005122367672,0,0
star_only,156,1,1,-0.1564189424,0.9500564522,0.0128412351,3,0.06354405867,3.640806375,0.4340682766,20.09756463,16.45675825,0.3165400235,0.005122367672,0,0
star_only,156,2,0,0.09013931442,0.9958566684,0.3923389539,3,1.532536958,87.80789962,0.4636060784,86.61152817,1.196371451,3.110607088,0.005122367672,0,0
star_only,156,2,1,0.1853432298,0.9423560812,0.01384427348,3,1.532536958,87.80789962,0.4636060784,86.61152817,1.196371451,3.110607088,0.005122367672,0,0
co_independent_only,156,1,0,0.004671593102,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.001707455891,0
co_independent_only,156,1,1,-0.06095475303,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.001707455891,0
co_independent_only,156,2,0,0.08872643787,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.001707455891,0
co_independent_only,156,2,1,0.1274909123,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.001707455891,0
star_plus_co_independent,156,1,0,-0.05548452199,0.9975408775,0.3692918486,3,0.06354405867,3.640806375,0.4340682766,20.09756463,16.45675825,0.3165400235,0.005122367672,0.001707455891,0
star_plus_co_independent,156,1,1,-0.1500595899,0.9500564522,0.0128412351,3,0.06354405867,3.640806375,0.4340682766,20.09756463,16.45675825,0.3165400235,0.005122367672,0.001707455891,0
star_plus_co_independent,156,2,0,0.07785762692,0.9958566684,0.3923389539,3,1.532536958,87.80789962,0.4636060784,86.61152817,1.196371451,3.110607088,0.005122367672,0.001707455891,0
star_plus_co_independent,156,2,1,0.1739143899,0.9423560812,0.01384427348,3,1.532536958,87.80789962,0.4636060784,86.61152817,1.196371451,3.110607088,0.005122367672,0.001707455891,0
star_co_plus_hi_ctl49,156,1,0,-0.04923471464,0.9975408775,0.3692918486,3,0.06354405867,3.640806375,0.4340682766,20.09756463,16.45675825,0.3165400235,0.005122367672,0.001707455891,0
star_co_plus_hi_ctl49,156,1,1,-0.1487689591,0.9500564522,0.0128412351,3,0.06354405867,3.640806375,0.4340682766,20.09756463,16.45675825,0.3165400235,0.005122367672,0.001707455891,0
star_co_plus_hi_ctl49,156,2,0,0.07541480355,0.9958566684,0.3923389539,3,1.532536958,87.80789962,0.4636060784,86.61152817,1.196371451,3.110607088,0.005122367672,0.001707455891,0
star_co_plus_hi_ctl49,156,2,1,0.1709412534,0.9423560812,0.01384427348,3,1.532536958,87.80789962,0.4636060784,86.61152817,1.196371451,3.110607088,0.005122367672,0.001707455891,0
star_only,157,1,0,-0.04853867546,0.9999342824,0.2915583754,3,0.04785468157,2.741871284,0.3454292817,20.82054871,18.07867742,0.5823950673,0.01024473534,0,0
star_only,157,1,1,-0.08682032939,0.9254785409,0.008906626205,3,0.04785468157,2.741871284,0.3454292817,20.82054871,18.07867742,0.5823950673,0.01024473534,0,0
star_only,157,2,0,0.09595069017,0.9995476364,0.2926829209,3,1.513467293,86.7152883,0.5186744555,86.51116228,0.2041260161,2.017995764,0.01024473534,0,0
star_only,157,2,1,0.09911270474,0.8985548224,0.008955629968,3,1.513467293,86.7152883,0.5186744555,86.51116228,0.2041260161,2.017995764,0.01024473534,0,0
co_independent_only,157,1,0,-0.005786637131,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.003414911781,0
co_independent_only,157,1,1,-0.0647943504,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.003414911781,0
co_independent_only,157,2,0,0.09196463955,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.003414911781,0
co_independent_only,157,2,1,0.1316819655,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.003414911781,0
star_plus_co_independent,157,1,0,-0.04444867687,0.9999342824,0.2915583754,3,0.04785468157,2.741871284,0.3454292817,20.82054871,18.07867742,0.5823950673,0.01024473534,0.003414911781,0
star_plus_co_independent,157,1,1,-0.08416125734,0.9254785409,0.008906626205,3,0.04785468157,2.741871284,0.3454292817,20.82054871,18.07867742,0.5823950673,0.01024473534,0.003414911781,0
star_plus_co_independent,157,2,0,0.08780633088,0.9995476364,0.2926829209,3,1.513467293,86.7152883,0.5186744555,86.51116228,0.2041260161,2.017995764,0.01024473534,0.003414911781,0
star_plus_co_independent,157,2,1,0.0940664166,0.8985548224,0.008955629968,3,1.513467293,86.7152883,0.5186744555,86.51116228,0.2041260161,2.017995764,0.01024473534,0.003414911781,0
star_co_plus_hi_ctl49,157,1,0,-0.04811210943,0.9999342824,0.2915583754,3,0.04785468157,2.741871284,0.3454292817,20.82054871,18.07867742,0.5823950673,0.01024473534,0.003414911781,0
star_co_plus_hi_ctl49,157,1,1,-0.08641151981,0.9254785409,0.008906626205,3,0.04785468157,2.741871284,0.3454292817,20.82054871,18.07867742,0.5823950673,0.01024473534,0.003414911781,0
star_co_plus_hi_ctl49,157,2,0,0.09646619816,0.9995476364,0.2926829209,3,1.513467293,86.7152883,0.5186744555,86.51116228,0.2041260161,2.017995764,0.01024473534,0.003414911781,0
star_co_plus_hi_ctl49,157,2,1,0.09989495907,0.8985548224,0.008955629968,3,1.513467293,86.7152883,0.5186744555,86.51116228,0.2041260161,2.017995764,0.01024473534,0.003414911781,0
star_only,158,1,0,-0.07539319211,0.9799126421,0.1797633621,3,-0.06737092403,-3.860069609,0.2789139298,20.10290157,23.96297118,7.18433596,0,0,0
star_only,158,1,1,-0.02843601453,0.8936300963,0.01180064398,3,-0.06737092403,-3.860069609,0.2789139298,20.10290157,23.96297118,7.18433596,0,0,0
star_only,158,2,0,0.1066112633,0.9993598461,0.1746528636,3,1.47543198,84.53602543,0.5329018436,84.32276641,0.2132590276,0.1612671002,0,0,0
star_only,158,2,1,0.1116710922,0.9383724747,0.0147484485,3,1.47543198,84.53602543,0.5329018436,84.32276641,0.2132590276,0.1612671002,0,0,0
co_independent_only,158,1,0,-0.01770914997,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.003984063745,0
co_independent_only,158,1,1,-0.06968589936,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.003984063745,0
co_independent_only,158,2,0,0.1120388955,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.003984063745,0
co_independent_only,158,2,1,0.1439193541,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.003984063745,0
star_plus_co_independent,158,1,0,-0.08885326173,0.9799126421,0.1797633621,3,-0.06737092403,-3.860069609,0.2789139298,20.10290157,23.96297118,7.18433596,0,0.003984063745,0
star_plus_co_independent,158,1,1,-0.03584383215,0.8936300963,0.01180064398,3,-0.06737092403,-3.860069609,0.2789139298,20.10290157,23.96297118,7.18433596,0,0.003984063745,0
star_plus_co_independent,158,2,0,0.116243516,0.9993598461,0.1746528636,3,1.47543198,84.53602543,0.5329018436,84.32276641,0.2132590276,0.1612671002,0,0.003984063745,0
star_plus_co_independent,158,2,1,0.1170660845,0.9383724747,0.0147484485,3,1.47543198,84.53602543,0.5329018436,84.32276641,0.2132590276,0.1612671002,0,0.003984063745,0
star_co_plus_hi_ctl49,158,1,0,-0.08927923588,0.9799126421,0.1797633621,3,-0.06737092403,-3.860069609,0.2789139298,20.10290157,23.96297118,7.18433596,0,0.003984063745,0
star_co_plus_hi_ctl49,158,1,1,-0.03770772095,0.8936300963,0.01180064398,3,-0.06737092403,-3.860069609,0.2789139298,20.10290157,23.96297118,7.18433596,0,0.003984063745,0
star_co_plus_hi_ctl49,158,2,0,0.115632751,0.9993598461,0.1746528636,3,1.47543198,84.53602543,0.5329018436,84.32276641,0.2132590276,0.1612671002,0,0.003984063745,0
star_co_plus_hi_ctl49,158,2,1,0.1169830545,0.9383724747,0.0147484485,3,1.47543198,84.53602543,0.5329018436,84.32276641,0.2132590276,0.1612671002,0,0.003984063745,0
star_only,159,1,0,-2.370258158e-05,0.9928736885,0.3135680102,3,0.08121209012,4.653110009,0.2906613642,25.90316569,21.25005568,1.328843658,0.001707455891,0,0
star_only,159,1,1,-0.01048158598,0.9995365197,0.0129017446,3,0.08121209012,4.653110009,0.2906613642,25.90316569,21.25005568,1.328843658,0.001707455891,0,0
star_only,159,2,0,0.1085228873,0.9631102868,0.2483991118,3,1.468683259,84.14935221,0.5655034365,84.454878,0.3055257895,0.5479403276,0.001707455891,0,0
star_only,159,2,1,0.1346696704,0.9876774143,0.0149242125,3,1.468683259,84.14935221,0.5655034365,84.454878,0.3055257895,0.5479403276,0.001707455891,0,0
co_independent_only,159,1,0,-0.004002279638,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.006260671599,0
co_independent_only,159,1,1,-0.05726470003,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.006260671599,0
co_independent_only,159,2,0,0.09527613512,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.006260671599,0
co_independent_only,159,2,1,0.1285748732,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.006260671599,0
star_plus_co_independent,159,1,0,0.0008232730339,0.9928736885,0.3135680102,3,0.08121209012,4.653110009,0.2906613642,25.90316569,21.25005568,1.328843658,0.001707455891,0.006260671599,0
star_plus_co_independent,159,1,1,-0.003928273774,0.9995365197,0.0129017446,3,0.08121209012,4.653110009,0.2906613642,25.90316569,21.25005568,1.328843658,0.001707455891,0.006260671599,0
star_plus_co_independent,159,2,0,0.1014868512,0.9631102868,0.2483991118,3,1.468683259,84.14935221,0.5655034365,84.454878,0.3055257895,0.5479403276,0.001707455891,0.006260671599,0
star_plus_co_independent,159,2,1,0.1249225534,0.9876774143,0.0149242125,3,1.468683259,84.14935221,0.5655034365,84.454878,0.3055257895,0.5479403276,0.001707455891,0.006260671599,0
star_co_plus_hi_ctl49,159,1,0,-0.003471023465,0.9928736885,0.3135680102,3,0.08121209012,4.653110009,0.2906613642,25.90316569,21.25005568,1.328843658,0.001707455891,0.006260671599,0
star_co_plus_hi_ctl49,159,1,1,-0.007537125269,0.9995365197,0.0129017446,3,0.08121209012,4.653110009,0.2906613642,25.90316569,21.25005568,1.328843658,0.001707455891,0.006260671599,0
star_co_plus_hi_ctl49,159,2,0,0.1054398038,0.9631102868,0.2483991118,3,1.468683259,84.14935221,0.5655034365,84.454878,0.3055257895,0.5479403276,0.001707455891,0.006260671599,0
star_co_plus_hi_ctl49,159,2,1,0.1320825958,0.9876774143,0.0149242125,3,1.468683259,84.14935221,0.5655034365,84.454878,0.3055257895,0.5479403276,0.001707455891,0.006260671599,0
star_only,160,1,0,-0.09364016855,0.9858527649,0.294791454,3,-0.05766305388,-3.303849621,0.3278843392,12.8915538,16.19540342,6.628115973,0,0,0
star_only,160,1,1,-0.1272395493,0.9294163144,0.01077289572,3,-0.05766305388,-3.303849621,0.3278843392,12.8915538,16.19540342,6.628115973,0,0,0
star_only,160,2,0,0.09924270273,0.986257112,0.3113571897,3,1.503636368,86.15201779,0.5126498111,85.39014181,0.7618759841,1.454725259,0,0,0
star_only,160,2,1,0.127519709,0.9030520375,0.01166248456,3,1.503636368,86.15201779,0.5126498111,85.39014181,0.7618759841,1.454725259,0,0,0
co_independent_only,160,1,0,-0.0157353722,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0,0
co_independent_only,160,1,1,-0.07815651076,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0,0
co_independent_only,160,2,0,0.1094399842,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0,0
co_independent_only,160,2,1,0.1449136306,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0,0
star_plus_co_independent,160,1,0,-0.1031891332,0.9858527649,0.294791454,3,-0.05766305388,-3.303849621,0.3278843392,12.8915538,16.19540342,6.628115973,0,0,0
star_plus_co_independent,160,1,1,-0.1351463187,0.9294163144,0.01077289572,3,-0.05766305388,-3.303849621,0.3278843392,12.8915538,16.19540342,6.628115973,0,0,0
star_plus_co_independent,160,2,0,0.107817424,0.986257112,0.3113571897,3,1.503636368,86.15201779,0.5126498111,85.39014181,0.7618759841,1.454725259,0,0,0
star_plus_co_independent,160,2,1,0.135051248,0.9030520375,0.01166248456,3,1.503636368,86.15201779,0.5126498111,85.39014181,0.7618759841,1.454725259,0,0,0
star_co_plus_hi_ctl49,160,1,0,-0.1046554269,0.9858527649,0.294791454,3,-0.05766305388,-3.303849621,0.3278843392,12.8915538,16.19540342,6.628115973,0,0,0
star_co_plus_hi_ctl49,160,1,1,-0.1394464617,0.9294163144,0.01077289572,3,-0.05766305388,-3.303849621,0.3278843392,12.8915538,16.19540342,6.628115973,0,0,0
star_co_plus_hi_ctl49,160,2,0,0.1074767608,0.986257112,0.3113571897,3,1.503636368,86.15201779,0.5126498111,85.39014181,0.7618759841,1.454725259,0,0,0
star_co_plus_hi_ctl49,160,2,1,0.1366878543,0.9030520375,0.01166248456,3,1.503636368,86.15201779,0.5126498111,85.39014181,0.7618759841,1.454725259,0,0,0
star_only,161,1,0,0.006214359249,0.9999100556,0.1955499578,3,0.03954815123,2.265942153,0.2117573667,33.10066919,30.83472704,1.058324198,0,0,0
star_only,161,1,1,0.1431718302,0.7423142269,0.006697538246,3,0.03954815123,2.265942153,0.2117573667,33.10066919,30.83472704,1.058324198,0,0,0
star_only,161,2,0,0.1176673831,0.9571610851,0.1360975756,3,1.471466088,84.30879655,0.5446114187,84.88623128,0.5774347369,0.3884959888,0,0,0
star_only,161,2,1,-0.03190795225,0.6309112958,0.008367354441,3,1.471466088,84.30879655,0.5446114187,84.88623128,0.5774347369,0.3884959888,0,0,0
co_independent_only,161,1,0,-0.0168738003,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.006260671599,0
co_independent_only,161,1,1,-0.0668760645,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.006260671599,0
co_independent_only,161,2,0,0.1001919987,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.006260671599,0
co_independent_only,161,2,1,0.1347497447,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.006260671599,0
star_plus_co_independent,161,1,0,-0.007318496469,0.9999100556,0.1955499578,3,0.03954815123,2.265942153,0.2117573667,33.10066919,30.83472704,1.058324198,0,0.006260671599,0
star_plus_co_independent,161,1,1,0.142301246,0.7423142269,0.006697538246,3,0.03954815123,2.265942153,0.2117573667,33.10066919,30.83472704,1.058324198,0,0.006260671599,0
star_plus_co_independent,161,2,0,0.1133078606,0.9571610851,0.1360975756,3,1.471466088,84.30879655,0.5446114187,84.88623128,0.5774347369,0.3884959888,0,0.006260671599,0
star_plus_co_independent,161,2,1,-0.03762575432,0.6309112958,0.008367354441,3,1.471466088,84.30879655,0.5446114187,84.88623128,0.5774347369,0.3884959888,0,0.006260671599,0
star_co_plus_hi_ctl49,161,1,0,-0.01021244525,0.9999100556,0.1955499578,3,0.03954815123,2.265942153,0.2117573667,33.10066919,30.83472704,1.058324198,0,0.006260671599,0
star_co_plus_hi_ctl49,161,1,1,0.136350735,0.7423142269,0.006697538246,3,0.03954815123,2.265942153,0.2117573667,33.10066919,30.83472704,1.058324198,0,0.006260671599,0
