amplitude_policy,galaxy,split,formula_family,n_points,rmse_tpg_v6,rmse_mond,rmse_matched_family,rmse_wrong_family_mean,best_family,matched_family_rank,rmse_K_compact_finite,rmse_K_scale_tail_spiral,rmse_K_exponential_disk,rmse_K_thick_flared,matched_minus_wrong_mean,matched_minus_tpg_v6,matched_minus_mond,matched_beats_wrong_mean,matched_beats_tpg_v6,matched_beats_mond
family_attractive_only,UGC07232,train,K_scale_tail_spiral,4,4.330516350390615,4.2010085891531075,6.488737231787711,108.02602827711213,K_exponential_disk,3,315.4170521305552,6.488737231787711,4.330516350390615,4.330516350390615,-101.53729104532442,2.158220881397096,2.2877286426346037,True,False,False
family_attractive_only,UGC07323,train,K_exponential_disk,10,7.870558254421247,9.408514005252675,7.870558254421247,36.139009590091916,K_exponential_disk,1,90.40493504658063,10.14153546927387,7.870558254421247,7.870558254421247,-28.26845133567067,0.0,-1.5379557508314283,True,False,True
family_attractive_only,UGC07399,train,K_exponential_disk,10,29.951109537180738,27.270722350345288,29.951109537180738,38.15620211659698,K_scale_tail_spiral,2,57.29255502300082,27.224941789609378,29.951109537180738,29.951109537180738,-8.205092579416242,0.0,2.68038718683545,True,False,False
family_attractive_only,UGC07524,train,K_scale_tail_spiral,31,5.168715146792566,7.393493259839208,5.631555109722481,22.218758869792143,K_exponential_disk,3,56.318846315791305,5.631555109722481,5.168715146792566,5.168715146792566,-16.587203760069663,0.46283996292991514,-1.7619381501167268,True,False,True
family_attractive_only,UGC07559,train,K_scale_tail_spiral,7,8.085663881075234,10.488763467566779,12.843255511283772,66.31036580849432,K_exponential_disk,3,182.7597696633325,12.843255511283772,8.085663881075234,8.085663881075234,-53.46711029721055,4.7575916302085375,2.354492043716993,True,False,False
family_attractive_only,UGC07608,train,K_scale_tail_spiral,8,11.086952972273936,7.643350201540864,7.4459557613823,41.57349934838644,K_scale_tail_spiral,1,102.54659210061145,7.4459557613823,11.086952972273936,11.086952972273936,-34.12754358700414,-3.640997210891636,-0.1973944401585639,True,True,True
family_attractive_only,UGC07690,train,K_scale_tail_spiral,7,4.60175903715822,6.229715228813062,6.725261998780935,41.95880453231316,K_exponential_disk,3,116.67289552262304,6.725261998780935,4.60175903715822,4.60175903715822,-35.23354253353222,2.123502961622715,0.4955467699678726,True,False,False
family_attractive_only,UGC07866,train,K_scale_tail_spiral,7,5.7383846888435865,8.109464129446401,10.64394186732065,67.4302082635832,K_exponential_disk,3,190.81385541306244,10.64394186732065,5.7383846888435865,5.7383846888435865,-56.78626639626255,4.905557178477064,2.5344777378742496,True,False,False
family_attractive_only,UGC08286,train,K_exponential_disk,17,14.190503497341913,11.134978355570606,14.190503497341913,28.283592300443704,K_scale_tail_spiral,2,58.96843899038373,11.691834413605479,14.190503497341913,14.190503497341913,-14.093088803101791,0.0,3.055525141771307,True,False,False
family_attractive_only,UGC08490,train,K_scale_tail_spiral,30,12.750079284525583,8.782045083335015,10.242739593575449,24.91354198769947,K_scale_tail_spiral,1,49.24046739404724,10.242739593575449,12.750079284525583,12.750079284525583,-14.670802394124022,-2.5073396909501344,1.4606945102404332,True,True,False
family_attractive_only,UGC08550,train,K_scale_tail_spiral,11,6.06335307483473,3.445739243845035,3.021578182399214,37.29810426084324,K_scale_tail_spiral,1,99.76760663286024,3.021578182399214,6.06335307483473,6.06335307483473,-34.27652607844402,-3.041774892435516,-0.4241610614458211,True,True,True
family_attractive_only,UGC08837,train,K_scale_tail_spiral,8,11.823039060545453,14.631810600470736,15.524572119525873,51.79708138760333,K_exponential_disk,3,131.74516604171907,15.524572119525873,11.823039060545453,11.823039060545453,-36.27250926807746,3.70153305898042,0.8927615190551368,True,False,False
family_attractive_only,UGC09037,train,K_exponential_disk,22,35.08096095482696,38.28976483562106,35.08096095482696,38.70243237802985,K_exponential_disk,1,45.07700272472002,35.949333454542575,35.08096095482696,35.08096095482696,-3.621471423202884,0.0,-3.2088038807940933,True,False,True
family_attractive_only,UGC09133,train,K_compact_finite,68,17.439689160530865,21.296066784163067,17.666260136312292,17.46246854509342,K_exponential_disk,4,17.666260136312292,17.508027314218538,17.439689160530865,17.439689160530865,0.2037915912188737,0.22657097578142782,-3.6298066478507742,False,False,True
family_attractive_only,UGC09992,train,K_scale_tail_spiral,5,12.419100947372682,15.349374013313273,15.979683756952904,54.59579630696005,K_exponential_disk,3,138.9491870261348,15.979683756952904,12.419100947372682,12.419100947372682,-38.616112550007145,3.5605828095802217,0.6303097436396303,True,False,False
family_attractive_only,UGC10310,train,K_scale_tail_spiral,7,6.026738625872166,8.025462221912084,6.963612099942949,27.76416241606701,K_exponential_disk,3,71.23900999645669,6.963612099942949,6.026738625872166,6.026738625872166,-20.80055031612406,0.9368734740707838,-1.061850121969135,True,False,True
family_attractive_only,UGC11455,train,K_exponential_disk,36,14.4032869987777,16.72257736917739,14.4032869987777,16.251307925299475,K_exponential_disk,1,19.62121279233429,14.729423984786433,14.4032869987777,14.4032869987777,-1.8480209265217749,0.0,-2.31929037039969,True,False,True
family_attractive_only,UGC11557,train,K_exponential_disk,12,32.96981266846553,34.503675638220066,32.96981266846553,50.85196061553799,K_exponential_disk,1,84.90678656810267,34.67928261004577,32.96981266846553,32.96981266846553,-17.88214794707246,0.0,-1.5338629697545372,True,False,True
family_attractive_only,UGC11820,train,K_scale_tail_spiral,10,5.218621983502207,9.228226219817985,6.284989425516106,19.008991554886983,K_exponential_disk,3,46.58973069765653,6.284989425516106,5.218621983502207,5.218621983502207,-12.724002129370877,1.0663674420138989,-2.943236794301879,True,False,True
family_attractive_only,UGC12632,train,K_scale_tail_spiral,15,6.032106398984771,7.673706532829834,5.766415468238759,22.96554462509714,K_scale_tail_spiral,1,56.83242107732188,5.766415468238759,6.032106398984771,6.032106398984771,-17.199129156858383,-0.265690930746012,-1.9072910645910746,True,True,True
family_attractive_only,UGC12732,train,K_scale_tail_spiral,16,7.718129754895397,6.818578331328152,6.263565949137006,16.867935488909183,K_scale_tail_spiral,1,35.167546956936754,6.263565949137006,7.718129754895397,7.718129754895397,-10.604369539772176,-1.454563805758391,-0.5550123821911459,True,True,True
family_attractive_only,UGCA281,train,K_scale_tail_spiral,7,1.9407170239409501,2.958109044402935,7.687221881833537,98.51859280038535,K_exponential_disk,3,291.6743443532741,7.687221881833537,1.9407170239409501,1.9407170239409501,-90.83137091855181,5.746504857892587,4.729112837430602,True,False,False
family_attractive_only,UGCA442,train,K_scale_tail_spiral,8,5.207292467615204,3.4784865920272874,4.318569912820944,33.149234661846926,K_scale_tail_spiral,1,89.03311905031038,4.318569912820944,5.207292467615204,5.207292467615204,-28.83066474902598,-0.8887225547942599,0.8400833207936569,True,True,False
global_unconstrained,CamB,holdout,K_scale_tail_spiral,9,13.63779853730796,15.623524086441458,10.767915405631506,11.97609992200678,K_compact_finite,2,9.58180986815506,10.767915405631506,13.128530216576998,13.217959681288278,-1.2081845163752742,-2.8698831316764544,-4.855608680809953,True,True,True
global_unconstrained,ESO116-G012,holdout,K_exponential_disk,15,11.508201668011028,9.108666488881621,12.072190579200203,12.000948361329064,K_compact_finite,3,11.708387151078833,12.274258623929747,12.072190579200203,12.020199308978611,0.0712422178711396,0.5639889111891758,2.9635240903185824,False,False,False
global_unconstrained,F561-1,holdout,K_scale_tail_spiral,6,28.55685188052471,32.526019723976546,27.682730821309246,27.844067642695848,K_exponential_disk,3,28.36600969492593,27.682730821309246,27.51083207812469,27.65536115503692,-0.16133682138660177,-0.8741210592154651,-4.8432889026673,True,True,True
global_unconstrained,F563-1,holdout,K_scale_tail_spiral,17,24.695833689633552,18.44568739642176,25.5492598845985,25.6777962851604,K_compact_finite,2,24.798770097145425,25.5492598845985,26.293160803562632,25.941457954773153,-0.1285364005619023,0.8534261949649462,7.103572488176738,True,False,False
global_unconstrained,F568-1,holdout,K_thick_flared,12,33.500610533676024,29.974188853658532,34.332098342254035,34.20743880124494,K_compact_finite,2,33.7171565814107,34.44763728408602,34.457522538238116,34.332098342254035,0.12465954100909471,0.8314878085780109,4.357909488595503,False,False,False
global_unconstrained,IC2574,holdout,K_scale_tail_spiral,34,7.5138151552258,13.51316984455882,6.292939424665889,6.559945843406028,K_exponential_disk,2,7.245570170378835,6.292939424665889,6.074100770412503,6.360166589426744,-0.26700641874013886,-1.2208757305599116,-7.220230419892932,True,True,True
global_unconstrained,IC4202,holdout,K_compact_finite,32,26.101514959176914,26.12803028857914,26.104613603758214,26.23622116149887,K_compact_finite,1,26.104613603758214,26.166321402997752,26.276635600605108,26.265706480893762,-0.1316075577406579,0.0030986445812999364,-0.023416684820926292,True,False,True
global_unconstrained,NGC0024,holdout,K_thick_flared,29,22.157814084096987,20.65262257294937,22.445806725480324,22.86258772015435,K_thick_flared,1,22.822585822663452,23.287243558247894,22.47793377955171,22.445806725480324,-0.41678099467402774,0.2879926413833367,1.793184152530955,True,False,False
global_unconstrained,NGC2683,holdout,K_thick_flared,11,10.314830339812675,14.151015414510422,9.757768973627895,10.058443823280859,K_exponential_disk,2,10.300571290729565,10.128411711941679,9.746348467171332,9.757768973627895,-0.30067484965296387,-0.5570613661847794,-4.3932464408825265,True,True,True
global_unconstrained,NGC3726,holdout,K_thick_flared,12,23.631876746434497,26.325344741169783,22.87876578769096,23.231125908952524,K_exponential_disk,2,23.60179116591937,23.314248885119223,22.777337675818984,22.87876578769096,-0.35236012126156524,-0.7531109587435374,-3.4465789534788236,True,True,True
global_unconstrained,NGC3949,holdout,K_thick_flared,7,8.950158230683527,11.297904622428334,8.718458347177059,8.746647114430251,K_exponential_disk,3,8.859277691157303,8.69043403462566,8.690229617507793,8.718458347177059,-0.028188767253192637,-0.23169988350646875,-2.579446275251275,True,True,True
global_unconstrained,NGC3972,holdout,K_thick_flared,10,7.806428086864266,6.774747860896815,8.251589265506064,8.169689341182524,K_compact_finite,2,7.927407663525711,8.289657301622116,8.292003058399745,8.251589265506064,0.08189992432354032,0.44516117864179794,1.4768414046092495,False,False,False
global_unconstrained,NGC4013,holdout,K_compact_finite,36,12.273912532057183,14.334222058319126,12.266787825030402,11.81937256137303,K_exponential_disk,4,12.266787825030402,12.108011484751586,11.637366144617548,11.712740054749958,0.4474152636573727,-0.007124707026781252,-2.067434233288724,False,True,True
global_unconstrained,NGC4088,holdout,K_thick_flared,12,38.98773649865968,42.18384581680386,38.31211753366075,38.62393661836279,K_exponential_disk,2,38.95306993734291,38.67714140048946,38.241598517256,38.31211753366075,-0.31181908470204434,-0.6756189649989324,-3.8717282831431135,True,True,True
global_unconstrained,NGC4183,holdout,K_exponential_disk,23,6.489693491114096,10.354993594406714,6.071221346130914,6.247388732659133,K_thick_flared,2,6.44562501915315,6.237972455056429,6.071221346130914,6.058568723767821,-0.17616738652821962,-0.4184721449831823,-4.283772248275801,True,True,True
global_unconstrained,NGC4214,holdout,K_scale_tail_spiral,14,17.991047303306434,15.27888150484993,19.076617000872,18.54435286090448,K_compact_finite,4,18.439047789198494,19.076617000872,18.630608495903708,18.563402297611233,0.5322641399675234,1.0855696975655675,3.7977354960220726,False,False,False
global_unconstrained,NGC4389,holdout,K_thick_flared,6,46.55692853885728,48.50110279830857,46.2301961277657,46.20043038087181,K_scale_tail_spiral,3,46.351378126274795,46.04924900422193,46.2006640121187,46.2301961277657,0.029765746893893663,-0.3267324110915766,-2.270906670542871,False,True,True
global_unconstrained,NGC5907,holdout,K_thick_flared,19,16.785509985459306,18.59536481497724,16.498298143246526,16.676972132048235,K_thick_flared,1,16.780779528839197,16.720645638447284,16.529491228858223,16.498298143246526,-0.17867398880170882,-0.2872118422127805,-2.0970666717307154,True,True,True
global_unconstrained,NGC5985,holdout,K_compact_finite,33,72.28739039126062,69.40357999391347,72.30504178317815,72.99244324333996,K_compact_finite,1,72.30504178317815,72.57714492497306,73.24159365980466,73.15859114524216,-0.6874014601618086,0.017651391917539172,2.901461789264687,True,False,False
global_unconstrained,NGC6789,holdout,K_scale_tail_spiral,4,15.897752239176857,15.396246199577478,18.115515985674488,18.56630216564462,K_thick_flared,3,23.58502515095289,18.115515985674488,16.068003067693,16.045878278287972,-0.45078617997013026,2.2177637464976314,2.7192697860970103,True,False,False
global_unconstrained,NGC6946,holdout,K_compact_finite,58,15.025447425206579,17.728143095419597,14.992353869573893,14.481813482019895,K_exponential_disk,4,14.992353869573893,14.702475563232142,14.343542648159861,14.39942223466768,0.5105403875539984,-0.03309355563268568,-2.7357892258457035,False,True,True
global_unconstrained,NGC7331,holdout,K_thick_flared,36,25.485065060071012,29.311675230419702,24.925265620269645,25.216746488672026,K_exponential_disk,2,25.474555421500877,25.31752574297068,24.858158301544524,24.925265620269645,-0.2914808684023811,-0.5597994398013668,-4.386409610150057,True,True,True
global_unconstrained,UGC00731,holdout,K_scale_tail_spiral,12,12.845453066903099,11.466827035781066,13.655301565998666,13.49608055564083,K_compact_finite,3,12.984133567771766,13.655301565998666,13.968754121854296,13.535353977296433,0.15922101035783598,0.8098484990955672,2.1884745302176007,False,False,False
global_unconstrained,UGC00891,holdout,K_scale_tail_spiral,5,5.958365558298525,7.682081654505746,5.892027548107627,5.882668094548291,K_exponential_disk,2,5.930069245482975,5.892027548107627,5.803997250877593,5.913937787284305,0.00935945355933665,-0.06633801019089791,-1.7900541063981183,False,True,True
global_unconstrained,UGC02023,holdout,K_scale_tail_spiral,5,12.198048884046239,13.979836766957423,10.927875609588408,11.560953698911517,K_scale_tail_spiral,1,11.459807844072085,10.927875609588408,11.562380963253203,11.660672289409263,-0.6330780893231083,-1.2701732744578305,-3.051961157369014,True,True,True
global_unconstrained,UGC02259,holdout,K_exponential_disk,8,16.43514083306515,13.66144175213647,17.349000704769132,17.068365668199345,K_compact_finite,3,16.664173746803357,17.36393532967284,17.349000704769132,17.17698792812183,0.2806350365697874,0.9138598717039805,3.6875589526326618,False,False,False
global_unconstrained,UGC03580,holdout,K_compact_finite,47,25.49452615076704,27.172706555031343,25.426803498328383,25.21021134408768,K_scale_tail_spiral,4,25.426803498328383,25.068186406119345,25.266551074732387,25.295896551411296,0.2165921542407041,-0.0677226524386576,-1.7459030567029608,False,True,True
global_unconstrained,UGC04305,holdout,K_scale_tail_spiral,22,23.999621706482884,26.588364190715332,22.85866236347097,23.431917778316926,K_scale_tail_spiral,1,23.52308772455316,22.85866236347097,23.338157154547897,23.434508455849713,-0.5732554148459563,-1.1409593430119145,-3.7297018272443623,True,True,True
