Name,xc,yc,PA,Ell,Rmin,Rmax,Flag,S4G,Simbad,NED,Nf,Comm,Tmag,q,PA1,n,Re,_RA,_DE
PGC091215,449.34,780.63,4.5,0.687,32,37,z,S4G,Simbad,NED,1,,16.29,0.207,2.29,1.081,17.74,189.22883,1.614
PGC091228,516.13,644.3,69.8,0.863,37,45,z,S4G,Simbad,NED,1,,16.97,0.128,69.28,0.655,20.3,191.75258,32.65142
PGC091408,385.92,795.17,153.4,0.872,7,15,z,S4G,Simbad,NED,1,,16.13,0.123,152.6,1.139,19.19,225.73042,-13.32833
PGC091413,265.25,802.94,58.4,0.812,27,32,z,S4G,Simbad,NED,1,,16.1,0.172,59.81,1.348,19.44,226.63917,-12.71722
PGC1059326,377.7,787.62,12.4,0.507,30,37,ok,S4G,Simbad,NED,2,,15.27,0.294,9.41,1.414,15.4,213.81993,-4.35886
PGC1063216,376.17,785.33,9.7,0.187,30,37,ok,S4G,Simbad,NED,3,,14.93,0.792,41.63,1.532,21.16,213.946,-4.0755
UGC00017,290.2,287.96,171.0,0.398,15,41,ok,S4G,Simbad,NED,2,,13.25,0.677,178.34,3.243,164.0,0.92996,15.21831
UGC00099,290.54,285.03,77.7,0.126,48,67,ok,S4G,Simbad,NED,2,,14.19,0.832,166.13,1.685,40.19,2.67,13.70939
UGC00122,300.25,284.62,107.4,0.752,22,30,u,S4G,Simbad,NED,1,,15.53,0.157,107.64,0.807,37.81,3.32375,17.02939
UGC00132,286.67,280.51,15.3,0.649,45,75,ok,S4G,Simbad,NED,1,,14.32,0.343,13.84,1.009,27.88,3.50322,12.96388
UGC00156,293.47,287.37,0.8,0.548,45,67,ok,S4G,Simbad,NED,2,,13.95,0.509,0.71,1.029,35.49,4.20108,12.35017
UGC00191,288.71,284.54,154.5,0.37,63,75,ok,S4G,Simbad,NED,2,,13.8,0.726,155.34,1.165,30.82,5.0215,10.87931
UGC00260,287.09,279.94,21.2,0.793,7,52,z,S4G,Simbad,NED,3,,12.68,0.162,21.38,1.291,23.4,6.76213,11.58381
UGC00290,286.28,281.13,132.2,0.778,33,41,ok,S4G,Simbad,NED,1,,15.65,0.232,134.85,2.006,54.6,7.28487,15.89911
UGC00313,521.42,773.23,14.9,0.372,30,41,ok,S4G,Simbad,NED,2,,13.95,0.572,13.32,0.695,11.66,7.85883,6.20676
UGC00320,516.8,775.79,173.5,0.792,22,30,z,S4G,Simbad,NED,1,,15.57,0.189,172.27,1.637,23.26,8.12887,2.57417
UGC00477,297.78,286.06,166.8,0.773,67,90,z,S4G,Simbad,NED,1,,13.91,0.217,166.35,1.904,44.69,11.55482,19.4899
UGC00634,517.04,772.81,35.9,0.518,60,67,ok,S4G,Simbad,NED,1,,14.68,0.532,35.07,1.134,30.68,15.35496,7.62603
UGC00711,282.87,276.16,118.6,0.852,33,52,z,S4G,Simbad,NED,1,,13.91,0.127,117.55,1.416,49.32,17.15529,1.64053
UGC00866,274.53,277.12,57.2,0.668,33,42,ok,S4G,Simbad,NED,1,,15.25,0.355,55.56,0.874,20.3,20.02862,-0.20581
UGC00882,513.84,774.42,89.1,0.452,35,41,ok,S4G,Simbad,NED,1,,14.88,0.581,103.5,1.211,28.57,20.23179,6.57408
UGC00891,291.99,281.72,49.8,0.633,78,89,ok,S4G,Simbad,NED,1,,14.6,0.336,50.93,0.71,36.4,20.32954,12.41172
UGC00903,289.37,280.52,52.6,0.799,11,18,z,S4G,Simbad,NED,2,,11.75,0.136,52.66,0.976,12.81,20.44914,17.59238
UGC00941,272.81,277.23,79.7,0.38,27,29,ok,S4G,Simbad,NED,1,,15.43,0.561,76.15,0.632,19.72,20.88508,6.96056
UGC00958,287.9,277.89,24.3,0.757,33,41,z,S4G,Simbad,NED,1,,15.44,0.213,26.03,1.214,17.05,21.14261,16.53696
UGC00964,283.65,275.18,88.7,0.781,13,18,z,S4G,Simbad,NED,1,,14.46,0.183,88.82,1.191,12.64,21.14606,7.72124
UGC01014,281.96,276.26,14.2,0.072,22,26,ok,S4G,Simbad,NED,1,,14.78,0.838,37.73,0.689,17.98,21.59846,6.27722
UGC01020,287.02,278.97,56.7,0.427,33,48,u,S4G,Simbad,NED,2,,13.66,0.385,50.71,2.598,15.96,21.68332,17.26448
UGC01104,281.24,282.4,179.9,0.485,49,56,ok,S4G,Simbad,NED,1,,14.2,0.652,3.94,1.076,15.68,23.17722,18.3171
UGC01110,282.18,276.56,173.5,0.804,45,52,ok,S4G,Simbad,NED,2,,14.21,0.209,176.07,1.256,30.64,23.32361,13.33244
UGC01112,273.62,275.12,109.5,0.648,30,36,ok,S4G,Simbad,NED,1,,14.48,0.358,110.68,0.843,19.14,23.32829,3.07058
UGC01133,519.27,1105.24,69.9,0.081,24,27,u,S4G,Simbad,NED,1,,15.59,0.836,148.91,1.503,29.24,23.762,4.38125
UGC01176,274.77,288.04,28.8,0.235,67,82,u,S4G,Simbad,NED,1,,13.98,0.775,37.16,0.922,57.92,25.04329,15.90517
UGC01195,279.84,279.54,46.0,0.75,75,97,u,S4G,Simbad,NED,2,,13.43,0.401,42.42,1.47,39.48,25.61246,13.97697
UGC01197,284.8,278.74,54.0,0.75,33,41,ok,S4G,Simbad,NED,2,,14.74,0.239,56.17,1.337,25.96,25.63769,18.30569
UGC01200,280.42,274.49,166.6,0.394,45,52,ok,S4G,Simbad,NED,1,,13.68,0.581,168.99,0.874,22.61,25.70162,13.15556
UGC01240,275.67,276.7,84.2,0.646,24,28,ok,S4G,Simbad,NED,1,,15.31,0.331,85.3,1.041,13.3,26.58612,4.26392
UGC01500,279.94,273.45,168.3,0.722,21,27,z,S4G,Simbad,NED,1,,15.04,0.18,168.24,0.908,14.37,30.30085,19.6753
UGC01547,281.43,279.77,87.2,0.311,45,48,ok,S4G,Simbad,NED,1,,14.24,0.717,75.86,1.115,28.93,30.83467,22.04133
UGC01551,284.23,275.64,122.6,0.151,63,67,ok,S4G,Simbad,NED,3,,12.93,0.841,112.28,0.897,34.83,30.90623,24.07552
UGC01670,278.43,273.03,123.6,0.233,30,33,u,S4G,Simbad,NED,1,,14.78,0.836,117.22,1.189,37.8,32.68329,6.75878
UGC01753,290.63,277.84,20.4,0.624,26,30,ok,S4G,Simbad,NED,1,,15.01,0.367,18.09,0.854,17.09,34.1345,28.20594
UGC01803,459.62,781.12,57.4,0.833,45,48,z,S4G,Simbad,NED,1,,14.62,0.163,56.93,0.998,36.17,35.12142,6.81042
UGC01839,547.07,767.64,45.3,0.846,33,41,z,S4G,Simbad,NED,1,,14.99,0.147,45.34,0.95,34.44,35.62492,-0.61786
UGC01862,274.17,273.99,21.8,0.19,67,75,ok,S4G,Simbad,NED,2,,13.1,0.839,2.38,0.629,23.71,36.10332,-2.16237
UGC01945,276.46,267.86,3.8,0.555,56,75,ok,S4G,Simbad,NED,2,,13.37,0.37,8.54,0.825,31.7,37.05157,-1.34898
UGC01970,281.19,275.15,22.5,0.798,48,56,z,S4G,Simbad,NED,2,,13.53,0.155,22.95,1.612,22.7,37.47508,25.25641
UGC01981,277.01,266.47,41.6,0.126,41,48,u,S4G,Simbad,NED,1,,14.52,0.764,171.92,1.126,38.1,37.57179,0.93653
UGC01999,266.06,269.24,94.8,0.708,45,52,ok,S4G,Simbad,NED,1,,14.53,0.259,94.76,1.239,27.04,37.9675,19.1531
UGC02081,272.15,272.16,73.8,0.434,48,56,ok,S4G,Simbad,NED,2,,13.89,0.583,74.43,1.537,35.89,39.00388,0.41999
UGC02082,765.16,1072.16,131.3,0.804,82,105,z,S4G,Simbad,NED,1,,12.43,0.199,131.49,1.403,57.23,39.0673,25.42382
UGC02275,600.8,546.56,26.2,0.494,60,67,ok,S4G,Simbad,NED,1,,14.25,0.621,33.6,1.046,54.49,41.99092,3.88544
UGC02302,590.93,564.13,179.6,0.036,51,54,u,S4G,Simbad,NED,2,,13.64,0.784,74.01,1.364,60.24,42.2865,2.12703
UGC02345,261.91,271.77,52.8,0.314,48,52,u,S4G,Simbad,NED,2,,14.26,0.6,55.71,1.02,48.09,42.97158,-1.17144
UGC02429,262.98,270.85,60.5,0.661,35,40,ok,S4G,Simbad,NED,1,,15.22,0.281,57.09,0.875,23.89,44.28858,1.32639
UGC02443,269.29,269.27,161.9,0.449,41,48,ok,S4G,Simbad,NED,2,,13.39,0.52,163.0,0.664,20.08,44.58992,-2.04214
UGC03070,250.09,252.07,172.6,0.424,22,26,ok,S4G,Simbad,NED,2,,14.33,0.624,1.34,1.418,13.43,67.74854,-2.00334
UGC04024,296.98,723.63,111.0,0.719,60,75,ok,S4G,Simbad,NED,2,,13.88,0.225,112.88,1.158,23.36,117.13862,62.2074
UGC04121,370.39,789.83,168.3,0.775,60,71,u,S4G,Simbad,NED,2,,14.41,0.239,169.0,2.584,75.33,119.72658,58.04231
UGC04148,382.64,779.8,13.3,0.771,45,52,u,S4G,Simbad,NED,1,,15.63,0.222,11.75,0.954,28.04,120.09929,42.19372
UGC04151,584.39,293.93,147.8,0.065,31,37,ok,S4G,Simbad,NED,2,,12.82,0.889,137.43,1.253,17.47,121.07777,77.81664
UGC04169,478.47,796.09,142.7,0.492,60,75,ok,S4G,Simbad,NED,1,,13.29,0.556,137.13,0.937,24.66,120.63717,61.38822
UGC04238,587.13,293.17,78.3,0.645,101,108,ok,S4G,Simbad,NED,2,,13.34,0.36,74.0,1.268,33.02,122.90315,76.42174
UGC04241,417.07,779.85,142.8,0.509,67,75,u,S4G,Simbad,NED,3,,12.4,0.399,144.62,6.905,40.62,122.34904,57.76319
UGC04305,874.97,632.08,30.5,0.239,90,112,u,S4G,Simbad,NED,1,,11.95,0.782,32.55,0.825,101.45,124.77074,70.72003
UGC04306,364.37,818.85,136.9,0.344,37,45,u,S4G,Simbad,NED,3,,12.68,0.385,136.29,1.614,5.63,124.40319,35.44597
UGC04390,549.01,581.33,82.5,0.217,45,52,ok,S4G,Simbad,NED,2,,13.14,0.724,67.75,2.247,55.43,126.96612,73.51733
UGC04393,304.11,238.71,55.9,0.325,52,63,ok,S4G,Simbad,NED,2,,13.09,0.424,53.26,2.899,29.6,126.51815,45.96746
UGC04413,585.48,578.19,106.9,0.828,45,54,z,S4G,Simbad,NED,2,,15.24,0.171,106.7,1.159,28.34,127.443,73.85736
UGC04426,408.88,258.19,9.5,0.344,52,60,u,S4G,Simbad,NED,1,,15.43,0.633,9.15,0.712,30.2,127.1185,41.85669
UGC04483,302.79,644.89,170.4,0.457,24,30,u,S4G,Simbad,NED,1,,15.87,0.504,175.11,0.44,20.88,129.26371,69.77478
UGC04499,478.51,740.32,139.9,0.253,75,82,ok,S4G,Simbad,NED,1,,13.47,0.562,161.53,1.851,48.03,129.42287,51.65238
UGC04514,464.6,731.93,65.8,0.59,75,90,ok,S4G,Simbad,NED,2,,13.63,0.331,71.55,1.136,33.2,129.90708,53.4565
UGC04543,479.5,774.0,4.0,0.173,37,41,ok,S4G,Simbad,NED,2,,13.73,0.683,168.06,2.362,53.83,130.84102,45.73599
UGC04549,497.8,797.21,9.5,0.169,47,52,ok,S4G,Simbad,NED,2,,12.79,0.88,172.77,1.339,21.0,131.08943,58.84187
UGC04550,407.99,792.52,4.9,0.713,16,20,z,S4G,Simbad,NED,1,,13.13,0.185,4.44,2.706,17.0,130.81667,13.08585
UGC04551,489.62,769.67,112.0,0.621,52,67,u,S4G,Simbad,NED,2,,11.92,0.752,114.21,3.051,6.16,131.02458,49.79397
UGC04559,659.66,496.17,50.7,0.716,16,22,ok,S4G,Simbad,NED,3,,12.51,0.231,51.13,1.6,15.79,131.03171,30.11911
UGC04621,428.84,789.64,133.2,0.401,30,37,ok,S4G,Simbad,NED,3,,12.32,0.501,146.14,7.026,28.14,132.54916,35.07643
UGC04623,606.19,504.07,58.4,0.722,67,82,ok,S4G,Simbad,NED,2,,12.14,0.292,57.45,0.862,37.5,133.29637,76.48607
UGC04628,488.85,758.76,73.3,0.717,45,52,ok,S4G,Simbad,NED,1,,14.84,0.229,73.9,0.95,25.26,132.91946,51.11869
UGC04659,492.78,766.23,112.6,0.669,52,60,ok,S4G,Simbad,NED,2,,14.49,0.338,115.17,1.68,32.76,133.66787,47.10397
UGC04701,624.62,298.4,108.9,0.6,56,63,ok,S4G,Simbad,NED,2,,14.15,0.694,121.05,2.539,32.69,135.5042,78.27751
UGC04704,444.85,275.18,115.5,0.832,67,82,z,S4G,Simbad,NED,1,,14.62,0.155,114.78,1.085,62.85,134.75117,39.20992
UGC04714,677.42,300.32,100.3,0.184,35,42,ok,S4G,Simbad,NED,2,,13.4,0.713,87.65,1.487,20.18,135.81365,78.5629
UGC04722,415.94,791.8,32.8,0.766,45,52,u,S4G,Simbad,NED,1,,15.06,0.22,30.39,1.204,27.8,135.098,25.61128
UGC04725,439.0,785.11,66.4,0.822,26,33,z,S4G,Simbad,NED,2,,16.34,0.132,67.49,1.306,19.34,135.23071,31.99308
UGC04753,490.22,755.5,33.0,0.812,45,52,z,S4G,Simbad,NED,2,,14.77,0.131,32.05,1.041,24.07,136.14142,45.29232
UGC04777,456.21,784.12,140.0,0.751,37,45,u,S4G,Simbad,NED,1,,14.57,0.204,139.52,0.731,30.04,136.669,34.61886
UGC04787,454.13,273.17,7.1,0.664,45,60,u,S4G,Simbad,NED,1,,14.2,0.337,5.88,0.809,27.62,136.8955,33.27689
UGC04797,423.96,791.55,47.3,0.224,37,42,u,S4G,Simbad,NED,1,,13.8,0.873,55.6,1.236,43.66,137.04462,5.92767
UGC04800,532.58,733.94,115.6,0.66,45,52,ok,S4G,Simbad,NED,2,,13.95,0.331,118.19,1.004,21.95,137.33167,54.91169
UGC04824,524.39,781.9,98.8,0.714,75,90,ok,S4G,Simbad,NED,2,,13.46,0.254,98.8,0.952,38.02,137.88989,51.25429
UGC04834,466.05,277.91,129.8,0.488,24,27,u,S4G,Simbad,NED,1,,15.41,0.543,127.0,1.403,25.57,137.96225,34.96347
UGC04837,434.99,787.78,152.0,0.315,35,41,u,S4G,Simbad,NED,1,,15.04,0.586,172.64,0.731,24.78,138.03999,35.53157
UGC04841,574.89,442.78,142.7,0.316,112,142,ok,S4G,Simbad,NED,2,,12.67,0.754,133.2,1.318,61.97,138.69965,74.23248
UGC04845,429.25,791.45,101.9,0.669,22,30,u,S4G,Simbad,NED,2,,13.9,0.371,103.21,1.613,24.92,138.10763,9.9555
UGC04867,465.88,777.53,92.3,0.392,60,69,ok,S4G,Simbad,NED,2,,13.71,0.691,81.26,2.684,45.16,138.67975,40.87953
UGC04871,478.21,278.69,13.9,0.55,37,45,u,S4G,Simbad,NED,1,,15.12,0.541,4.44,1.017,29.58,138.73458,39.26247
UGC04878,457.34,784.18,28.0,0.758,22,30,u,S4G,Simbad,NED,2,,16.03,0.233,28.0,1.112,23.14,138.8618,31.40152
UGC04922,518.18,286.01,59.2,0.546,97,120,ok,S4G,Simbad,NED,2,,13.4,0.466,58.99,1.287,53.17,139.65295,47.87206
UGC04953,470.97,774.63,118.0,0.729,30,37,ok,S4G,Simbad,NED,1,,15.67,0.3,119.17,1.223,20.29,140.1072,36.24595
UGC04970,489.64,278.54,103.8,0.806,12,16,z,S4G,Simbad,NED,2,,14.47,0.117,103.94,1.131,13.27,140.43991,39.52483
UGC04982,491.72,280.91,4.1,0.586,39,43,ok,S4G,Simbad,NED,3,,13.26,0.302,3.61,0.584,15.28,140.76283,44.55488
UGC04988,475.07,780.08,74.5,0.243,43,47,ok,S4G,Simbad,NED,2,,14.7,0.661,58.74,1.068,19.09,140.81381,34.73444
UGC05004,486.29,279.67,120.7,0.392,30,37,ok,S4G,Simbad,NED,2,,14.82,0.628,123.15,1.197,22.36,141.14208,34.65933
UGC05015,475.02,278.34,39.3,0.068,51,54,ok,S4G,Simbad,NED,2,,13.96,0.79,26.99,2.193,40.26,141.45008,34.27711
UGC05020,486.21,278.5,77.1,0.751,52,60,ok,S4G,Simbad,NED,2,,14.24,0.255,75.76,1.267,26.15,141.50642,34.65356
UGC05047,485.71,279.32,164.4,0.77,46,52,z,S4G,Simbad,NED,1,,15.28,0.198,159.71,1.155,30.51,142.20687,51.5605
UGC05050,645.01,391.01,52.9,0.713,6,10,z,S4G,Simbad,NED,2,,13.85,0.251,53.23,1.349,11.34,142.79575,76.46503
UGC05076,518.89,289.97,97.8,0.242,45,48,ok,S4G,Simbad,NED,1,,14.96,0.917,117.4,0.758,20.42,143.15287,51.87222
UGC05107,437.03,792.66,43.8,0.76,45,60,ok,S4G,Simbad,NED,2,,14.82,0.222,44.61,1.364,34.42,143.78075,5.11983
UGC05114,745.18,301.29,136.9,0.467,46,48,u,S4G,Simbad,NED,1,,15.21,0.559,148.76,0.902,16.3,145.01833,82.10444
UGC05139,605.02,303.16,128.6,0.414,71,75,u,S4G,Simbad,NED,1,,13.36,0.952,155.15,0.586,93.36,145.13471,71.18222
UGC05172,543.1,288.24,9.5,0.645,33,37,u,S4G,Simbad,NED,2,,15.05,0.621,18.26,1.583,28.99,145.46758,48.67067
UGC05179,597.66,748.98,129.6,0.438,37,45,ok,S4G,Simbad,NED,2,,13.95,0.686,117.16,5.185,29.19,145.75659,58.97356
UGC05203,640.39,332.98,80.2,0.871,56,67,z,S4G,Simbad,NED,2,,14.71,0.114,79.99,1.16,35.7,146.73268,79.81063
UGC05228,368.81,826.94,123.8,0.696,71,90,ok,S4G,Simbad,NED,3,,12.52,0.277,121.35,1.286,27.62,146.51521,1.66832
UGC05238,441.75,794.25,53.3,0.657,60,71,ok,S4G,Simbad,NED,2,,13.91,0.379,52.03,1.685,31.7,146.72492,0.50466
UGC05245,436.16,783.54,157.2,0.845,52,60,z,S4G,Simbad,NED,2,,14.74,0.147,158.59,1.558,53.17,146.89387,-2.03311
UGC05249,511.05,286.6,16.4,0.759,75,86,ok,S4G,Simbad,NED,3,,13.7,0.21,16.48,1.26,43.73,146.93909,2.62748
UGC05272,423.22,260.97,119.5,0.764,52,63,u,S4G,Simbad,NED,1,,14.37,0.384,118.11,0.932,44.4,147.59337,31.48792
UGC05336,640.0,302.0,111.5,0.257,37,48,u,S4G,Simbad,NED,0,Fit uncertain,13.17,0.738,56.04,1.734,205.77,149.38375,69.04611
UGC05340,488.14,268.87,23.6,0.422,26,37,u,S4G,Simbad,NED,1,,15.28,0.604,24.01,0.893,28.32,149.19175,28.82606
UGC05347,499.23,289.34,17.4,0.846,16,21,z,S4G,Simbad,NED,2,,14.46,0.112,18.01,1.024,18.51,149.31883,4.52697
UGC05349,495.82,281.14,39.8,0.738,45,63,ok,S4G,Simbad,NED,2,,13.87,0.299,37.87,1.127,38.69,149.5265,37.29269
UGC05354,544.04,733.65,76.3,0.431,37,41,ok,S4G,Simbad,NED,2,,13.86,0.526,73.54,1.517,27.77,149.72257,47.73687
UGC05358,470.25,795.51,73.2,0.529,48,56,ok,S4G,Simbad,NED,2,,14.51,0.375,89.75,1.519,24.51,149.69637,11.38839
UGC05364,852.0,334.0,101.7,0.826,93,112,u,S4G,Simbad,NED,0,No fit,,,,,,149.86025,30.74639
UGC05373,942.68,466.27,96.5,0.372,210,262,u,S4G,Simbad,NED,1,,11.65,0.669,98.46,0.998,132.37,150.00021,5.33233
UGC05376,505.71,287.02,150.2,0.711,7,15,z,S4G,Simbad,NED,2,,12.06,0.215,151.05,1.439,9.29,150.11279,3.37431
UGC05391,497.68,282.79,167.9,0.693,52,63,u,S4G,Simbad,NED,2,,14.37,0.508,173.69,1.566,31.51,150.42129,37.24775
UGC05393,488.7,752.96,117.9,0.491,47,54,ok,S4G,Simbad,NED,2,,14.2,0.48,125.36,1.383,32.65,150.425,33.13708
UGC05401,471.78,784.02,77.9,0.446,27,30,u,S4G,Simbad,NED,2,,15.09,0.451,68.83,2.06,42.32,150.63087,19.03281
UGC05403,543.12,341.55,77.9,0.477,26,33,ok,S4G,Simbad,NED,3,,12.58,0.43,80.83,5.972,5.93,150.64816,19.17707
UGC05421,579.91,298.58,170.1,0.8,30,41,z,S4G,Simbad,NED,1,,15.57,0.218,171.36,1.814,47.97,151.17458,55.31114
UGC05423,614.0,300.0,137.8,0.394,26,52,u,S4G,Simbad,NED,1,,14.48,0.58,139.21,0.899,29.31,151.37683,70.36497
UGC05427,494.25,759.6,110.0,0.413,39,45,ok,S4G,Simbad,NED,1,,14.63,0.644,100.41,1.195,24.46,151.16987,29.36442
UGC05446,507.76,282.78,51.2,0.759,41,48,ok,S4G,Simbad,NED,2,,15.05,0.239,49.23,1.127,21.77,151.62863,32.94638
UGC05451,508.79,789.8,101.2,0.612,60,75,ok,S4G,Simbad,NED,2,,13.57,0.413,100.85,0.86,28.67,151.82954,47.00578
UGC05456,465.94,274.85,149.7,0.411,39,46,ok,S4G,Simbad,NED,2,,13.65,0.34,147.78,1.084,27.77,151.83409,10.36116
UGC05459,429.64,755.15,131.0,0.864,22,52,z,S4G,Simbad,NED,2,,12.08,0.137,131.32,0.97,46.92,152.04196,53.08348
UGC05464,499.42,755.16,118.8,0.345,22,26,ok,S4G,Simbad,NED,1,,15.06,0.653,123.35,1.449,29.9,152.03233,29.54197
UGC05478,501.13,764.52,37.9,0.131,38,39,u,S4G,Simbad,NED,2,,13.92,0.657,40.51,1.6,48.74,152.38208,30.15042
UGC05522,483.88,283.91,139.4,0.49,37,45,ok,S4G,Simbad,NED,2,,13.94,0.485,136.56,1.166,21.91,153.49498,7.02413
UGC05524,493.22,283.49,44.2,0.822,30,37,ok,S4G,Simbad,NED,2,,14.08,0.157,44.6,1.425,29.75,153.59036,22.12468
UGC05540,526.39,286.43,108.4,0.717,48,63,z,S4G,Simbad,NED,2,,14.54,0.235,110.6,1.024,24.46,154.09255,37.77927
UGC05571,530.21,784.12,168.1,0.627,28,33,u,S4G,Simbad,NED,0,Fit uncertain,15.86,0.554,176.54,1.459,37.95,154.92546,52.0645
UGC05574,494.5,281.26,91.5,0.714,30,34,ok,S4G,Simbad,NED,1,,14.85,0.242,91.78,1.175,17.55,154.92926,22.45254
UGC05575,495.36,279.86,57.4,0.488,30,37,ok,S4G,Simbad,NED,1,,15.38,0.414,53.82,0.932,20.02,154.94542,22.59472
UGC05612,701.61,298.58,166.8,0.27,97,120,ok,S4G,Simbad,NED,2,,12.57,0.726,115.17,1.401,51.83,156.02792,70.88222
UGC05633,484.31,280.38,174.2,0.369,37,48,ok,S4G,Simbad,NED,2,,13.18,0.391,167.54,2.846,116.81,156.16721,14.75675
UGC05642,477.52,781.87,95.8,0.777,26,33,z,S4G,Simbad,NED,2,,13.85,0.162,96.73,1.153,15.88,156.42418,11.73932
UGC05646,482.48,780.03,165.7,0.707,45,60,ok,S4G,Simbad,NED,2,,13.49,0.249,166.5,1.041,22.62,156.47105,14.36352
UGC05672,475.48,282.07,160.5,0.734,90,112,ok,S4G,Simbad,NED,1,,13.82,0.3,156.67,1.44,25.75,157.08794,22.5697
UGC05676,547.52,782.84,16.3,0.453,45,52,u,S4G,Simbad,NED,2,,14.03,0.772,9.84,1.316,23.79,157.27219,54.71811
UGC05677,506.63,288.35,2.9,0.79,18,24,z,S4G,Simbad,NED,1,,15.7,0.241,5.14,0.665,22.1,157.159,3.55878
UGC05688,688.85,346.21,150.3,0.356,56,71,ok,S4G,Simbad,NED,2,,13.24,0.564,150.74,1.679,73.27,157.60337,70.0505
UGC05689,730.12,295.33,152.7,0.793,17,22,z,S4G,Simbad,NED,2,,13.89,0.146,153.06,1.141,14.13,157.69102,73.88539
UGC05695,486.7,279.36,92.1,0.605,37,44,ok,S4G,Simbad,NED,2,,14.02,0.37,94.65,1.23,19.86,157.44496,13.0181
UGC05707,554.31,290.94,168.4,0.184,52,60,ok,S4G,Simbad,NED,2,,13.54,0.777,54.96,3.062,49.59,157.80908,43.13734
UGC05708,470.83,787.56,167.1,0.833,75,90,z,S4G,Simbad,NED,2,,13.9,0.171,167.93,1.339,60.78,157.80562,4.47211
UGC05720,526.27,287.4,124.0,0.264,26,33,ok,S4G,Simbad,NED,2,,12.8,0.616,135.37,4.708,6.06,158.13315,54.40098
UGC05739,484.57,276.78,152.7,0.558,39,48,u,S4G,Simbad,NED,2,,12.84,0.193,151.63,1.039,14.98,158.58246,13.7546
UGC05740,554.36,777.54,132.0,0.392,45,60,u,S4G,Simbad,NED,1,,14.65,0.688,146.9,0.874,24.29,158.69029,50.76889
UGC05764,468.34,284.6,46.8,0.533,33,41,u,S4G,Simbad,NED,1,,15.72,0.353,48.79,0.929,27.92,159.18142,31.54639
UGC05765,698.04,470.89,129.7,0.695,56,67,ok,S4G,Simbad,NED,2,,14.42,0.186,128.87,1.238,22.52,159.37064,68.8195
UGC05791,572.55,294.13,45.1,0.633,22,30,ok,S4G,Simbad,NED,2,,14.85,0.336,43.98,2.022,13.51,159.86187,47.94712
UGC05798,577.09,289.4,38.7,0.608,31,41,u,S4G,Simbad,NED,2,,14.75,0.232,43.22,0.675,15.45,159.94551,47.93197
UGC05814,727.36,295.91,132.3,0.406,31,36,u,S4G,Simbad,NED,3,,12.51,0.667,116.12,7.56,18.06,160.65932,77.4949
UGC05829,472.61,284.22,62.2,0.45,63,71,u,S4G,Simbad,NED,1,,13.75,0.632,70.14,0.736,58.97,160.67592,34.44897
UGC05832,497.15,280.44,103.2,0.122,26,30,ok,S4G,Simbad,NED,2,,13.33,0.564,87.36,1.971,29.46,160.70167,13.45944
UGC05833,498.25,276.32,146.9,0.608,30,41,ok,S4G,Simbad,NED,2,,13.29,0.449,147.6,7.115,16.02,160.77502,20.42222
UGC05841,712.75,698.36,131.7,0.434,41,48,ok,S4G,Simbad,NED,3,Fit fails,,,,,,161.23286,76.68796
UGC05844,524.35,285.71,118.2,0.786,33,41,z,S4G,Simbad,NED,2,,15.43,0.191,117.62,1.452,26.46,160.98333,28.14717
UGC05846,630.05,588.4,96.8,0.2,30,33,u,S4G,Simbad,NED,1,,14.95,0.738,88.36,0.981,43.18,161.12558,60.36817
UGC05897,493.02,281.87,72.7,0.676,82,97,ok,S4G,Simbad,NED,2,,12.55,0.341,73.25,2.088,44.3,161.92265,11.07712
UGC05898,532.23,284.49,157.7,0.7,30,36,u,S4G,Simbad,NED,2,,15.51,0.289,155.63,1.425,28.22,161.95979,33.72856
UGC05918,683.0,295.62,81.3,0.622,52,60,u,S4G,Simbad,NED,1,,14.47,0.651,85.6,1.365,83.36,162.40333,65.53117
UGC05921,530.32,285.42,163.4,0.755,60,71,ok,S4G,Simbad,NED,2,,14.62,0.251,162.55,1.142,28.23,162.30116,27.92769
UGC05922,524.95,290.99,7.5,0.336,26,36,ok,S4G,Simbad,NED,2,,13.99,0.706,16.72,1.309,14.97,162.25622,-0.64041
UGC05934,537.3,288.0,24.4,0.335,30,37,ok,S4G,Simbad,NED,2,,14.12,0.789,90.41,2.163,53.59,162.49617,31.90964
UGC05947,515.61,276.74,28.5,0.56,33,43,u,S4G,Simbad,NED,1,,14.94,0.421,27.23,0.897,30.33,162.62671,19.64436
UGC05958,532.42,287.59,177.6,0.705,41,52,z,S4G,Simbad,NED,3,,13.99,0.15,179.31,1.285,17.25,162.81584,27.84858
UGC05976,640.74,735.38,20.3,0.194,30,37,ok,S4G,Simbad,NED,2,,14.06,0.831,35.39,1.452,22.9,163.01154,55.60119
UGC05979,718.01,298.0,90.4,0.313,32,36,ok,S4G,Simbad,NED,1,,14.5,0.848,97.95,1.16,26.69,163.1715,67.98856
UGC05989,507.43,283.74,119.3,0.575,37,48,ok,S4G,Simbad,NED,2,,13.98,0.499,126.56,1.321,17.06,163.13306,19.79217
UGC05990,541.21,288.51,18.0,0.674,45,52,z,S4G,Simbad,NED,2,,14.13,0.223,13.8,1.385,12.27,163.15984,34.48279
UGC06014,494.42,282.37,70.9,0.474,35,39,ok,S4G,Simbad,NED,2,,15.16,0.487,71.38,1.09,18.66,163.42783,9.72761
