galaxy,split,formula_family,n_points_x,rmse_tpg_v6,rmse_mond,rmse_matched_family,rmse_wrong_family_mean,best_family,matched_family_rank,rmse_K_compact_finite,rmse_K_scale_tail_spiral,rmse_K_exponential_disk,rmse_K_thick_flared,matched_minus_wrong_mean,matched_minus_tpg_v6,matched_minus_mond,matched_beats_wrong_mean,matched_beats_tpg_v6,matched_beats_mond,role,manifest_confidence,manifest_caveat,hub_type,type_bin,inc_bin,distance_quality,distance_frac_error,inclination_deg,inclination_error_deg,n_points_y,r_min,r_median,r_max,mean_gas,mean_bulge,max_bulge,mean_log_sbdisk,peak_log_sb,scale_radius_proxy_kpc,tail_inner_radius_proxy_kpc,tail_cutoff_radius_proxy_kpc,compact_support_radius_proxy_kpc,thickness_h_over_rs_proxy,ring_radius_proxy_kpc,ring_width_proxy_kpc,bar_m2_proxy,lopsided_m1_proxy,amplitude_policy,parameter_source,forbidden_inputs,rotation_inferred_family,rotation_inferred_confidence,matches_current_proxy_family,memory_history_proxy_class,source_memory_proxy_flags,winner_tau_tpg_mond,baseline_success_class,claim_boundary
UGC04483,train,K_scale_tail_spiral,8,3.798705980303068,5.284251656234046,10.054495276935254,93.21784442133296,K_exponential_disk,3,273.76704066281366,10.054495276935254,2.573343301118045,3.3131493000672245,-83.16334914439771,6.255789296632186,4.770243620701208,True,False,False,control,1.0,none,10.0,irregular_T_ge_9,inc_mid_40_60,2.0,0.092814371257,58.0,3.0,8,0.08,0.6499999999999999,1.21,0.6143796114939095,0.0,0.0,0.4475480709352817,1.6201360549737576,0.3873659117997616,0.2274999999999999,1.581699664953815,0.6499999999999999,0.3564708251722593,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,HIGH,False,scale_tail_current_with_expdisk_readout_memory_candidate,gas_rich_late_or_irregular;low_surface_brightness_or_diffuse;rotation_current_proxy_mismatch,tpg_v6,tpg_success_possible_smooth_tail_or_memory_integrated_readout,baseline_success_morphology_audit_not_endpoint_not_validation
UGC05005,train,K_scale_tail_spiral,11,8.667266606701743,15.3370678339474,10.39639267224357,16.98419141295987,K_exponential_disk,3,38.14447192582326,10.39639267224357,5.514610993442102,7.293491319614239,-6.5877987407163,1.729126065541827,-4.94067516170383,True,False,True,middle,1.0,none,10.0,irregular_T_ge_9,inc_mid_40_60,1.0,0.199255121043,41.0,10.0,11,0.78,8.6,28.61,0.4038641511795717,0.0,0.0,0.4542579218273319,1.728272597895017,5.125148986889154,3.01,34.38727668262377,8.6,0.2617388680308072,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,HIGH,False,scale_tail_current_with_expdisk_readout_memory_candidate,gas_rich_late_or_irregular;low_surface_brightness_or_diffuse;rotation_current_proxy_mismatch,tpg_v6,tpg_success_possible_smooth_tail_or_memory_integrated_readout,baseline_success_morphology_audit_not_endpoint_not_validation
UGC05253,train,K_compact_finite,73,15.05917273003151,15.801028556046024,17.207837701966405,15.03323999830567,K_scale_tail_spiral,4,17.207837701966405,14.988985130439485,15.055467676421172,15.055267188056357,2.1745977036607353,2.1486649719348954,1.4068091459203806,False,False,False,middle,0.65,low_inclination;large_distance_error,2.0,early_T_le_2,inc_low_lt_40,1.0,0.249781659389,37.0,4.0,73,0.13,4.69,53.29,0.0255523053950325,0.7295551272670454,0.9982399760067936,2.119760107080481,2.8970880118020093,2.794994040524434,1.6415,53.97084117725064,8.111613546882444,0.0914985374277646,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_scale_tail_spiral,LOW,False,compact_proxy_with_alternate_readout_memory_candidate,bulge_or_compact_core_memory;distance_caveat;inclination_caveat;rotation_current_proxy_mismatch,tpg_v6,tpg_success_possible_closure_like_regularization_of_mismatched_proxy,baseline_success_morphology_audit_not_endpoint_not_validation
UGC05721,train,K_scale_tail_spiral,23,18.899011901061648,16.681620310362256,15.677533845245192,43.48011696039944,K_scale_tail_spiral,1,90.3678068923328,15.677533845245192,20.483426907693193,19.589117081172333,-27.80258311515425,-3.221478055816455,-1.0040864651170622,True,True,True,middle,0.85,large_distance_error,7.0,late_T_6_8,inc_high_60_80,1.0,0.299352750809,61.0,5.0,23,0.09,2.07,6.74,0.3921902654803912,0.0,0.0,0.8235814604913746,2.818173088643144,1.233611442193087,0.7244999999999999,8.06168119466892,2.07,0.2564856194661761,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_scale_tail_spiral,MEDIUM,True,current_readout_consistent_no_memory_proxy_flag,distance_caveat;gas_rich_late_or_irregular,tau_matched,current_morphology_readout_regular_candidate,baseline_success_morphology_audit_not_endpoint_not_validation
UGC05750,train,K_exponential_disk,11,9.302313712413987,15.43158945781573,7.20491638120323,29.50355086316383,K_exponential_disk,1,68.3287080370354,11.9062917336368,7.20491638120323,8.27565281881929,-22.298634481960605,-2.097397331210759,-8.226673076612501,True,True,True,middle,1.0,none,8.0,late_T_6_8,inc_high_60_80,1.0,0.199318568995,64.0,10.0,11,0.31,4.82,22.85,0.3142915344055706,0.0,0.0,0.9530233307792468,1.466274321789292,2.8724672228843864,1.687,26.440780780583648,4.82,0.2214311904825067,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,MEDIUM,True,current_readout_consistent_no_memory_proxy_flag,none,tau_matched,current_morphology_readout_regular_candidate,baseline_success_morphology_audit_not_endpoint_not_validation
UGC05764,train,K_scale_tail_spiral,10,10.69204900722308,8.472754908677588,6.982946574188482,51.259193880630136,K_scale_tail_spiral,1,128.97971898516718,6.982946574188482,13.217373811525976,11.580488845197232,-44.276247306441654,-3.709102433034598,-1.4898083344891069,True,True,True,middle,0.85,large_distance_error,10.0,irregular_T_ge_9,inc_high_60_80,1.0,0.299866131191,60.0,10.0,10,0.36,1.99,3.62,0.714941119286533,0.0,0.0,0.3049359654990929,1.1702617153949575,1.1859356376638857,0.6965,4.914043425908625,1.99,0.4017235036789399,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_scale_tail_spiral,HIGH,True,current_readout_consistent_no_memory_proxy_flag,distance_caveat;gas_rich_late_or_irregular;low_surface_brightness_or_diffuse,tau_matched,current_morphology_readout_regular_candidate,baseline_success_morphology_audit_not_endpoint_not_validation
UGC05918,train,K_scale_tail_spiral,8,3.852091274673392,4.343347077626917,3.820573804610818,44.42210980539513,K_scale_tail_spiral,1,121.26987286959196,3.820573804610818,7.051420187899206,4.945036358694197,-40.601536000784314,-0.0315174700625742,-0.522773273016099,True,True,True,control,0.85,large_distance_error,10.0,irregular_T_ge_9,inc_mid_40_60,1.0,0.300261096606,46.0,5.0,8,0.56,2.51,4.46,0.4059976350608525,0.0,0.0,0.6642599750759242,1.1264561134318043,1.4958283671036947,0.8784999999999998,5.365374726185701,2.51,0.2626989357773836,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_scale_tail_spiral,HIGH,True,current_readout_consistent_no_memory_proxy_flag,distance_caveat;gas_rich_late_or_irregular;low_surface_brightness_or_diffuse,tau_matched,current_morphology_readout_regular_candidate,baseline_success_morphology_audit_not_endpoint_not_validation
UGC05999,train,K_scale_tail_spiral,5,8.462273332104134,12.11108103755705,9.169425489037591,16.786029427432503,K_thick_flared,3,33.22042789040231,9.169425489037591,8.945748345421325,8.191912046473869,-7.61660393839491,0.7071521569334589,-2.9416555485194564,True,False,True,middle,0.6000000000000001,few_rotation_points;low_inclination,10.0,irregular_T_ge_9,inc_low_lt_40,1.0,0.199161425577,22.0,10.0,5,3.48,10.42,16.22,0.5221872403177525,0.0,0.0,0.5439319594868731,1.2678754193188977,6.209773539928486,3.647,20.45493851897697,10.42,0.3149842581429886,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_thick_flared,LOW,False,generic_current_vs_rotation_readout_mismatch_candidate,gas_rich_late_or_irregular;inclination_caveat;low_surface_brightness_or_diffuse;rotation_current_proxy_mismatch,tpg_v6,tpg_success_possible_smooth_tail_or_memory_integrated_readout,baseline_success_morphology_audit_not_endpoint_not_validation
UGC06399,train,K_scale_tail_spiral,9,6.570667508689696,4.007206920083819,4.496852360136039,26.811459274367895,K_scale_tail_spiral,1,63.0990000185335,4.496852360136039,9.479779827114978,7.855597977455201,-22.314606914231856,-2.073815148553657,0.4896454400522199,True,True,False,control,1.0,none,9.0,irregular_T_ge_9,inc_high_60_80,4.0,0.138888888889,75.0,2.0,9,0.87,4.37,7.85,0.2319194670523817,0.0,0.0,1.1541315069120708,1.7810369386211318,2.6042908224076284,1.5295,8.760283908180597,4.37,0.1843637601735718,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_scale_tail_spiral,HIGH,True,current_readout_consistent_no_memory_proxy_flag,gas_rich_late_or_irregular,mond,mond_success_possible_effective_radial_scaling_or_diffuse_disk_regime,baseline_success_morphology_audit_not_endpoint_not_validation
UGC06446,train,K_scale_tail_spiral,17,11.600558614682592,9.277034813965724,9.608036252006082,26.3334798535363,K_scale_tail_spiral,1,51.061924071982006,9.608036252006082,15.032039928535234,12.906475560091645,-16.725443601530216,-1.9925223626765105,0.3310014380403583,True,True,False,middle,0.85,large_distance_error,7.0,late_T_6_8,inc_mid_40_60,1.0,0.3,51.0,3.0,17,0.58,5.23,10.22,0.4804016766686586,0.0,0.0,0.3672145688515871,1.873843533223436,3.116805721096544,1.8305,12.674852567776846,5.23,0.2961807545008963,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_scale_tail_spiral,HIGH,True,current_readout_consistent_no_memory_proxy_flag,distance_caveat;gas_rich_late_or_irregular;low_surface_brightness_or_diffuse,mond,mond_success_possible_effective_radial_scaling_or_diffuse_disk_regime,baseline_success_morphology_audit_not_endpoint_not_validation
UGC06614,train,K_compact_finite,13,27.61230809264631,31.039843849947932,30.23188378036151,26.520038262348297,K_exponential_disk,4,30.23188378036151,28.277379480959787,24.935467272632938,26.347268033452178,3.7118455180132166,2.619575687715205,-0.807960069586418,False,False,True,candidate,0.8,low_inclination,1.0,early_T_le_2,inc_low_lt_40,1.0,0.1,36.0,10.0,13,3.23,15.76,64.59,0.0721533354231176,0.6451046539919792,0.9857127516483272,1.4338045762528178,1.8952014747788932,9.392133492252682,5.516,66.92019196748959,25.926849346913592,0.1124690009404029,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,LOW,False,compact_proxy_with_alternate_readout_memory_candidate,bulge_or_compact_core_memory;inclination_caveat;rotation_current_proxy_mismatch,tpg_v6,tpg_success_possible_closure_like_regularization_of_mismatched_proxy,baseline_success_morphology_audit_not_endpoint_not_validation
UGC06628,train,K_scale_tail_spiral,7,30.52936844963153,33.51825732954061,32.76752603659018,51.59834501008165,K_exponential_disk,3,97.81139989357231,32.76752603659018,27.73172057489266,29.251914561779977,-18.830818973491468,2.2381575869586534,-0.7507312929504266,True,False,True,candidate,0.45,few_rotation_points;low_inclination;large_distance_error,9.0,irregular_T_ge_9,inc_low_lt_40,1.0,0.3,20.0,10.0,7,1.1,4.39,7.69,0.2122512069495548,0.0,0.0,1.2227900942391288,1.7956019798941798,2.616209773539929,1.5364999999999998,8.50610589072104,4.39,0.1755130431272997,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,LOW,False,scale_tail_current_with_expdisk_readout_memory_candidate,distance_caveat;gas_rich_late_or_irregular;inclination_caveat;rotation_current_proxy_mismatch,tpg_v6,tpg_success_possible_smooth_tail_or_memory_integrated_readout,baseline_success_morphology_audit_not_endpoint_not_validation
UGC06667,train,K_scale_tail_spiral,9,21.777818607382592,16.71485279097738,18.254026493374933,35.9316027991122,K_scale_tail_spiral,1,57.416178357738,18.254026493374933,26.75236150929531,23.626268530303292,-17.677576305737265,-3.5237921140076587,1.5391737023975551,True,True,False,middle,1.0,none,6.0,late_T_6_8,inc_edge_ge_80,4.0,0.138888888889,89.0,1.0,9,0.87,4.37,7.85,0.5052786242817371,0.0,0.0,0.7111963667393879,1.033021444682911,2.6042908224076284,1.5295,9.833218600305818,4.37,0.3073753809267817,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_scale_tail_spiral,HIGH,True,current_readout_consistent_no_memory_proxy_flag,gas_rich_late_or_irregular;low_surface_brightness_or_diffuse,mond,mond_success_possible_effective_radial_scaling_or_diffuse_disk_regime,baseline_success_morphology_audit_not_endpoint_not_validation
UGC06786,train,K_compact_finite,45,33.56822624211261,29.84835494248942,22.485512324729054,33.78898901183639,K_compact_finite,1,22.485512324729054,32.45698073267055,34.75981033150059,34.150175971338044,-11.303476687107338,-11.082713917383554,-7.362842617760364,True,True,True,candidate,0.85,large_distance_error,0.0,early_T_le_2,inc_high_60_80,1.0,0.249829351536,64.0,3.0,45,0.16,6.0,34.05,0.0353529335417678,0.4767756768507679,0.996900522261458,1.7237797289619097,2.7131291807517837,3.5756853396901076,2.0999999999999996,34.6518836935486,8.860654061104608,0.0959088200937955,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_compact_finite,HIGH,True,current_readout_consistent_no_memory_proxy_flag,bulge_or_compact_core_memory;distance_caveat,tau_matched,current_morphology_readout_regular_candidate,baseline_success_morphology_audit_not_endpoint_not_validation
UGC06787,train,K_compact_finite,71,32.5137827820559,29.754940330408104,25.47360509382077,32.63528608820865,K_compact_finite,1,25.47360509382077,31.67306372483247,33.31741641789539,32.915378121898094,-7.161680994387883,-7.040177688235129,-4.281335236587335,True,True,True,candidate,0.85,large_distance_error,2.0,early_T_le_2,inc_high_60_80,1.0,0.249765258216,66.0,3.0,71,0.12,6.5,37.19,0.0258866078824616,0.7153139482935266,0.9987114007619136,1.7148958531034726,2.7948225267336477,3.873659117997617,2.275,37.67136147357437,11.149540663907922,0.0916489735471077,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_compact_finite,MEDIUM,True,current_readout_consistent_no_memory_proxy_flag,bulge_or_compact_core_memory;distance_caveat,tau_matched,current_morphology_readout_regular_candidate,baseline_success_morphology_audit_not_endpoint_not_validation
UGC06923,train,K_scale_tail_spiral,6,8.148037483804755,9.174294672212552,9.756185765361533,34.064735553249754,K_exponential_disk,3,87.8224585219624,9.756185765361533,6.821521520866956,7.5502266169199155,-24.30854978788822,1.6081482815567778,0.5818910931489807,True,False,False,middle,0.8,few_rotation_points,10.0,irregular_T_ge_9,inc_high_60_80,4.0,0.138888888889,65.0,2.0,6,0.93,3.295,5.16,0.2507682436295511,0.0,0.0,1.363173818400152,2.144200460183879,1.963647199046484,1.15325,5.806982068564242,3.295,0.192845709633298,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,MEDIUM,False,scale_tail_current_with_expdisk_readout_memory_candidate,gas_rich_late_or_irregular;rotation_current_proxy_mismatch,tpg_v6,tpg_success_possible_smooth_tail_or_memory_integrated_readout,baseline_success_morphology_audit_not_endpoint_not_validation
UGC06930,train,K_exponential_disk,10,7.129942401878801,10.61535991106732,6.7704197733511,15.319710280159526,K_thick_flared,2,31.49719182180449,7.94480881737857,6.7704197733511,6.517130201295519,-8.549290506808426,-0.3595226285277011,-3.844940137716221,True,True,True,control,0.8,low_inclination,7.0,late_T_6_8,inc_low_lt_40,4.0,0.138888888889,32.0,5.0,10,1.74,9.595,16.61,0.3051251394573602,0.0,0.0,1.0473510659748864,1.9465996250151327,5.718116805721097,3.35825,19.144064283193376,9.595,0.217306312755812,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_thick_flared,LOW,False,expdisk_current_with_vertical_projection_memory_candidate,bar_component_caveat;inclination_caveat;rotation_current_proxy_mismatch;rotation_external_family_mismatch,tau_matched,tau_formula_specificity_with_possible_memory_caveat,baseline_success_morphology_audit_not_endpoint_not_validation
UGC06973,train,K_compact_finite,9,43.77487056159231,46.219420778795254,59.15991593534564,43.60000185834795,K_exponential_disk,4,59.15991593534564,44.17366042741325,43.14755324227816,43.47879190535243,15.559914076997686,15.385045373753329,12.940495156550384,False,False,False,candidate,1.0,none,2.0,early_T_le_2,inc_high_60_80,4.0,0.138888888889,71.0,3.0,9,1.74,5.32,7.85,0.031100621588988,0.1663220424701575,0.1879850807208081,1.523648002401475,3.3526050258200035,3.1704410011918953,1.862,7.972069939736779,6.204833265941238,0.0939952797150446,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,LOW,False,compact_proxy_with_alternate_readout_memory_candidate,bulge_or_compact_core_memory;rotation_current_proxy_mismatch,tpg_v6,tpg_success_possible_closure_like_regularization_of_mismatched_proxy,baseline_success_morphology_audit_not_endpoint_not_validation
UGC07089,train,K_exponential_disk,12,11.854626156035648,15.11002549298317,8.347194825643959,29.909915872873057,K_exponential_disk,1,65.48553305250043,13.91579823380094,8.347194825643959,10.328416332317806,-21.562721047229097,-3.5074313303916895,-6.762830667339211,True,True,True,middle,1.0,none,8.0,late_T_6_8,inc_edge_ge_80,4.0,0.138888888889,80.0,3.0,12,0.87,5.675000000000001,9.16,0.2391226670372042,0.0,0.0,1.0471246514878445,1.8326366275967032,3.382002383790227,1.98625,10.255181815030395,5.675000000000001,0.1876052001667419,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,MEDIUM,True,current_readout_consistent_no_memory_proxy_flag,edge_or_projection_caveat,tau_matched,current_morphology_readout_regular_candidate,baseline_success_morphology_audit_not_endpoint_not_validation
UGC07125,train,K_scale_tail_spiral,13,23.50738158433897,30.74421689899473,25.49714427081561,30.944057449885737,K_exponential_disk,3,53.571162588691365,25.49714427081561,18.03480007443073,21.22620968653512,-5.446913179070126,1.9897626864766416,-5.247072628179115,True,False,True,candidate,0.85,large_distance_error,9.0,irregular_T_ge_9,inc_edge_ge_80,1.0,0.29797979798,90.0,3.0,13,1.44,10.08,18.68,0.5080285011253733,0.0,0.0,0.6350165516579116,1.7179200258369935,6.007151370679381,3.5279999999999996,23.42498620051099,10.08,0.308612825506418,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,MEDIUM,False,scale_tail_current_with_expdisk_readout_memory_candidate,distance_caveat;gas_rich_late_or_irregular;low_surface_brightness_or_diffuse;rotation_current_proxy_mismatch,tpg_v6,tpg_success_possible_smooth_tail_or_memory_integrated_readout,baseline_success_morphology_audit_not_endpoint_not_validation
UGC07232,train,K_scale_tail_spiral,4,4.330516350390615,4.2010085891531075,6.488737231787711,108.06201339665492,K_thick_flared,3,315.4170521305552,6.488737231787711,4.405979516464216,4.3630085429453525,-101.57327616486722,2.158220881397096,2.2877286426346037,True,False,False,control,0.8,few_rotation_points,10.0,irregular_T_ge_9,inc_mid_40_60,2.0,0.060070671378,59.0,5.0,4,0.21,0.515,0.82,0.2042506889764986,0.0,0.0,1.5562534505851269,2.121395680707223,0.3069129916567342,0.18025,0.9037427824803644,0.515,0.1719128100394243,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_thick_flared,LOW,False,generic_current_vs_rotation_readout_mismatch_candidate,gas_rich_late_or_irregular;rotation_current_proxy_mismatch,mond,mond_success_possible_effective_radial_scaling_or_diffuse_disk_regime,baseline_success_morphology_audit_not_endpoint_not_validation
UGC07323,train,K_exponential_disk,10,7.870558254421247,9.408514005252677,5.738379289187959,35.814392261082226,K_exponential_disk,1,90.40493504658065,10.14153546927387,5.738379289187959,6.896706267392179,-30.076012971894265,-2.1321789652332876,-3.670134716064716,True,True,True,middle,0.85,large_distance_error,8.0,late_T_6_8,inc_mid_40_60,1.0,0.3,47.0,3.0,10,0.58,3.205,5.82,0.1190454371697683,0.0,0.0,1.5776940864593925,2.1330276728998774,1.9100119189511324,1.12175,6.166422222164026,3.205,0.1335704467263957,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,MEDIUM,True,current_readout_consistent_no_memory_proxy_flag,distance_caveat,tau_matched,current_morphology_readout_regular_candidate,baseline_success_morphology_audit_not_endpoint_not_validation
UGC07399,train,K_exponential_disk,10,29.951109537180734,27.270722350345288,32.593702666180214,38.533595258660135,K_scale_tail_spiral,3,57.29255502300082,27.224941789609375,32.593702666180214,31.083288963370187,-5.9398925924799215,2.6425931289994757,5.322980315834926,True,False,False,candidate,0.85,large_distance_error,8.0,late_T_6_8,inc_mid_40_60,1.0,0.300118623962,55.0,3.0,10,0.61,3.375,6.13,0.356599007960146,0.0,0.0,0.9088704411157068,2.118727550427005,2.0113230035756855,1.18125,7.222975959397847,3.375,0.2404695535820656,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_scale_tail_spiral,MEDIUM,False,expdisk_proxy_with_scale_tail_readout_memory_candidate,distance_caveat;gas_rich_late_or_irregular;rotation_current_proxy_mismatch,mond,mond_success_possible_effective_radial_scaling_or_diffuse_disk_regime,baseline_success_morphology_audit_not_endpoint_not_validation
UGC07524,train,K_scale_tail_spiral,31,5.168715146792566,7.393493259839208,5.631555109722481,22.946474134189337,K_thick_flared,2,56.318846315791305,5.631555109722481,6.954863278138242,5.565712808638458,-17.314919024466853,0.4628399629299151,-1.7619381501167268,True,False,True,control,1.0,none,9.0,irregular_T_ge_9,inc_mid_40_60,2.0,0.050632911392,46.0,3.0,31,0.35,5.51,10.69,0.3460297017187979,0.0,0.0,0.9270544778487194,1.7345598215794762,3.2836710369487485,1.9285,12.539528755686971,5.51,0.235713365773459,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_thick_flared,LOW,False,generic_current_vs_rotation_readout_mismatch_candidate,gas_rich_late_or_irregular;rotation_current_proxy_mismatch,tpg_v6,tpg_success_possible_smooth_tail_or_memory_integrated_readout,baseline_success_morphology_audit_not_endpoint_not_validation
UGC07559,train,K_scale_tail_spiral,7,8.085663881075234,10.48876346756678,12.843255511283772,65.31979461327889,K_exponential_disk,3,182.7597696633325,12.843255511283772,5.979985469576416,7.219628706927766,-52.476539101995115,4.7575916302085375,2.354492043716993,True,False,False,middle,0.8,few_rotation_points,10.0,irregular_T_ge_9,inc_high_60_80,2.0,0.050301810865,61.0,3.0,7,0.36,1.45,2.53,0.4116719704674914,0.0,0.0,0.8025130993252912,1.4898179083014509,0.8641239570917759,0.5075,3.0507650426413764,1.45,0.2652523867103711,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,MEDIUM,False,scale_tail_current_with_expdisk_readout_memory_candidate,gas_rich_late_or_irregular;rotation_current_proxy_mismatch,tpg_v6,tpg_success_possible_smooth_tail_or_memory_integrated_readout,baseline_success_morphology_audit_not_endpoint_not_validation
UGC07608,train,K_scale_tail_spiral,8,11.086952972273936,7.643350201540864,7.4459557613823,43.0062526897704,K_scale_tail_spiral,1,102.54659210061143,7.4459557613823,14.170248435521524,12.301917533178209,-35.5602969283881,-3.640997210891636,-0.1973944401585639,True,True,True,middle,0.65,low_inclination;large_distance_error,10.0,irregular_T_ge_9,inc_low_lt_40,1.0,0.299634591961,25.0,10.0,8,0.6,2.685,4.78,0.5683608186035206,0.0,0.0,0.5374973258255301,1.251638220448212,1.6001191895113231,0.93975,6.138382356462415,2.685,0.3357623683715843,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_scale_tail_spiral,HIGH,True,current_readout_consistent_no_memory_proxy_flag,distance_caveat;gas_rich_late_or_irregular;inclination_caveat;low_surface_brightness_or_diffuse,tau_matched,current_morphology_readout_regular_candidate,baseline_success_morphology_audit_not_endpoint_not_validation
UGC07690,train,K_scale_tail_spiral,7,4.60175903715822,6.229715228813062,6.725261998780935,41.52227662248696,K_exponential_disk,3,116.67289552262304,6.725261998780935,3.782197127047663,4.111737217790168,-34.79701462370602,2.123502961622715,0.4955467699678726,True,False,False,control,0.65,few_rotation_points;large_distance_error,10.0,irregular_T_ge_9,inc_mid_40_60,1.0,0.299630086313,41.0,5.0,7,0.59,2.36,4.13,0.2776380882254749,0.0,0.0,0.9741885876412364,2.256717745977487,1.4064362336114422,0.826,4.703322652185606,2.36,0.2049371397014637,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,LOW,False,scale_tail_current_with_expdisk_readout_memory_candidate,distance_caveat;gas_rich_late_or_irregular;rotation_current_proxy_mismatch,tpg_v6,tpg_success_possible_smooth_tail_or_memory_integrated_readout,baseline_success_morphology_audit_not_endpoint_not_validation
